ID,AcceptedName_ID,Genus,Species,AutorString,InfraSpecies,InfraSpMarker,InfraSpecificAutorString,Sp2000NameStatus,GSDNameStatus,
381370,383042,Miconia,conostegioides,Naudin,,,,Synonym,,
381836,384269,Topobea,laevigata,"(D.Don) Naudin",,,,Synonym,,
384280,384279,Phyllagathis,ovalifolia,,pauciflora,var.,R.H.Miao,Synonym,,
384659,384279,Phyllagathis,calisaurea,C.Chen,,,,Synonym,,
384373,385481,Melastoma,umbilicatum,Bertol.,,,,Synonym,,
382980,383013,Memecylon,nitidulum,Cogn.,,,,Synonym,,
403582,384155,Memecylon,sessile,"A. Chev.",,,,Synonym,,
384321,384322,Melastoma,plumosum,D.Don,,,,Synonym,,
387939,384322,Heterotis,plumosa,"(D.Don) Benth.",,,,Synonym,,
383593,384324,Memecylon,brenanii,"A. Fern. & R. Fern.",,,,Synonym,,
382884,384351,Memecylon,eglandulosum,,tsaratananense,var.,"H. Perrier",Synonym,,
382887,384354,Memecylon,cauliflorum,"H. Perrier",,,,Synonym,,
382876,384354,Memecylon,melastomoides,Naudin,,,,Synonym,,
384128,384354,Spathandra,melastomoides,"(Naudin) Jacq.-Fél.",,,,Synonym,,
384127,384355,Spathandra,danguyana,"(H. Perrier) Jacq.-Fél.",,,,Synonym,,
382890,384355,Memecylon,danguyanum,"H. Perrier",,,,Synonym,,
382902,384356,Memecylon,roboreum,Naudin,,,,Synonym,,
382912,384356,Memecylon,viguierianum,"H. Perrier",,,,Synonym,,
384126,384356,Spathandra,roborea,"(Naudin) Jacq.-Fél.",,,,Synonym,,
384375,384374,Memecylon,ligustrinum,Naudin,,,,Synonym,,
384376,384374,Memecylon,rhamnoideum,Naudin,,,,Synonym,,
381707,384380,Ossaea,acuminata,DC.,,,,Synonym,,
381709,384391,Ossaea,birimosa,Naudin,,,,Synonym,,
384392,384391,Mecranium,torbecianum,"Urb. & Ekman",,,,Synonym,,
384393,384394,Ekmaniocharis,crassinervis,Urb.,,,,Synonym,,
384397,384396,Mecranium,salicifolium,Urb.,,,,Synonym,,
384398,384399,Ossaea,integrifolia,Naudin,,,,Synonym,,
384401,384399,Ossaea,integrifolia,,latifolia,var.,Naudin,Synonym,,
384442,384437,Fordiophyton,polystegium,Hand.-Mazz.,,,,Synonym,,
384546,384437,Fordiophyton,longipetiolatum,S.Y.Hu,,,,Synonym,,
393932,384450,Oxyspora,balansae,,baviensis,var.,"(Guill.) J.F.Maxwell",Synonym,,
384702,384701,Pseudodissochaeta,subsessilis,"(Craib) Nayar",,,,Synonym,,
384464,391260,Backeria,barbata,"(Triana ex C.B.Clarke) Raizada",,,,Synonym,,
384544,384670,Fordiophyton,cavaleriei,"(H.Lév.) Guillaumin",,,,Synonym,,
384470,384469,Barthea,formosana,Hayata,,,,Synonym,,
384475,384473,Blastus,marchandii,H.Lév.,,,,Synonym,,
384456,384473,Anplectrum,parviflorum,Benth.,,,,Synonym,,
389953,384473,Blastus,parviflorus,"(Benth.) Triana",,,,Synonym,,
387408,384488,Blastus,longiflorus,,apricus,var.,"(Hand.-Mazz.) Y.L.Zheng & N.H.Xia",Synonym,,
384483,384488,Blastus,apricus,"(Hand.-Mazz.) H.L.Li",,,,Synonym,,
384484,384488,Blastus,spathulicalyx,Hand.-Mazz.,,,,Synonym,,
384485,384488,Blastus,spathulicalyx,,apricus,var.,Hand.-Mazz.,Synonym,,
384487,384488,Blastus,longiflorus,Hand.-Mazz.,,,,Synonym,,
384490,384488,Blastus,ernae,Hand.-Mazz.,,,,Synonym,,
384491,384488,Blastus,squamosus,"C.Y.Wu & Y.C.Huang ex C.Chen",,,,Synonym,,
384492,384488,Blastus,cavaleriei,"H.Lév. & Vaniot",,,,Synonym,,
384495,384488,Blastus,dunnianus,H.Lév.,,,,Synonym,,
384496,384488,Blastus,dunnianus,,glandulosetosus,var.,C.Chen,Synonym,,
384438,384488,Blastus,lii,M.P.Nayar,,,,Synonym,,
384444,384488,Allomorphia,pauciflora,Benth.,,,,Synonym,,
384445,384488,Allomorphia,bodinieri,H.Lév.,,,,Synonym,,
384639,384488,Oxyspora,pauciflora,"(Benth.) Benth.",,,,Synonym,,
385238,384488,Blastus,tomentosus,H.L.Li,,,,Synonym,,
389962,384488,Blastus,thaiyongii,C.Hansen,,,,Synonym,,
384666,384504,Phyllagathis,fordii,"(Hance) C.Chen",,,,Synonym,,
384667,384504,Phyllagathis,fordii,,micrantha,var.,C.Chen,Synonym,,
384760,384504,Bredia,sepalosa,Diels,,,,Synonym,,
384543,384504,Fordiophyton,tuberculatum,Guillaumin,,,,Synonym,,
384529,384504,Bredia,omeiensis,H.L.Li,,,,Synonym,,
383999,384504,Otanthera,fordii,Hance,,,,Synonym,,
384370,384513,Tashiroea,sinensis,Diels,,,,Synonym,,
384369,384514,Bredia,amoena,Diels,,,,Synonym,,
384509,384514,Bredia,chinensis,Merr.,,,,Synonym,,
384510,384514,Bredia,pricei,F.P.Metcalf,,,,Synonym,,
384511,384514,Bredia,amoena,,serrata,var.,H.L.Li,Synonym,,
384512,384514,Bredia,amoena,,trimera,var.,C.Chen,Synonym,,
390049,384514,Bredia,amoena,,eglandulata,var.,B.Y.Ding,Synonym,,
384515,384516,Bredia,glabra,Merr.,,,,Synonym,,
384518,384517,Bredia,gibba,Ohwi,,,,Synonym,,
385717,384517,Bredia,penduliflora,S.S.Ying,,,,Synonym,,
385718,384517,Bredia,oldhami,,ovata,var.,Ohwi,Synonym,,
384520,384519,Bredia,scandens,"(Ito & Matsum.) Hayata",,,,Synonym,,
390065,384519,Bredia,hirsuta,,rotundifolia,var.,"(Y.C.Liu & C.H.Lu) S.F.Huang & T.C.Huang",Synonym,,
384542,384524,Fordiophyton,gracile,,longilobum,var.,Hand.-Mazz.,Synonym,,
384527,384525,Bredia,cordata,H.L.Li,,,,Synonym,,
384466,384525,Barthea,esquirolii,H.Lév.,,,,Synonym,,
384499,384530,Blastus,yunnanensis,H.Lév.,,,,Synonym,,
384500,384530,Blastus,mairei,H.Lév.,,,,Synonym,,
394013,384535,Oxyspora,montana,"(Diels) J.F.Maxwell",,,,Synonym,,
384501,384552,Blastus,lyi,H.Lév.,,,,Synonym,,
384547,384552,Fordiophyton,multiflorum,C.Chen,,,,Synonym,,
384548,384552,Fordiophyton,fordii,"(Oliv.) Krasser",,,,Synonym,,
384549,384552,Fordiophyton,cantonense,Stapf,,,,Synonym,,
384550,384552,Fordiophyton,fordii,,pilosum,var.,C.Chen,Synonym,,
384551,384552,Fordiophyton,fordii,,vernicinum,var.,Hand.-Mazz.,Synonym,,
384532,384552,Bredia,mairei,H.Lév.,,,,Synonym,,
386084,384552,Fordiophyton,maculatum,"C.Y.Wu ex Z.Wei & Y.B.Chang",,,,Synonym,,
384727,384552,Sonerila,fordii,Oliv.,,,,Synonym,,
384638,384552,Oxyspora,cavaleriei,H.Lév.,,,,Synonym,,
384649,384561,Pachycentria,fengii,S.Y.Hu,,,,Synonym,,
384650,384561,Pachycentria,formosana,Hayata,,,,Synonym,,
387221,384561,Medinilla,taiwaniana,"Yuen P. Yang & H.Y.Liu",,,,Synonym,,
384559,384562,Medinilla,luchuenensis,"C.Y.Wu & C.Chen",,,,Synonym,,
384576,384575,Medinilla,tsaii,H.L.Li,,,,Synonym,,
384704,384579,Pseudodissochaeta,lanceata,M.P.Nayar,,,,Synonym,,
384636,384582,Osbeckia,repens,"(Desr.) DC.",,,,Synonym,,
384583,384582,Melastoma,repens,Desr.,,,,Synonym,,
384462,384582,Asterostoma,repens,"(Desr.) Blume",,,,Synonym,,
384585,384584,Melastoma,kudoi,Sasaki,,,,Synonym,,
384586,384584,Melastoma,suffruticosum,Merr.,,,,Synonym,,
384635,384584,Osbeckia,scaberrima,Hayata,,,,Synonym,,
385722,245648,Melastoma,malabathricum,,normale,var.,"(D.Don) R.C.Srivast.",Synonym,,
124496,384601,Memecylon,pauciflorum,,pisocarpum,var.,Blume,Synonym,,
403541,384601,Memecylon,pulchellum,Ridl.,,,,Synonym,,
403396,384601,Memecylon,umbellatum,"sensu Benth.",,,,Synonym,,
403939,384601,Memecylon,capitellatum,"sensu Span.",,,,Synonym,,
403958,384604,Memecylon,clausiflorum,Naudin,,,,Synonym,,
403930,384604,Memecylon,calleryanum,Naudin,,,,Synonym,,
403745,384604,Memecylon,cumingianum,"C. Presl",,,,Synonym,,
403550,384604,Memecylon,pyrifolium,"C. Presl",,,,Synonym,,
403387,384607,Memecylon,tinctorium,"sensu Blume",,,,Synonym,,
384608,384607,Memecylon,laurifolium,Naudin,,,,Synonym,,
418019,384607,Memecylon,caeruleum,,floribundum,var.,"(Blume) Kurz",Synonym,,
124509,384609,Memecylon,scutellatum,"sensu Seem.",,,,Synonym,,
384602,384610,Memecylon,edule,,scutellatum,var.,"(Lour.) C.B.Clarke",Synonym,,
384722,384610,Scutula,scutellata,Lour.,,,,Synonym,,
403545,384610,Memecylon,punctatum,"C. Presl",,,,Synonym,,
418022,384610,Memecylon,scutellatum,,subsessile,var.,Kurz,Synonym,,
418023,384610,Memecylon,scutellatum,,brevipedunculatum,var.,Kurz,Synonym,,
401360,384615,Osbeckia,myrtifolia,Blume,,,,Synonym,,
409744,384615,Osbeckia,chinensis,,chinensis,var.,L.,Synonym,,
398570,384615,Tristemma,angustifolia,Blume,,,,Synonym,,
394451,384615,Osbeckia,chinensis,,procumbens,var.,C.Hansen,Synonym,,
401180,384615,Osbeckia,watanae,Craib,,,,Synonym,,
401153,384615,Osbeckia,sessilifolia,Stokes,,,,Synonym,,
401108,384615,Osbeckia,parva,Geddes,,,,Synonym,,
401115,384615,Osbeckia,perrottetii,"DC. ex Naudin",,,,Synonym,,
401323,384615,Osbeckia,japonica,Naudin,,,,Synonym,,
384616,384615,Osbeckia,chinensis,,angustifolia,var.,"(D.Don) C.Y.Wu & C.Chen",Synonym,,
384617,384615,Osbeckia,angustifolia,D.Don,,,,Synonym,,
400181,384615,Rhexia,napaulensis,"Ser. ex DC.",,,,Synonym,,
401275,384632,Osbeckia,chulesis,D.Don,,,,Synonym,,
384637,384584,Otanthera,scaberrima,"(Hayata) Ohwi",,,,Synonym,,
387220,384584,Melastoma,scaberrimum,"(Hayata) Yu.P.Yang & H.Y.Liu",,,,Synonym,,
384451,384641,Allomorphia,howellii,"(Jeffrey & W.W.Sm.) Diels",,,,Synonym,,
384452,384641,Allomorphia,setosa,Craib,,,,Synonym,,
393933,384641,Oxyspora,balansae,,setosa,var.,"(Craib) J.F.Maxwell",Synonym,,
384643,384642,Oxyspora,glabra,H.L.Li,,,,Synonym,,
384644,384642,Oxyspora,paniculata,,yunnanensis,var.,"(H.L.Li) J.F.Maxwell",Synonym,,
384646,384645,Oxyspora,paniculata,,vagans,var.,"(Roxb.) J.F.Maxwell",Synonym,,
384558,384645,Homocentria,vagans,"(Roxb.) Naudin",,,,Synonym,,
384597,384645,Melastoma,vagans,Roxb.,,,,Synonym,,
384653,384652,Phyllagathis,setotheca,,setotuba,var.,C.Chen,Synonym,,
384765,384654,Bredia,stenophylla,"Merr. & Chun",,,,Synonym,,
384614,384656,Osbeckia,melastomatoides,"Merr. & Chun",,,,Synonym,,
385725,384660,Phyllagathis,xinyiensis,Z.J.Feng,,,,Synonym,,
384503,384660,Bredia,hispidissima,C.Chen,,,,Synonym,,
384661,384663,Phyllagathis,nudipes,C.Chen,,,,Synonym,,
384662,384663,Phyllagathis,anisophylla,Diels,,,,Synonym,,
384505,384668,Bredia,velutina,Diels,,,,Synonym,,
384506,384669,Bredia,gracilis,"(Hand.-Mazz.) Diels",,,,Synonym,,
384541,384669,Fordiophyton,gracile,Hand.-Mazz.,,,,Synonym,,
384540,384670,Fordiophyton,cavaleriei,,violacea,var.,H.Lév.,Synonym,,
384467,384670,Barthea,cavaleriei,H.Lév.,,,,Synonym,,
384744,384676,Stapfiophyton,tetrandrum,"(Diels) H.L.Li",,,,Synonym,,
384745,384677,Stapfiophyton,elattandrum,"(Diels) H.L.Li",,,,Synonym,,
384679,384678,Phyllagathis,cavaleriei,,tankahkeei,var.,"(Merr.) C.Y.Wu ex C.Chen",Synonym,,
384681,384678,Phyllagathis,cavaleriei,,wilsoniana,var.,Guillaumin,Synonym,,
384682,384678,Phyllagathis,longipes,H.L.Li,,,,Synonym,,
384683,384678,Phyllagathis,wenshanensis,S.Y.Hu,,,,Synonym,,
384443,384678,Allomorphia,cavaleriei,"H.Lév. & Vaniot",,,,Synonym,,
384749,384689,Stapfiophyton,erectum,S.Y.Hu,,,,Synonym,,
384278,384690,Phyllagathis,pluriumbellata,R.H.Miao,,,,Synonym,,
384533,384691,Bredia,hainanensis,"Merr. & Chun",,,,Synonym,,
384700,384691,Plagiopetalum,hainanense,"(Merr. & Chun) Merr. ex H.L.Li",,,,Synonym,,
384455,384701,Allomorphia,subsessilis,Craib,,,,Synonym,,
384566,384703,Medinilla,septentrionalis,"(W.W.Sm.) H.L.Li",,,,Synonym,,
384567,384703,Medinilla,caerulescens,Guillaumin,,,,Synonym,,
384568,384703,Medinilla,caerulescens,,nuda,var.,Craib,Synonym,,
384613,384703,Oritrephes,septentrionalis,W.W.Sm.,,,,Synonym,,
389294,384703,Anplectrum,yunnanense,Kraenzl.,,,,Synonym,,
389327,384705,Apteuxis,trinervis,Griff.,,,,Synonym,,
391641,384705,Ewyckia,jackiana,Walp.,,,,Synonym,,
391643,384705,Ewyckia,latifolia,Blume,,,,Synonym,,
391644,384705,Ewyckia,medinilliformis,Naudin,,,,Synonym,,
391645,384705,Ewyckia,paniculata,Miq.,,,,Synonym,,
391636,384705,Ewyckia,capitellata,"(Jack) Walp.",,,,Synonym,,
391638,384705,Ewyckia,cyanea,Blume,,,,Synonym,,
400401,384705,Pternandra,capitellata,Jack,,,,Synonym,,
400417,384705,Pternandra,jackiana,"(Walp.) Ridl.",,,,Synonym,,
400419,384705,Pternandra,latifolia,"(Blume) Triana",,,,Synonym,,
400425,384705,Pternandra,paniculata,"Benth. ex C.B.Clarke",,,,Synonym,,
418108,384705,Pternandra,paniculata,"(Miq.) Triana",,,,Synonym,,
384708,384706,Sarcopyramis,bodinieri,,delicata,var.,"(C.B.Rob.) C.Chen",Synonym,,
384710,384706,Sarcopyramis,delicata,C.B.Rob.,,,,Synonym,,
384715,384706,Sarcopyramis,crenata,H.L.Li,,,,Synonym,,
384716,384706,Sarcopyramis,parvifolia,"Merr. ex H.L.Li",,,,Synonym,,
385720,384706,Sarcopyramis,napalensis,,delicata,var.,"(C.B.Rob.) S.F.Huang & T.C.Huang",Synonym,,
384718,384717,Scorpiothyrsus,glabrifolius,H.L.Li,,,,Synonym,,
384687,384717,Phyllagathis,xanthosticta,"Merr. & Chun",,,,Synonym,,
384720,384721,Scorpiothyrsus,oligotrichus,H.L.Li,,,,Synonym,,
384766,384721,Phyllagathis,xanthotricha,"Merr. & Chun",,,,Synonym,,
384730,384728,Sonerila,alata,,triangula,var.,C.Chen,Synonym,,
384557,384728,Fordiophyton,begoniifolium,H.L.Li,,,,Synonym,,
384433,384734,Sonerila,yunnanensis,Jeffrey,,,,Synonym,,
384735,384734,Sonerila,cantonensis,,strigosa,var.,C.Chen,Synonym,,
384738,384743,Sporoxeia,hirsuta,"(H.L.Li) C.Y.Wu ex C.Chen",,,,Synonym,,
384739,384743,Sporoxeia,latifolia,"(H.L.Li) C.Y.Wu & Y.C.Huang ex C.Chen",,,,Synonym,,
384740,384743,Sporoxeia,latifolia,,fengii,var.,"(S.Y.Hu) C.Chen",Synonym,,
384741,384743,Blastus,fengii,S.Y.Hu,,,,Synonym,,
384497,384743,Blastus,hirsutus,H.L.Li,,,,Synonym,,
384498,384743,Blastus,latifolius,H.L.Li,,,,Synonym,,
384446,384750,Allomorphia,caudata,"(Diels) H.L.Li",,,,Synonym,,
384761,384750,Anerincleistus,caudatus,Diels,,,,Synonym,,
384640,384750,Oxyspora,spicata,J.F.Maxwell,,,,Synonym,,
384756,384757,Melastoma,articulatum,Desr.,,,,Synonym,,
124428,384758,Memecylon,edule,,rottlerianum,var.,"C.B. Clarke",Synonym,,
124426,384758,Memecylon,edule,,laetum,var.,"C.B. Clarke",Synonym,,
124475,384758,Memecylon,capitellatum,,salicifolium,var.,Blume,Synonym,,
418041,384758,Memecylon,edule,,capitellatum,var.,"(L.) C.B. Clarke",Synonym,,
385240,384721,Scorpiothyrsus,xanthotrichus,"(Merr. & Chun) H.L.Li",,,,Synonym,,
384853,384770,Farringtonia,,Gleason,,gen.,,Synonym,,
384943,384770,Meisneria,,DC.,,gen.,,Synonym,,
385014,384770,Tulasnea,,Naudin,,gen.,,Synonym,,
411970,384919,Lasiandros,,St.-Lag.,,gen.,,Synonym,,
411971,384784,Lavoiseria,,Spreng.,,gen.,,Synonym,,
385010,384789,Tschudya,,DC.,,gen.,,Synonym,,
384979,384789,Trigynia,,Jacq.-Fél.,,gen.,,Synonym,,
384870,384789,Clidemiastrum,,Naudin,,gen.,,Synonym,,
384878,384789,Platycentrum,,Naudin,,gen.,,Synonym,,
385211,384789,Oxymeris,,DC.,,gen.,,Synonym,,
391549,384796,Doncklaeria,,Loudon,,gen.,,Synonym,,
385226,384798,Calyptraria,,Naudin,,gen.,,Synonym,,
385141,384798,Brachycentrum,,Meisn.,,gen.,,Synonym,,
384824,384798,Stephanogastra,,"Karst. & Triana",,gen.,,Synonym,,
384790,384980,Abrophaes,,Raf.,,gen.,,Synonym,,
384984,384813,Trimeranthus,,H.Karst.,,gen.,,Synonym,,
385016,384813,Haplodesmium,,Naudin,,gen.,,Synonym,,
384815,384816,Chaetostemma,,Rchb.,,gen.,,Synonym,,
385145,384822,Brachypremna,,Gleason,,gen.,,Synonym,,
390321,384828,Chaenanthera,,"Rich. ex DC.",,gen.,,Synonym,,
411916,384828,Tetrazygos,,"Rich. ex DC.",,gen.,,Synonym,,
410307,384839,Tylanthera,,C.Hansen,,gen.,,Synonym,,
384820,384842,Petrobium,,Bong.,,gen.,,Synonym,,
411978,384857,Leucalepis,,"Brade ex Ducke",,gen.,,Synonym,,
385131,384860,Bourdaria,,A.Chev.,,gen.,,Synonym,,
384944,384860,Primularia,,Brenan,,gen.,,Synonym,,
391914,384860,Gravesiella,,"A.Fern. & R.Fern.",,gen.,,Synonym,,
384805,384867,Stapfiophyton,,H.L.Li,,gen.,,Synonym,,
385012,384868,Cyphostyla,,Gleason,,gen.,,Synonym,,
384953,384869,Prosanerpis,,S.F.Blake,,gen.,,Synonym,,
384875,384869,Climedia,,Rafarin,,gen.,,Synonym,,
385109,384869,Sagraea,,DC.,,gen.,,Synonym,,
385025,384869,Dancera,,Raf.,,gen.,,Synonym,,
385077,384869,Heterotrichum,,DC.,,gen.,,Synonym,,
384806,384869,Staphidiastrum,,Naudin,,gen.,,Synonym,,
384807,384869,Staphidium,,Naudin,,gen.,,Synonym,,
384773,384869,Capitellaria,,Naudin,,gen.,,Synonym,,
384771,384883,Siphantheropsis,,Brade,,gen.,,Synonym,,
412185,384884,Fritschia,,Walp.,,gen.,,Synonym,,
389611,384887,Aulacidium,,"Rich. ex DC.",,gen.,,Synonym,,
384936,384893,Medinillopsis,,Cogn.,,gen.,,Synonym,,
384930,384900,Mayeta,,Juss.,,gen.,,Synonym,,
385213,384900,Calophysa,,DC.,,gen.,,Synonym,,
387978,384900,Hosangia,,Neck.,,gen.,,Synonym,,
412233,384900,Husangia,,Juss.,,gen.,,Synonym,,
387699,384901,Harrera,,Macfad.,,gen.,,Synonym,,
385436,384901,Tetrazygiopsis,,Borhidi,,gen.,,Synonym,,
384852,384901,Lomanthera,,Raf.,,gen.,,Synonym,,
384961,384901,Menendezia,,Britton,,gen.,,Synonym,,
384981,384901,Miconiastrum,,Naudin,,gen.,,Synonym,,
384963,384909,Tricentrum,,DC.,,gen.,,Synonym,,
384795,384909,Leiostegia,,Benth.,,gen.,,Synonym,,
385196,384913,Scrobicularia,,Mansf.,,gen.,,Synonym,,
391085,384913,Dicerospermum,,Bakh.f.,,gen.,,Synonym,,
384841,384914,Eustegia,,Raf.,,gen.,,Synonym,,
384858,384914,Synodon,,Raf.,,gen.,,Synonym,,
384969,384914,Cryptophysa,,"Standl. & J.F.Macbr.",,gen.,,Synonym,,
384983,384919,Micranthella,,Naudin,,gen.,,Synonym,,
384948,384919,Antheryta,,Raf.,,gen.,,Synonym,,
385015,384919,Purpurella,,Naudin,,gen.,,Synonym,,
384891,384919,Pleroma,,D.Don,,gen.,,Synonym,,
385062,384919,Hephestionia,,Naudin,,gen.,,Synonym,,
385143,384919,Savastania,,Scop.,,gen.,,Synonym,,
385170,384919,Itatiaia,,Ule,,gen.,,Synonym,,
384778,384919,Lasiandra,,DC.,,gen.,,Synonym,,
385180,384919,Diplostegium,,D.Don,,gen.,,Synonym,,
385185,384919,Oreocosmus,,Naudin,,gen.,,Synonym,,
386754,384919,Tetrameris,,Naudin,,gen.,,Synonym,,
393958,389188,Anerincleistus,,"(Stapf) J.F.Maxwell",,sect.,,Synonym,,
384793,384927,Sphaerogyne,,Naudin,,gen.,,Synonym,,
385067,384927,Myrmidone,,Mart.,,gen.,,Synonym,,
385100,384927,Hormocalyx,,Gleason,,gen.,,Synonym,,
385004,384927,Truncaria,,DC.,,gen.,,Synonym,,
391551,384933,Drepanandrum,,Neck.,,gen.,,Synonym,,
391687,384934,Gallaria,,"Schrank ex Endl.",,gen.,,Synonym,,
384989,384934,Triplectrum,,"D.Don ex Wight & Arn.",,gen.,,Synonym,,
385018,384934,Dactyliota,,"(Blume) Blume",,gen.,,Synonym,,
385125,384934,Hypenanthe,,"(Blume) Blume",,gen.,,Synonym,,
384823,384934,Erpetina,,Naudin,,gen.,,Synonym,,
384802,384934,Cephalomedinilla,,Merr.,,gen.,,Synonym,,
385177,384934,Diplogenea,,Lindl.,,gen.,,Synonym,,
412036,384934,Myrianthemum,,Gilg,,gen.,,Synonym,,
385164,384937,Onoctonia,,Naudin,,gen.,,Synonym,,
385134,384949,Octella,,Raf.,,gen.,,Synonym,,
384904,384949,Malabathris,,Raf.,,gen.,,Synonym,,
384772,384949,Lachnopodium,,Blume,,gen.,,Synonym,,
385205,384949,Otanthera,,Blume,,gen.,,Synonym,,
384775,384951,Eisocreochiton,,"Quisumb. & Merr.",,gen.,,Synonym,,
384792,384951,Enchosanthera,,"King & Stapf ex Guillaumin",,gen.,,Synonym,,
384939,384951,Anplectrella,,Furtado,,gen.,,Synonym,,
385041,384956,Valikaha,,Adans.,,gen.,,Synonym,,
384833,384956,Liindenia,,Naudin,,gen.,,Synonym,,
385198,384956,Scutula,,Lour.,,gen.,,Synonym,,
412038,384956,Myrmecylon,,"Hook. & Arn.",,gen.,,Synonym,,
411966,384956,Klaineastrum,,"Pierre ex A.Chev.",,gen.,,Synonym,,
412027,384956,Mimaecylon,,St.-Lag.,,gen.,,Synonym,,
385227,384958,Calyptrella,,Naudin,,gen.,,Synonym,,
384998,384958,Cycnopodium,,Naudin,,gen.,,Synonym,,
385008,384958,Ptilanthus,,Gleason,,gen.,,Synonym,,
384960,384958,Graffenriedia,,Spreng.,,gen.,,Synonym,,
391698,384958,Graeffenrieda,,D.Dietr.,,gen.,,Synonym,,
385033,384965,Urotheca,,Gilg,,gen.,,Synonym,,
385055,384965,Veprecella,,Naudin,,gen.,,Synonym,,
385094,384965,Neopetalonema,,Brenan,,gen.,,Synonym,,
384837,384965,Phornothamnus,,Baker,,gen.,,Synonym,,
385192,384965,Orthogoneuron,,Gilg,,gen.,,Synonym,,
311265,384965,Petalonema,,Gilg,,gen.,,Synonym,,
385186,384967,Schwerinia,,H.Karst.,,gen.,,Synonym,,
385225,384967,Pachymeria,,Benth.,,gen.,,Synonym,,
385118,384967,Notocentrum,,Naudin,,gen.,,Synonym,,
385167,384967,Adelbertia,,Meisn.,,gen.,,Synonym,,
386825,384967,Davya,,"(Meisn.) Naudin",,subgen.,,Synonym,,
411725,384967,Wrightea,,Tussac,,gen.,,Synonym,,
418090,384973,Ernestia,,Cogn.,,sect.,,Synonym,,
384974,384975,Appendiculana,,Kuntze,,gen.,,Synonym,,
384987,384980,Cyanophyllum,,Naudin,,gen.,,Synonym,,
384988,384980,Cyathanthera,,Pohl,,gen.,,Synonym,,
384947,384980,Cremanium,,D.Don,,gen.,,Synonym,,
384959,384980,Graffenrieda,,Mart.,,gen.,,Synonym,,
384995,384980,Gynomphis,,Raf.,,gen.,,Synonym,,
385000,384980,Pterocladon,,Hook.f.,,gen.,,Synonym,,
385021,384980,Hartigia,,Miq.,,gen.,,Synonym,,
384928,384980,Glossocentrum,,Crueg.,,gen.,,Synonym,,
384906,384980,Amphitoma,,Gleason,,gen.,,Synonym,,
384895,384980,Pleurochaenia,,Griseb.,,gen.,,Synonym,,
384917,384980,Copedesma,,Gleason,,gen.,,Synonym,,
384864,384980,Tamonea,,"Aubl. ex Krasser",,gen.,,Synonym,,
384865,384980,Folomfis,,Raf.,,gen.,,Synonym,,
385172,384980,Diplochita,,DC.,,gen.,,Synonym,,
385154,384980,Schizanthera,,Turcz.,,gen.,,Synonym,,
385108,384980,Ziegera,,Raf.,,gen.,,Synonym,,
385135,384980,Octomeris,,Naudin,,gen.,,Synonym,,
385046,384980,Auliphas,,Raf.,,gen.,,Synonym,,
385042,384980,Decaraphe,,Miq.,,gen.,,Synonym,,
385044,384980,Augustinea,,"A.St.-Hil. & Naudin",,gen.,,Synonym,,
384838,384980,Chitonia,,D.Don,,gen.,,Synonym,,
384835,384980,Chiloporus,,Naudin,,gen.,,Synonym,,
384836,384980,Pholomphis,,Raf.,,gen.,,Synonym,,
384859,384980,Synoptera,,Raf.,,gen.,,Synonym,,
384861,384980,Clastilix,,Raf.,,gen.,,Synonym,,
384810,384980,Chaenopleura,,"Rich. ex DC.",,gen.,,Synonym,,
384781,384980,Catachaenia,,Griseb.,,gen.,,Synonym,,
384787,384980,Catonia,,P.Browne,,gen.,,Synonym,,
385188,384980,Jucunda,,Cham.,,gen.,,Synonym,,
385216,384980,Sericola,,Raf.,,gen.,,Synonym,,
385222,384980,Pachydesmia,,Gleason,,gen.,,Synonym,,
391688,384980,Gallasia,,"Mart. ex DC.",,gen.,,Synonym,,
391621,384980,Eurychaenia,,Griseb.,,gen.,,Synonym,,
388436,384980,Chaenophora,,"Rich. ex Crueg.",,gen.,,Synonym,,
411882,384980,Soltmannia,,"ex Naudin",,gen.,,Synonym,,
411979,384980,Lieutautia,,Buc'hoz,,gen.,,Synonym,,
411831,384980,Pogonorhynchus,,Crueg.,,gen.,,Synonym,,
412273,384982,Afzeliella,,Gilg,,gen.,,Synonym,,
385158,384986,Diolena,,Naudin,,gen.,,Synonym,,
384916,384990,Ancistrodesmus,,Naudin,,gen.,,Synonym,,
388028,384991,Iaravaea,,Scop.,,gen.,,Synonym,,
384898,384997,Tetraphyllaster,,Gilg,,gen.,,Synonym,,
384894,384999,Macroplacis,,Blume,,gen.,,Synonym,,
384976,384999,Apteuxis,,Griff.,,gen.,,Synonym,,
385047,384999,Rectomitra,,Blume,,gen.,,Synonym,,
384846,384999,Ewyckia,,Blume,,gen.,,Synonym,,
385210,384999,Kibessia,,DC.,,gen.,,Synonym,,
385054,384980,Muelleramra,,Kuntze,,gen.,,Synonym,,
384752,385003,Osbeckia,,DC.,,sect.,,Synonym,,
385075,385011,Heteronoma,,DC.,,gen.,,Synonym,,
412221,385011,Heteronema,,Rchb.,,gen.,,Synonym,,
384830,385028,Pharmacum,,Kuntze,,gen.,,Synonym,,
385079,385029,Naudinia,,"Decaisne ex B.C.Seemann",,gen.,,Synonym,,
412043,385029,Naudiniella,,Krasser,,gen.,,Synonym,,
385092,385030,Roezlia,,Regel,,gen.,,Synonym,,
384970,385030,Grischowia,,H.Karst.,,gen.,,Synonym,,
