ReferenceID,Year,Title,Details,Authors
403942,1827,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1094","sensu Blume"
403944,1930,"Kew Bull.","p. 324",Craib
403947,1875,"Prelim. Rep. Forest Pegu","p. App. A, 67 & App. B, 53",Kurz
403948,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 341","Bakh. f."
403949,1947,"Kew Bull.","Vol.: 1 p. 39",Ridl.
403950,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 361","Bakh. f."
403951,1877,"J. Asiatic Soc. Bengal, Pt. 2, Nat. Hist.","Vol.: 46 p. 81",Kurz
403952,1921,"Bull. Soc. Bot. France","Vol.: 68 p. 7",Guillaumin
403953,1900,"J. Asiatic Soc. Bengal, Pt. 2, Nat. Hist.,","Vol.: 69 p. 82",King
403957,1891,"Monogr. Phan.","Vol.: 7 p. 1141","Cogn. in A.DC. & C.DC."
403958,1852,"Ann. Sci. Nat., Bot., ser. 3,","Vol.: 18 p. 274",Naudin
403959,1945,"J. Arnold Arbor.","Vol.: 26 p. 121","H.L. Li"
403966,1918,"J. Straits Branch Roy. Asiat. Soc.","Vol.: 79 p. 66",Ridl.
403976,1809,Melast.,"p. 69","Rich. in Bonpl."
403977,1828,"Prodr. ","Vol.: 3 p. 185","Mart. ex DC."
403982,1828,Prodr.,"Vol.: 3 p. 1992","Pav. ex DC."
403983,1828,Prodr.,"Vol.: 3 p. 177","Rich. ex DC."
403984,1825,"Syst. Veg.","Vol.: 2 p. 300",Spreng.
403989,1828,Prodr.,"Vol.: 3 p. 180","Mart. ex DC."
403992,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1077",Blume
403999,1831,Flora,"Vol.: 14 p. 515","Reinw. ex Blume"
404004,1828,Prodr.,"Vol.: 3 p. 184","Mart. ex DC."
404007,1797,"Lam. Encycl. Méth. Bot.","Vol.: 4 p. 53",Desr.
404010,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 6",Jack
404015,1826,Bijdr.,"Vol.: 17 p. 1073",Blume
404016,1829,"Mem. Soc. Ital. Modena","Vol.: 20 p. 139",Raddi
404017,1834,Linnaea,"Vol.: 9 p. 458","Willd. ex Cham."
404022,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 74",Bakh.f.
404027,1831,"Fl. Flum.","Vol.: 4 p. 178",Vell.
404030,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1070",Blume
404032,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 93",Bakh.f.
404034,1809,"Monogr. Melast. ","p. 74","Rich. in Bonpl."
404040,1788,Prodr.,"p. 70",Sw.
404045,1860,"Fl. Ned. Ind., Eerste Bijv.","p. 316",Miq.
404047,1828,Prodr.,"Vol.: 3 p. 185","Schrank & Mart. ex DC."
404049,1807,"Eclogae. Am.","Vol.: 3 p. 13",Vahl
404057,1849,"Mus. Bot.","Vol.: 1 p. 54",Blume
404065,1831,"Fl. Flum.","Vol.: 4 p. 178",Vell.
404066,1860,"Fl. Brit. W. Indian Is.","p. 257","Salzm. ex Griseb."
404071,1828,Prodr.,"Vol.: 3 p. 162","Rich. ex DC."
404073,1828,Prodr.,"Vol.: 3 p. 106","Schrank & Mart. ex DC."
404086,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1074",Blume
404088,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1071",Blume
404094,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 14-15 p. 1075",Blume
404096,1823,"Cat. Gew. Buitenzorg (Blume)","p. 71",Blume
404102,1828,Prodr.,"Vol.: 3 p. 194","Mart. & Schrank ex DC."
404105,1775,"Hist. Pl. Guiane","Vol.: 1 p. 433",Aubl.
404107,1828,Prodr.,"Vol.: 3 p. 177","Spreng. ex DC."
404110,1828,Prodr.,"Vol.: 3 p. 186","Schrank & Mart. ex DC."
404111,1797,"Encycl. (Lamarck)","Vol.: 4 p. 39",Desr.
404118,1809,"Monogr. Melast. ","p. 79",Bonpl.
404120,1860,"Fl. Brit. W. Indian Is.","p. 257","Salzm. ex Griseb."
404141,1825,"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur.","Vol.: 12 p. 795",E.Mey.
404142,1828,Prodr.,"Vol.: 3 p. 181","Schrank & Mart. ex DC."
404144,1797,"Encycl. (Lamarck)","Vol.: 4 p. 31",Desr.
404148,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 p. 195","Bonpl. ex Naudin"
404149,1831,Flora,"Vol.: 14 p. 487","Zipp. ex Blume"
404154,1827,"Beskr. Guin. Pl.","p. 220","Schumach. & Thonn."
404155,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 87",Bakh.f.
404157,1823,"Cat. Gew. Buitenzorg (Blume)","p. 71",Blume
404158,1832,"Fl. Ind. (Roxburgh)","Vol.: 2 p. 403",Roxb.
404159,1844,"Verh. Nat. Gesch. Ned. Bezitt., Bot.","Vol.: 7 p. 231",Korth.
404160,1831,"Fl. Flum.","Vol.: 4 p. 178",Vell.
404161,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1072",Blume
404162,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 19",Jack
404163,1828,Prod.,"Vol.: 3 p. 155","Rich. ex DC."
404164,1827,"Fl. Flum.","p. 179",Vell.
404166,1828,"Kongl. Vetensk. Acad. Handl.","Vol.: 1827 p. 65","Sw. ex Wikst."
404171,1828,Prod.,"Vol.: 3","Vahl ex DC."
404174,1828,Prodr.,"Vol.: 3 p. 194","Mart. & Schrank ex DC."
404176,1849,"Mus. Bot.","Vol.: 1 p. 54",Blume
404178,1828,Prodr.,"Vol.: 3 p. 194","Mart. & Schrank ex DC."
404182,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 14-15 p. 1069",Blume
404186,1860,"Fl. Brit. W. Indian Is.","p. 297","Salzm. ex Griseb."
404199,1827,"Bijdr. Fl. Ned. Ind.  ","Vol.: 16-17 p. 1069",Blume
404200,1828,Prodr.,"Vol.: 3 p. 194","Schrank & Mart. ex DC."
404203,1831,"Fl. Flum.","Vol.: 4 p. 178",Vell.
404205,1841,"Nomencl. Bot., ed. 2","Vol.: 2 p. 117","Dietr.(?) ex Steud."
404211,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 92",Bakh.f.
404212,1924,"Nova Guinea","Vol.: 14 p. 200",Mansf.
404214,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 127","Pav. ex Triana"
404215,1826,Bijdr.,"Vol.: 17 p. 1074",Blume
404219,1831,Flora,"Vol.: 14 p. 483",Blume
404222,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 18",Jack
404226,1825,"Icon. Pl. Select.","p. t. 41","Link & Otto"
404230,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 97",Bakh.f.
404235,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 p. 234","Bonpl. ex Naudin"
404237,1822,"Mem. Wern. Nat. Hist. Soc.","Vol.: 4 p. 305","Pav. ex D.Don"
404241,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 94",Bakh.f.
404250,1828,Prod.,"Vol.: 3 p. 162","Lamb. ex DC."
404255,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1077",Blume
404256,1828,Prod.,"Vol.: 3 p. 162","Rich. ex DC."
404262,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1069",Blume
404271,1828,Prod.,"Vol.: 3 p. 184","Schrank ex DC."
404273,1828,Prod.,"Vol.: 3 p. 182","Mart. & Schrank ex DC."
404275,1828,Prod.,"Vol.: 3 p. 194","Mart. & Schrank ex DC."
404278,1831,Flora,"Vol.: 14 p. 474","Reinw. ex Blume"
404291,1823,"Mem. Wern. Nat. Hist. Soc.","Vol.: 4 p. 289",D.Don
404294,1831,"Fl. Flum.","Vol.: 4 p. 180",Vell.
404296,1823,"Mem. Wern. Soc.","Vol.: 4 p. 319","Pav. ex D.Don"
404299,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 71",Bakh.f.
404303,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 4",Jack
404309,1828,Prod.,"Vol.: 3 p. 186","Schrank ex DC."
404310,1828,"Isis (Oken)","Vol.: 21 p. 272",Presl
404313,1828,Prod.,"Vol.: 3 p. 186","Mart. ex DC."
404314,1828,Prod.,"Vol.: 3 p. 183","Mart. ex DC."
404316,1828,Prod.,"Vol.: 3 p. 182","Schrank & Mart. ex DC."
404325,1791,"Prod. Veg. Ind. Occ.","p. 72.",Sw.
404326,1828,Prodr.,"Vol.: 3 p. 193","Schrank & Mart. ex DC."
404328,1855,"Fl. Ned. Ind.","Vol.: 1 p. 513",Miq.
404331,1827,"Bijdr. Fl. Ned. Ind.","Vol.: 16-17 p. 1078",Blume
404332,1825,"Syst. Veg.","Vol.: 2 p. 296",Spreng.
404336,1909,"J. Straits Branch Roy. Asiat. Soc.","Vol.: 53 p. 91","Hunter ex Ridl."
404337,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1070",Blume
404339,1828,Prodr.,"Vol.: 3 p. 162","Rich. ex DC."
404346,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 8",Jack
404348,1797,"Encycl. Méth. Bot.","Vol.: 4 p. 53","Desr. in Lam."
404350,1828,Prodr.,"Vol.: 3 p. 194","Schrank & Mart. ex DC."
404351,1845,"Natuur- Geneesk. Arch. Ned.-Indie","Vol.: 2 p. 586","Zoll. & Mor."
404352,1844,"Verh. Nat. Gesch. Ned. Bezitt., Bot.","Vol.: 7 p. 234",Korth.
404360,1828,Prodr.,"Vol.: 3 p. 192","Pav. ex DC."
404366,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 292",Naudin
404367,1913,"Bull. Soc. Bot. France","Vol.: 60 p. 366, 402",Guillaumin
404372,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 75",Bakh.f.
404378,1825,"Trans. Linn. Soc. London","Vol.: 14 p. 12",Jack
404390,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 10",Jack
404397,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 13",Jack
404402,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 116","Mart. ex Triana"
404414,1825," Syst. Veg. ed, 16,","Vol.: 2 p. 299",Spreng.
404421,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 358",Cogn.
404429,1788,"Prod. Veg. Ind. Occ.","p. 71.",Sw.
404430,1828,Prod.,"Vol.: 3 p. 187","Schrank & Mart. ex DC."
404432,1786,Prodr.,"p. 34",G.Forst.
404436,1823,"Trans. Linn. Soc. London","Vol.: 14 p. 15",Jack
404437,1831,"Numer. List [Wallich]","Vol.: 144 p. 4073A",Wall.
404442,1834,"Prodr. Fl. Ind. Orient.","Vol.: 1 p. 323","Klein ex Wight & Arn."
404445,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 14",Jack
404452,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 118","Willd. ex Triana"
404464,1828,Prodr.,"Vol.: 3 p. 181","Schrank & Mart. ex DC."
404467,1822,"Bot. Reg.","Vol.: 8",D.Don
404468,1828,"Prodr. (DC.)","Vol.: 3 p. 201","Schrank & Mart. ex DC."
404482,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 116","Steud. ex Triana"
404490,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 63",Bakh.f.
404491,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 291",Naudin
404494,1826,"Bijdr. Fl. Ned. Ind.","Vol.: 17 p. 1070",Blume
404506,1797,Encycl.,"Vol.: 4 p. 35","Desr. in Lam."
404513,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1078",Blume
404514,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 91",Bakh.f.
404519,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 88",Bakh.f.
404524,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 102","Sieber ex Triana"
404525,1871,"Trans. Linn. Soc. London","Vol.: 28 Issue: 1 p. 109","Schrank & Mart ex Triana"
404535,1825,"Syst. Veg. ed. 16","Vol.: 2 p. 298",Spreng.
404536,1831,Flora,"Vol.: 14 p. 511","Zipp. ex Blume"
404537,1828,Prodr.,"Vol.: 3 p. 186","Schrank & Mart. ex DC."
404539,1906,"Repert. Spec. Nov. Regni Veg.","Vol.: 3 Issue: 27-28 p. 21","H.Lév. & Vaniot"
404546,1832,"Fl. Ind. (Carey & Wallich ed.)","Vol.: 2 p. 404",Roxb.
404552,1825,"Prodr. Fl. Nepal.","p. 221","Buch.-Ham. ex D.Don"
404557,1828,Prodr.,"Vol.: 3 p. 184","Mart. ex DC."
404560,1891,"Monogr. Phan.","Vol.: 7 p. 346",Cogn.
404574,1827,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1049, 1072",Blume
404580,1828,Prodr.,"Vol.: 3 p. 190","Juss. ex DC."
404585,1806,"Bot. Mag. ","p. t. 904",Sims
404587,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 14-15 p. 1075","Reinw. ex Blume"
404592,1807,"Eclog. Amer.","Vol.: 3 p. 28",Vahl
404593,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 280",Naudin
404594,1763,"Sp. Pl., ed. 2","p. 560",L.
404596,1825,"Syst. Veg. ","Vol.: 2 p. 302",Spreng.
404601,1812,Cycl.,"Vol.: 23 p. 14","Sm. in Rees."
404602,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 101",Bakh.f.
404604,1834,Linnaea,"Vol.: 9 p. 458","Willd. ex Cham."
404605,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1073",Blume
404606,1819,"Rees' Cyclop.","Vol.: 23 p. no. 56-57",Sm.
404607,1809,"Bonpl. Melast.","p. 57",Rich.
404608,1825,"Syst. Veg. (ed. 16)","Vol.: 2 p. 299","Wendl. ex Spreng."
404612,1825,"Trans. Linn. Soc. London, Bot.","Vol.: 14 p. 6","Roxb. ex Jack"
404613,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 85",Bakh.f.
404616,1828,Prodr.,"Vol.: 3 p. 194","Schrank & Mart. ex DC."
404629,1831,Flora,"Vol.: 14 p. 493","Reinw. ex Blume"
404630,1828,Prodr.,"Vol.: 3 p. 193","Schrank & Mart. ex DC."
404634,1799,"Sp. Pl. ","Vol.: 2 p. 596",Willd.
404636,1825,"Prod. Pl. Indiae Occ.","p. 37",Ham.
404638,1814,"Hort. Bengal.","p. 90",Roxb.
404650,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 96",Bakh.f.
404655,1917,"Philipp. J. Sci., C","Vol.: 12 p. 352",Merr.
404658,1926,"Bot. Jahrb. Syst.","Vol.: 60 p. 118",Mansf.
404661,1913,"Philipp. J. Sci., C","Vol.: 8 p. 235",Merr.
404662,1915,"Philipp. J. Sci., C","Vol.: 10 p. 281",Merr.
404665,1908,"Philipp. J. Sci., C","Vol.: 3 p. 208",C.B.Rob.
404667,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 603",Cogn.
404668,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 603",Cogn.
404680,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 62",Bakh.f.
404683,1828,"Isis (Oken)","Vol.: 21 p. 272","Sieber ex C.Presl"
404687,1930,"Bull. Misc. Inform. Kew","Vol.: 1930 p. 313",Geddes
404694,1828,"Prod. (DC.)","Vol.: 3 p. 156","Mart. & Schrank ex DC."
404695,1828,"Prodr. ","Vol.: 3 p. 160","Schrank & Mart. ex DC."
404700,1832,"Gen. Hist.","Vol.: 2 p. 764",G.Don
404702,1823,"Trans. Linn. Soc. London, Bot. ","Vol.: 14 p. 20",Jack
404705,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 Issue: (2) p. 138","Pav. ex Naudin"
404735,1828,"Isis (Oken)","Vol.: 21 p. 272",C.Presl
404741,1822,"Neue Entdeck. Pflanzenk. ","Vol.: 3 p. 62",Spreng.
404742,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 90",Bakh.f.
404744,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 97",Bakh.f.
404745,1828,"Prodr. (DC.)","Vol.: 3 p. 185","Mart. ex DC."
404747,1826,"Bijdr. Fl. Ned. Ind.  ","Vol.: 17 p. 1079",Blume
404748,1828,"Prodr. (DC.)","Vol.: 3 p. 177","Ser. ex DC."
404749,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 75",Bakh.f.
404751,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 74",Bakh.f.
404754,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 347",Cogn.
404757,1890,"Boerl. Handl. Fl. Ned. Indie. i. II. 530, nomen et in DC. Monog. Phan.vii. (1891) 356",,Cogn.
404758,1910,"Philipp. Journ. Sci. v. 367",,Merr.
404763,1886,"Fl. Bras. (Martius)","Vol.: 14 Issue: 4 p. 192","Rich. ex Cogn."
404770,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 84",Bakh.f.
404771,1844,"Verh. Nat. Gesch. Ned. Bezitt., Bot.","Vol.: 7 p. 232",Korth.
404776,1823,"Trans. Linn. Soc. London ","Vol.: 14 Issue: 1 p. 9",Jack
404777,1828,"Prodr. (DC.)","Vol.: 3 p. 176","Mart. & Schrank ex DC."
404781,1828,Prodr.,"Vol.: 3 p. 184","Mart. ex DC."
404786,1913,"Philipp. J. Sci., C","Vol.: 8 p. 235",Merr.
404789,1911,"Philipp. J. Sci., C","Vol.: 6 p. 217",C.B.Rob.
404790,1917,"Philipp. J. Sci., C","Vol.: 12 p. 349",Merr.
404794,1831,Flora,"Vol.: 14 p. 509",Blume
404797,1910,"Philipp. J. Sci., C","Vol.: 5 p. 368",Merr.
404799,1920,"Philipp. J. Sci. ","Vol.: 17 p. 298","Elmer ex Merr."
404800,1928,"Philipp. J. Sci. ","Vol.: 37 p. 179","Quisumb. & Merr."
404802,1831,Flora,"Vol.: 14 p. 509",Blume
404806,1831,Flora,"Vol.: 14 p. 509",Blume
404808,1928,"Philipp. J. Sci. ","Vol.: 37 p. 180","Quisumb. & Merr."
404812,1917,"Fl. Arfak Mts.","p. 216","Baker f."
404815,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 576",Cogn.
404816,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 192",Bakh.f.
404817,1913,"Philipp. J. Sci., C","Vol.: 8 p. 230",Merr.
404818,1826,"Freyc. Voy. Bot.","p. 484",Gaudich.
404823,1831,Flora,"Vol.: 14 p. 512",Blume
404824,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 598",Cogn.
404825,1925,"Bot. Jahrb. Syst. ","Vol.: 60 p. 116, 122",Mansf.
404829,1916,"Trans. Linn. Soc. London, Bot. ","Vol.: 9 p. 54","Baker f."
404835,1925,"Bot. Jahrb. Syst. ","Vol.: 60 p. 126, 127",Mansf.
404836,1926,"Bot. Jahrb. Syst.","Vol.: 60 p. 116, 121",Mansf.
404841,1891,"Monogr. Phan.","Vol.: 7 p. 576",Cogn.
404842,1895,"Hooker's Icon. Pl. ","Vol.: 25",Stapf
404843,1913,"Philipp. J. Sci., C","Vol.: 8 p. 234",Merr.
404845,1855,"Fl. Ned. Ind.","Vol.: 1 p. 550",Miq.
404849,1916,"Philipp. J. Sci., C","Vol.: 11 p. 25",Merr.
404850,1831,"Bijdr. Natuurk. Wetensch.","Vol.: 6 p. 256","Blume in Van Hall"
404855,1917,"Philipp. J. Sci., C","Vol.: 12 p. 350",Merr.
404856,1894,"Trans. Linn. Soc. London, Bot.","Vol.: 4 p. 160",Stapf
404860,1912,"Philipp. J. Sci., C","Vol.: 7 p. 94",Merr.
404861,1913,"Philipp. J. Sci., C","Vol.: 8 p. 232",Merr.
404863,1831,Flora,"Vol.: 14 p. 513",Blume
404864,1849,"Mus. Bot.","Vol.: 1 p. 18","Korth. ex Blume"
404865,1928,"Philipp. J. Sci. ","Vol.: 37 p. 181","Quisumb. & Merr."
404866,1924,"J. Bot. ","Vol.: 62 Issue: Suppl. 1 p. 41","Baker f."
404869,1917,"Philipp. J. Sci., C","Vol.: 12 p. 351",Merr.
404872,1917,"Philipp. J. Sci., C","Vol.: 12 p. 353",Merr.
404873,1863,"Ann. Mus. Bot. Lugduno-Batavi","Vol.: 1 p. 217",Miq.
404874,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 88",Triana
404877,1864,"Ann. Mus. Bot. Lugduno-Batavi","Vol.: 1 p. 217",Miq.
404880,1917,"Philipp. J. Sci., C","Vol.: 12 p. 352",Merr.
404884,1913,"Philipp. J. Sci., C","Vol.: 8 p. 247",Merr.
404889,1921,"Philipp. J. Sci. ","Vol.: 17 p. 299",Merr.
404892,1894,"Trans. Linn. Soc. London, Bot. ","Vol.: 4 p. 160",Stapf
404894,1912,"Philipp. J. Sci., C","Vol.: 7 p. 94",Merr.
404896,1970,Blumea,"Vol.: 18 p. 569",M.P.Nayar
404897,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 178",Bakh.f.
404898,1831,Flora,"Vol.: 14 p. 518",Blume
404900,1831,Flora,"Vol.: 14 p. 514",Blume
404901,1924,"J. Bot.","Vol.: 62 Issue: Suppl. 1 p. 41","Baker f."
404903,1926,"Bot. Jahrb. Syst. ","Vol.: 60 p. 117, 125",Mansf.
404907,1913,"Philipp. J. Sci., C","Vol.: 8 p. 248",Merr.
404909,1917,"Philipp. J. Sci., C","Vol.: 12 p. 345",Merr.
404911,1891,"Monogr. Phan.","Vol.: 7 p. 597",Cogn.
404912,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 577",Cogn.
404913,1915,"Philipp. J. Sci., C","Vol.: 10 p. 278",Merr.
404917,1895,"Hooker's Icon. Pl. ","Vol.: 25",Stapf
404919,1926,"Bot. Jahrb. Syst. ","Vol.: 60 p. 118, 128",Mansf.
404922,1871,"Trans. Linn. Soc. London","Vol.: 28 p. 88","Hook.f. ex Triana"
404924,1917,"Philipp. J. Sci., C","Vol.: 12 p. 346",Merr.
404926,1831,Flora,"Vol.: 14 p. 510",Blume
404927,1849,"Mus. Bot.","Vol.: 1 p. 19",Blume
404932,1879,"Fl. Brit. India [J. D. Hooker]","Vol.: 2 p. 549",C.B.Clarke
404935,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 184",Bakk.f.
404936,1908,"Philipp. J. Sci., C","Vol.: 3 p. 250",Merr.
404940,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 175",Bakh.f.
404942,1921,"Bull. Soc. Bot. France ","Vol.: 68 p. 6",Guillaumin
404946,1913,"Philipp. J. Sci., C","Vol.: 8 p. 230",Merr.
404949,1913,"Philipp. J. Sci., C","Vol.: 8 p. 237",Merr.
404950,1917,"Philipp. J. Sci., C","Vol.: 12 p. 346",Merr.
404953,1907,"Philipp. J. Sci., C","Vol.: 2 p. 286",Merr.
404957,1907,"Philipp. J. Sci., C","Vol.: 2 p. 288",Merr.
404960,1909,"Philipp. J. Sci., C","Vol.: 4 p. 302",Merr.
404963,1913,"Philipp. J. Sci., C","Vol.: 8 p. 231",Merr.
404964,1908,"Philipp. J. Sci., C","Vol.: 3 p. 152",Merr.
404967,1871,"Trans. Linn. Soc. London","Vol.: 28 Issue: 1 p. 89","Hook.f. ex Triana"
404969,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 159","Koord. ex Bakh.f."
404971,1928,"Philipp. J. Sci.","Vol.: 37 p. 178","Quisumb. & Merr."
404974,1913,"Philipp. J. Sci., C","Vol.: 8 p. 247",Merr.
404975,1849,"Mus. Bot.","Vol.: 1 p. 20",Blume
404976,1900,"Fl. Deutsch. Sudsee","p. 480","K.Schum. & Lauterb."
404977,1871,"Trans. Linn. Soc. London","Vol.: 28 Issue: 1 p. 86",Triana
404979,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht ","Vol.: 91 p. 173",Bakh.f.
404983,1913,"Philipp. J. Sci., C","Vol.: 8 p. 240",Merr.
404988,1911,"Philipp. J. Sci., C","Vol.: 6 p. 217",C.B.Rob.
404992,1919,"Philipp. J. Sci.","Vol.: 14 p. 431",Merr.
404994,1910,"Philipp. J. Sci., C","Vol.: 5 p. 208",Merr.
404997,1970,Blumea,"Vol.: 18 p. 567",M.P.Nayar
404998,1915,"Philipp. J. Sci., C","Vol.: 10 p. 280",Merr.
404999,1967,"Contr. U.S. Natl. Herb.","Vol.: 37 p. 85",A.C.Sm.
405000,1909,"Philipp. J. Sci., C","Vol.: 4 p. 303",Merr.
405002,1908,"Philipp. J. Sci., C","Vol.: 3 p. 208",C.B.Rob.
405008,1917,"Philipp. J. Sci., C","Vol.: 12 p. 347",Merr.
405014,1917,"Philipp. J. Sci., C","Vol.: 12 p. 348",Merr.
405021,1917,"Philipp. J. Sci., C","Vol.: 12 p. 348",Merr.
405025,1911,"J. Fed. Malay States Mus.","Vol.: 4 p. 19",Ridl.
405030,1831,Flora,"Vol.: 14 p. 511",Blume
405031,1831,Flora,"Vol.: 14 p. 510",Blume
405034,1831,Flora,"Vol.: 14 p. 517",Blume
405038,1909,"Philipp. J. Sci., C","Vol.: 4 p. 302",Merr.
405040,1883,"Gard. Chron.","Vol.: 20 p. 621",Hook.f.
405041,1849,"Mus. Bot.","Vol.: 1 p. 18",Blume
405043,1931,"Mitt. Inst. Allg. Bot. Hamburg","Vol.: 7 p. 254",O.Schwartz
405047,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 591",Cogn.
405049,1912,"Bot. Jahrb. Syst. ","Vol.: 48 p. 108","Cogn. in Winkler"
405050,1911,"Philipp. J. Sci., C","Vol.: 6 p. 351",C.B.Rob.
405054,1906,"Philipp. J. Sci.","Vol.: 1 Issue: Suppl. p. 214",Merr.
405055,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 186",Bakh.f.
405057,1913,"Philipp. J. Sci., C","Vol.: 8 p. 229",Merr.
405059,1930,"Bull. Misc. Inform. Kew","Vol.: 1930 p. 322",Craib
405062,1930,"Bull. Misc. Inform. Kew","Vol.: 1930 p. 322",Craib
405063,1943,"Meded. Bot. Mus. Herb. Rijks Univ. Utrecht","Vol.: 91 p. 164",Bakh.f.
405065,1913,"Philipp. J. Sci., C","Vol.: 8 p. 242",Merr.
405080,1917,"Philipp. J. Sci., C","Vol.: 12 p. 344",Merr.
405082,1920,"Philipp. J. Sci.","Vol.: 17 p. 297",Merr.
