AcceptedTaxonID	DistributionElement	StandardInUse
1194926	China	text
1194927	Angola	text
1194928	Mozambique; South Africa	text
1194929	Congo	text
1194930	China	text
1194931	Angola	text
1194932	USSR; Hungary; Italy; Romania; Switzerland; Yugoslavia; Mongolia; :	text
1194957	Australia	text
1194958	New Guinea	text
1194959	Sri Lanka	text
1194961	Australia	text
1194962	Australia	text
1194964	Malaysia	text
1194965	India	text
1194968	New Zealand; Ireland; Great Britain; Australia	text
1194969	Malaysia; Australia; Reunion; Mascarene Islands; Christmas Island; Indonesia	text
1194970	Malaysia	text
1194971	Philippines; Malaysia	text
1194972	India	text
1194973	Italy; Guinea Bissau	text
1194975	Madagascar	text
1194976	Indonesia	text
1194977	China	text
1194978	Micronesia; Japan	text
1194979	Europe; Algeria; Cyprus; Israel; Iran; Tunisia; USSR; Yugoslavia; Azores; Canary Islands; Gough Island; Madeira; Saint Helena; USA; Mexico; Chile; Venezuela; Congo; Kenya; Nigeria; South Africa; Tanzania; Zimbabwe; Mascarene Islands; India; Indonesia; Japan; Mongolia; Nepal; Australia; Norfolk Island; New Zealand; Pacific; Micronesia	text
1194979	IRN	TDWG Level 3 code
1194984	Malaysia	text
1194985	Tasmania; Australia	text
1194986	USA; Canada; Guatemala; Mexico; Australia; New Zealand; Subantarctic Islands Of New Zealand	text
1194989	Australia	text
1194990	Mexico	text
1194991	Mexico	text
1194992	Hong Kong; India; China; Indonesia; Malaysia; Vietnam; Australia; Pacific; :	text
1194993	Malaysia	text
1194994	Indonesia	text
1194995	Congo; Indonesia	text
1194996	Colombia; Venezuela	text
1194997	Hong Kong; China; Indonesia	text
1194998	Samoa	text
1194999	New Zealand	text
1195000	Malaysia	text
1195001	New Guinea	text
1195002	China	text
1195003	Christmas Island; Fiji; Hawaii; Micronesia; Polynesia	text
1195004	Vietnam	text
1195005	India	text
1195006	New Zealand	text
1195007	New Guinea	text
1195008	Australia	text
1195009	Indonesia	text
1195010	Australia	text
1195011	Mexico	text
1195012	China	text
1195013	New Guinea	text
1195014	Indonesia	text
1195015	Australia	text
1195016	Micronesia	text
1195017	Comores; Seychelles	text
1195018	Japan	text
1195019	Mexico	text
1195022	Hawaii; Pacific Islands; Easter Island; Melanesia; Micronesia; New Caledonia; Polynesia	text
1195023	Philippines	text
1195024	Malaysia; Melanesia	text
1195025	Malaysia	text
1195026	New Zealand	text
1195027	Samoa	text
1195028	Tanzania	text
1195029	Australia	text
1195030	Hawaii; Guam; Samoa	text
1195031	Indonesia	text
1195032	Nepal	text
1195033	Hong Kong; Chagos Archipelago; China; Indonesia	text
1195034	Indonesia; Malaysia	text
1195035	Samoa	text
1195036	Malaysia	text
1195037	Norfolk Island	text
1195038	Norfolk Island; Philip Island	text
1195039	Philippines	text
1195040	China	text
1195041	Malaysia	text
1195042	Tonga	text
1195043	Tanzania	text
1195044	Equatorial Guinea	text
1195045	Congo	text
1195046	Angola	text
1195047	Madagascar; Aldabra Islands	text
1195048	Benin	text
1195049	Oman; Great Britain; Italy; Saudi Arabia; USA; Antilles; Cuba; Jamaica; Mexico; Nicaragua; Panama; Puerto Rico; Guianas; Venezuela; Angola; Congo; Ivory Coast; Madagascar; Togo; Aldabra Islands; Mascarene Islands; Japan; China; Indonesia; Malaysia; Australia; Pacific; Galapagos; Hawaii; Micronesia; :	text
1195051	Micronesia	text
1195052	Japan; Austria; Cyprus; Czechoslovakia; France; Germany; Greece; Hungary; Ireland; Israel; Italy; Luxembourg; Malta; Morocco; Romania; Spain; Switzerland; Yugoslavia; USA; Jamaica; Mexico; Chile; Colombia; Angola; Cameroon; Congo; Ethiopia; Madagascar; Mozambique; Tanzania; China; Hong Kong; Malaysia; Taiwan; Galapagos; Hawaii; :	text
1195056	Mexico	text
1195057	Madagascar	text
1195058	France	text
1195059	India; Fiji; Bismarck Archipelago; Melanesia	text
1195060	Tasmania	text
1195061	New Guinea	text
1195062	Mexico	text
1195063	Japan; Hawaii; Melanesia; Micronesia	text
1195064	Hong Kong; Puerto Rico; China; Christmas Island; Indonesia; Taiwan; :	text
1195065	Mexico	text
1195066	Micronesia; Indonesia	text
1195067	Australia	text
1195068	Madagascar	text
1195069	Congo; Madagascar; Nigeria	text
1195070	Madagascar	text
1195071	Hawaii; Melanesia; Polynesia	text
1195072	Australia	text
1195073	Ireland; Belgium; France; Great Britain; USA; :	text
1195076	Cuba	text
1195077	Sri Lanka	text
1195078	Australia	text
1195079	Madagascar; Mascarene Islands; Bangladesh; Cambodia; India; Malaysia	text
1195080	Indonesia; Malaysia	text
1195081	Malaysia	text
1195082	China	text
1195083	Jamaica	text
1195084	Australia	text
1195085	USA; Switzerland; Azores; Brazil; Angola; Congo; Tanzania; China; India; Japan; Micronesia; :	text
1195089	India	text
1195090	Brazil; Puerto Rico	text
1195091	West Africa; Australia; Great Britain; Switzerland; Azores; USA; Mexico; Panama; Argentina; Brazil; Colombia; Congo; Madagascar; Tanzania; China; Hong Kong; Norfolk Island; Philip Island; Galapagos; Hawaii; :	text
1195092	Indonesia	text
1195093	Australia; Madeira	text
1195094	Australia	text
1195095	USA; Indonesia; Malaysia; Singapore; Micronesia	text
1195096	Micronesia	text
1195097	China	text
1195098	Angola	text
1195099	Micronesia	text
1195100	Australia	text
1195101	China	text
1195102	Bermuda Islands; Hawaii; Melanesia; Micronesia; Polynesia	text
1195103	Philippines; Malaysia	text
1195104	Canary Islands; Morocco; Italy; Spain; Ascension Island; Azores; Bermuda Islands; Cape Verde Islands; Madeira; Saint Helena; USA; Peru	text
1195106	Argentina	text
1195107	Indonesia	text
1195108	Malaysia	text
1195109	Guadeloupe; USA; Antilles; Mexico; Puerto Rico; Guianas	text
1195110	Malaysia	text
1195111	Mexico	text
1195112	Micronesia	text
1195113	Indonesia	text
1195114	Ivory Coast; Germany; Spain; USA; Antilles; Costa Rica; Cuba; Guatemala; Mexico; Trinidad; Suriname; Venezuela; Angola; Congo; Equatorial Guinea; Nigeria; Senegal; Indonesia; Philippines; :	text
1195117	Bangladesh	text
1195118	Mexico	text
1195119	Fiji; Melanesia	text
1195120	Australia	text
1195121	Morocco; Chile; Algeria; Cyprus; France; Great Britain; Greece; Israel; Italy; Malta; Portugal; Spain; Switzerland; Yugoslavia; Canary Islands; USA; Mexico; Argentina; Guatemala; Australia; :	text
1195123	Malaysia	text
1195124	Malaysia	text
1195127	Mexico	text
1195128	Angola; Mascarene Islands; Antilles; Cuba; Jamaica; Mexico; Nicaragua; Venezuela; Madagascar; Nigeria; Senegal; Christmas Island	text
1195129	Micronesia	text
1195130	Armenia; USSR; Turkmenistan	text
1195132	Bismarck Archipelago; Indonesia; New Guinea; Guam; Micronesia	text
1195133	Malaysia	text
1195134	Mexico	text
1195135	Samoa	text
1195153	Uae	text
1195160	Mascarene Islands	text
1195184	China	text
1195185	China	text
1195186	China	text
1195188	China	text
1195189	China	text
1195190	China	text
1195195	China	text
1195197	Australia	text
1195198	Norfolk Island; Philip Island	text
1195199	China	text
1195204	China	text
1195205	Malaysia; India	text
1195206	China	text
1195207	Singapore	text
1195208	China	text
1195209	India	text
1195210	Hong Kong; China; Indonesia; Malaysia	text
1195211	China	text
1195212	China	text
1195213	China	text
1195214	China	text
1195215	China	text
1195216	China	text
1195217	China	text
1195218	China	text
1195219	China	text
1195220	China	text
1195221	China	text
1195222	China	text
1195223	China	text
1195224	China	text
1195225	India	text
1195228	China	text
1195229	China; Malaysia	text
1195230	China	text
1195231	China	text
1195232	India	text
1195233	India	text
1195234	China	text
1195235	China	text
1195236	China	text
1195244	Ecuador	text
1195245	USA	text
1195246	Guatemala	text
1195247	Mexico	text
1195248	Mexico	text
1195249	Mexico	text
1195250	Mexico	text
1195251	Mexico	text
1195252	Mexico	text
1195253	Costa Rica	text
1195254	Mexico	text
1195255	Mexico	text
1195256	USA	text
1195258	Benin; Equatorial Guinea	text
1195259	East Africa	text
1195260	USA	text
1195261	Europe; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Sweden; Switzerland; Turkey; USSR; Yugoslavia; Madeira; Canada; USA; Mongolia; :	text
1195264	Angola	text
1195266	Madagascar	text
1195267	Indonesia; Christmas Island	text
1195268	Indonesia	text
1195269	Brazil; Mexico	text
1195270	China	text
1195271	China	text
1195272	Congo; Angola; Nigeria	text
1195273	Indonesia	text
1195274	India	text
1195275	China	text
1195276	Australia	text
1195277	Indonesia; Christmas Island; Malaysia	text
1195280	French Polynesia	text
1195281	Indonesia	text
1195282	Malaysia	text
1195283	India	text
1195284	China	text
1195285	China	text
1195286	Cameroon; Nigeria	text
1195287	China	text
1195288	China	text
1195289	Mexico	text
1195290	Jamaica	text
1195291	Malaysia; Indonesia	text
1195292	Madagascar	text
1195293	Great Britain	text
1195294	Malaysia	text
1195295	Malaysia	text
1195296	New Guinea	text
1195297	Kenya	text
1195298	Saint Helena	text
1195299	China	text
1195300	New Guinea	text
1195301	Germany; Great Britain; Austria; Belgium; Czechoslovakia; Finland; France; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Japan	text
1195304	China	text
1195305	Mexico	text
1195306	Malaysia; Indonesia	text
1195307	China	text
1195308	Indonesia; Hawaii; Melanesia; Micronesia; Polynesia	text
1195309	Australia	text
1195310	China	text
1195311	China	text
1195312	Malaysia	text
1195313	Vietnam	text
1195314	Congo; Kenya; Nigeria	text
1195315	Madagascar	text
1195316	Australia	text
1195317	China	text
1195318	China	text
1195319	Australia	text
1195321	India	text
1195322	Australia	text
1195323	Hong Kong; China; Indonesia; USSR	text
1195324	Chagos Archipelago	text
1195325	Australia	text
1195326	Japan; Malaysia	text
1195327	Mexico	text
1195328	Jamaica	text
1195329	Madagascar	text
1195330	Jamaica	text
1195331	India	text
1195332	Kenya	text
1195334	China	text
1195335	Malaysia	text
1195336	Mexico	text
1195337	China	text
1195338	Angola; Kenya	text
1195339	China	text
1195341	Madagascar	text
1195342	USA; Canada; Mexico	text
1195343	USA; Canada; Mexico	text
1195345	New Zealand; Australia	text
1195348	China	text
1195349	China	text
1195350	Tasmania; Australia	text
1195351	Djibouti	text
1195352	China	text
1195353	China	text
1195354	New Zealand; France; Belgium; Great Britain; Italy; Spain; Yugoslavia; Azores; Canary Islands; Madeira; USA; Chile; Australia; Norfolk Island; Philip Island; Tasmania; Hawaii; :	text
1195360	China	text
1195361	USA	text
1195362	Puerto Rico	text
1195363	China	text
1195364	Congo	text
1195365	Jamaica	text
1195366	New Zealand; Australia	text
1195367	Colombia	text
1195369	Madagascar	text
1195370	Argentina	text
1195371	Venezuela	text
1195372	Bolivia	text
1195373	Australia	text
1195374	Brazil	text
1195375	Indonesia	text
1195376	China	text
1195377	China	text
1195379	Malaysia	text
1195380	Tanzania	text
1195381	Indonesia	text
1195382	Indonesia	text
1195383	Malaysia	text
1195384	Germany; Austria; Belgium; Czechoslovakia; Finland; France; Great Britain; Greece; Hungary; Israel; Luxembourg; Netherlands; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Mongolia; :	text
1195386	China	text
1195387	Ivory Coast; Bermuda Islands; Saint Helena; USA; Antilles; Cuba; Jamaica; Mexico; Panama; Guianas; Venezuela; Angola; Hong Kong; Japan; Malaysia; Philippines; Sri Lanka; Galapagos; Melanesia; Micronesia; Polynesia	text
1195389	Peru; Bolivia	text
1195390	Brazil	text
1195391	Europe; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; Turkey; USSR; Yugoslavia; Azores; Canary Islands; Canada; Japan; Mongolia; :	text
1195395	Hong Kong; China	text
1195396	Brazil	text
1195397	China	text
1195398	China	text
1195399	China	text
1195400	China	text
1195401	China	text
1195402	Central America; Guadeloupe; Jamaica; Mexico; Panama; Trinidad; Colombia; Venezuela; Galapagos	text
1195403	Hong Kong; China	text
1195404	Japan	text
1195405	China	text
1195406	China	text
1195407	Angola	text
1195409	China	text
1195410	Japan; Hong Kong; China; India; Macao; Malaysia; Nepal; Singapore; Taiwan; :	text
1195411	Singapore; Malaysia; Indonesia; Seychelles; China	text
1195412	Australia	text
1195413	India	text
1195414	China	text
1195415	South Africa	text
1195416	Singapore; Hong Kong; China; Indonesia; Hawaii; Melanesia; Polynesia; :	text
1195417	Hong Kong; China	text
1195418	USA; Bermuda Islands; Cuba; Mexico; Panama; Galapagos; :	text
1195419	French Polynesia	text
1195420	Taiwan; China	text
1195421	Malaysia	text
1195422	China	text
1195423	France; Austria; Belgium; Czechoslovakia; Denmark; Finland; Germany; Great Britain; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Azores; Canada; USA; Mexico; Colombia; :	text
1195429	Brazil	text
1195430	New Guinea; Guam; Micronesia	text
1195431	Australia	text
1195432	Malaysia	text
1195433	Colombia	text
1195434	Brazil	text
1195435	Australia	text
1195436	Indonesia	text
1195437	Togo	text
1195438	China	text
1195439	Brazil	text
1195440	Spain	text
1195442	Malaysia	text
1195443	Mauritius	text
1195444	Malaysia	text
1195445	Indonesia; Hong Kong; China	text
1195446	China	text
1195447	China	text
1195448	Jamaica	text
1195449	China	text
1195450	Malaysia	text
1195451	Israel	text
1195452	China	text
1195535	Angola	text
1195537	China	text
1195538	Malaysia	text
1195544	Hong Kong; China	text
1195545	China	text
1195550	Thailand	text
1195551	China	text
1195552	China	text
1195568	New Guinea	text
1195572	Australia	text
1195573	Malaysia	text
1195574	New Guinea	text
1195575	Australia	text
1195576	Sri Lanka; Bangladesh; Bismarck Archipelago; Indonesia; Malaysia; New Guinea	text
1195578	Malaysia; Thailand	text
1195579	Indonesia	text
1195580	New Guinea	text
1195581	New Guinea	text
1195583	Philippines	text
1195584	Philippines	text
1195585	New Guinea	text
1195586	New Guinea	text
1195587	Philippines	text
1195590	Christmas Island	text
1195594	New Guinea	text
1195596	New Guinea	text
1195597	New Guinea	text
1195598	New Guinea	text
1195599	New Guinea	text
1195600	New Guinea	text
1195602	New Guinea	text
1195604	New Guinea	text
1195606	New Guinea	text
1195607	New Guinea	text
1195608	New Guinea	text
1195609	New Guinea	text
1195610	New Guinea	text
1195612	New Guinea	text
1195613	New Guinea	text
1195619	Madeira	text
1195620	Chile	text
1195621	USA; Czechoslovakia; Finland; France; Germany; Great Britain; Ireland; Italy; Morocco; Netherlands; Poland; Portugal; Spain; Switzerland; USSR; Azores; Canary Islands; Madeira; Saint Helena; Peru; Angola; Mascarene Islands; :	text
1195626	Madeira	text
1195627	Great Britain; Algeria; Austria; Belgium; Cyprus; Czechoslovakia; Egypt; France; Germany; Greece; Hungary; Israel; Italy; Luxembourg; Morocco; Netherlands; Poland; Portugal; Spain; Switzerland; Tunisia; USSR; Yugoslavia; Canary Islands; USA; Mexico; :	text
1195632	Madeira	text
1195633	Spain; Portugal; Madeira	text
1195637	Madeira	text
1195685	China	text
1195686	China	text
1195687	Malaysia	text
1195688	Malaysia	text
1195689	Malaysia	text
1195690	China	text
1195691	India	text
1195692	Malaysia	text
1195693	Malaysia	text
1195694	China; Japan	text
1195695	Malaysia	text
1195696	China	text
1195699	Philippines; Malaysia	text
1195700	Sri Lanka	text
1195702	New Zealand; Australia; Tasmania	text
1195704	China	text
1195706	Australia	text
1195707	Australia	text
1195708	Australia	text
1195710	Madagascar	text
1195712	Caroline Islands; Micronesia	text
1195713	Kenya	text
1195714	Indonesia	text
1195716	Hong Kong; China	text
1195717	Mexico	text
1195718	China	text
1195719	Indonesia	text
1195720	Malaysia	text
1195721	China	text
1195722	China	text
1195723	Malaysia	text
1195724	Indonesia	text
1195725	India; Malaysia	text
1195726	Japan	text
1195727	New Guinea	text
1195728	Malaysia	text
1195729	China	text
1195730	Malaysia	text
1195731	Australia	text
1195733	China	text
1195734	China	text
1195735	Malaysia	text
1195736	China	text
1195737	China	text
1195738	Hong Kong; China	text
1195739	Malaysia	text
1195740	Madagascar	text
1195741	Malaysia	text
1195742	Micronesia	text
1195743	Madagascar	text
1195744	Australia	text
1195745	Nepal	text
1195746	Madagascar	text
1195747	Madagascar	text
1195748	China	text
1195749	Malaysia	text
1195750	Singapore; Madagascar; Sri Lanka; Indonesia	text
1195751	China	text
1195752	Indonesia	text
1195753	China	text
1195754	Tonga Islands	text
1195755	Madagascar	text
1195756	China	text
1195757	China	text
1195758	China	text
1195759	Malaysia	text
1195760	Indonesia	text
1195761	Australia	text
1195762	Jamaica	text
1195763	Japan	text
1195764	China	text
1195765	New Guinea	text
1195767	Malaysia	text
1195768	Fiji	text
1195769	Madagascar	text
1195770	Uruguay	text
1195771	Norfolk Island	text
1195795	Fiji	text
1195796	Fiji; Tonga Islands	text
1195797	Fiji	text
1195798	Christmas Island	text
1195799	Fiji	text
1195800	Fiji	text
1195801	Fiji	text
1195802	Fiji	text
1195803	Fiji	text
1195805	Indonesia; Malaysia	text
1195806	China	text
1195807	Polynesia	text
1195808	Micronesia	text
1195809	Singapore	text
1195810	Micronesia	text
1195811	Malaysia	text
1195812	Malaysia; Singapore	text
1195813	Hawaii; Australia	text
1195814	French Polynesia	text
1195815	Fiji; Tonga Islands	text
1195816	French Polynesia	text
1195817	Malaysia	text
1195818	Malaysia	text
1195819	China	text
1195820	Malaysia	text
1195821	Fiji	text
1195822	Malaysia	text
1195825	Australia	text
1195826	Jamaica	text
1195827	Micronesia	text
1195828	Micronesia	text
1195829	Micronesia	text
1195830	Malaysia	text
1195831	Australia	text
1195832	Angola	text
1195833	Lord Howe Island	text
1195834	Togo	text
1195835	Micronesia	text
1195836	Micronesia	text
1195837	Lord Howe Island	text
1195838	Angola	text
1195839	Angola	text
1195840	Malaysia	text
1195841	Equatorial Guinea	text
1195842	Taiwan; China	text
1195843	Fiji	text
1195844	Angola	text
1195845	Kenya	text
1195846	Australia	text
1195847	Congo	text
1195848	Bangladesh	text
1195849	Indonesia; Malaysia	text
1195851	Guam	text
1195852	Micronesia	text
1195853	Australia	text
1195854	Angola	text
1195855	Malaysia	text
1195856	Micronesia	text
1195857	Micronesia	text
1195858	Indonesia	text
1195859	Malaysia	text
1195860	Australia	text
1195861	Japan	text
1195862	Malaysia	text
1195863	China	text
1195864	Malaysia	text
1195865	Samoa	text
1195866	Indonesia	text
1195867	Japan	text
1195868	Australia	text
1195869	Taiwan; China; Thailand	text
1195870	Angola	text
1195871	Indonesia; Malaysia	text
1195872	Equatorial Guinea	text
1195873	Malaysia	text
1195874	New Zealand	text
1195875	Australia	text
1195876	Australia	text
1195891	China	text
1195892	Sri Lanka	text
1195893	Taiwan; China	text
1195900	Micronesia	text
1195901	Fiji	text
1195902	Mariana Islands; Micronesia; Polynesia	text
1195903	Malaysia	text
1195904	Malaysia	text
1195905	China	text
1195909	China	text
1195910	Japan	text
1195911	Sri Lanka; Indonesia; Malaysia	text
1195912	Sri Lanka; Philippines	text
1195913	Taiwan; China	text
1195914	New Guinea; Malaysia	text
1195916	China	text
1195917	China; Malaysia	text
1195920	Hong Kong; China; Christmas Island; Indonesia; Japan	text
1195921	China	text
1195923	Mozambique; Congo; Angola; Madagascar; South Africa	text
1195924	New Guinea; Bismarck Archipelago	text
1195925	China	text
1195926	Seychelles	text
1195927	USA; Ecuador; Indonesia; Cape Verde Islands; Cuba; Jamaica; Mexico; Panama; Puerto Rico; Colombia; French Guiana; Venezuela; Angola; Benin; Equatorial Guinea; Madagascar; Mozambique; Nigeria; South Africa; Togo; Mascarene Islands; Bhutan; China; India; Japan; Malaysia; Philippines; Singapore; Thailand; Galapagos; Hawaii; Melanesia; Micronesia; :	text
1195934	Philippines	text
1195935	Indonesia	text
1195936	New Guinea	text
1195937	Sri Lanka	text
1195938	Malaysia	text
1195939	India	text
1195940	Taiwan; China	text
1195941	Australia	text
1195942	Malaysia	text
1195943	East Africa	text
1195944	Philippines	text
1195945	Philippines	text
1195946	Japan	text
1195948	Nepal	text
1195949	Sri Lanka	text
1195950	Angola	text
1195951	Japan	text
1195952	Fiji; Melanesia; Micronesia	text
1195954	Sri Lanka	text
1195955	East Africa; Congo; Kenya; Angola	text
1195956	Philippines	text
1195957	Philippines	text
1195958	Sri Lanka; Nepal	text
1195959	China	text
1195960	Singapore	text
1195961	Philippines	text
1195962	Indonesia	text
1195963	Malaysia	text
1195964	Indonesia	text
1195966	Micronesia; USA; Guatemala; Mexico; Panama; Puerto Rico; Brazil; Suriname; Venezuela; Togo; Galapagos; Polynesia	text
1195967	Indonesia	text
1195968	Indonesia	text
1195969	China	text
1195970	China	text
1195971	Australia	text
1195972	Malaysia	text
1195973	Sri Lanka	text
1195988	Seychelles	text
1195989	Seychelles	text
1195990	Seychelles	text
1195992	China	text
1195993	India; Nepal; Bhutan	text
1195994	China	text
1195997	Brazil; Cuba; Jamaica; Mexico	text
1195998	Brazil	text
1195999	Brazil	text
1196000	Venezuela	text
1196001	Brazil	text
1196003	Madagascar	text
1196011	Romania; Cyprus; Greece; Israel; Italy	text
1196012	Bulgaria	text
1196015	Australia	text
1196016	New Zealand	text
1196018	New Zealand	text
1196019	New Caledonia	text
1196020	New Zealand	text
1196021	Australia	text
1196022	Australia	text
1196023	Australia	text
1196024	New Zealand	text
1196025	New Zealand	text
1196026	Australia	text
1196027	New Zealand; Australia	text
1196028	Macquarie Island; Subantarctic Islands Of New Zealand	text
1196029	New Caledonia	text
1196030	New Zealand	text
1196032	New Guinea	text
1196033	Australia	text
1196034	Australia	text
1196035	New Guinea	text
1196036	New Caledonia	text
1196037	Australia	text
1196038	New Zealand	text
1196039	New Zealand	text
1196040	Australia	text
1196041	New Caledonia	text
1196042	Australia	text
1196043	New Caledonia	text
1196044	Australia	text
1196045	Australia	text
1196046	Australia	text
1196047	New Caledonia	text
1196049	New Guinea	text
1196053	New Caledonia	text
1196054	New Caledonia	text
1196055	New Caledonia	text
1196056	New Caledonia	text
1196057	Australia	text
1196058	New Caledonia	text
1196059	New Caledonia	text
1196060	New Caledonia	text
1196061	New Zealand	text
1196062	New Caledonia	text
1196063	New Caledonia	text
1196064	New Caledonia	text
1196065	New Caledonia	text
1196066	New Caledonia	text
1196067	New Caledonia	text
1196068	New Caledonia	text
1196069	New Caledonia	text
1196070	New Zealand	text
1196071	New Caledonia	text
1196072	New Caledonia	text
1196073	New Caledonia	text
1196074	New Caledonia	text
1196075	New Caledonia	text
1196076	New Caledonia	text
1196077	New Caledonia	text
1196078	New Caledonia	text
1196079	New Caledonia	text
1196080	New Zealand	text
1196081	New Caledonia	text
1196082	New Caledonia	text
1196089	New Zealand	text
1196090	New Zealand	text
1196094	Australia	text
1196096	Lord Howe Island	text
1196100	China	text
1196101	China	text
1196103	China	text
1196104	China	text
1196142	Hawaii	text
1196143	Hawaii	text
1196144	Hawaii	text
1196145	Hawaii	text
1196147	Hawaii	text
1196148	Hawaii	text
1196149	Hawaii	text
1196150	Hawaii	text
1196151	Hawaii	text
1196152	Hawaii	text
1196153	Hawaii	text
1196154	Hawaii	text
1196155	Hawaii	text
1196156	Hawaii	text
1196157	Hawaii	text
1196158	Hawaii	text
1196159	Hawaii	text
1196160	Hawaii	text
1196161	Hawaii	text
1196162	Hawaii	text
1196166	Germany; Finland; Austria; Belgium; Czechoslovakia; Denmark; France; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Monaco; Morocco; Netherlands; Norway; Poland; Portugal; Romania; Spain; Switzerland; USSR; Yugoslavia; USA	text
1196169	Australia	text
1196170	Chile	text
1196171	Chile	text
1196173	Chile	text
1196176	Finland; Germany; Austria; Belgium; Cyprus; Czechoslovakia; Denmark; France; Great Britain; Greece; Hungary; Ireland; Israel; Italy; Luxembourg; Morocco; Netherlands; Norway; Poland; Romania; Spain; Switzerland; Tunisia; USSR; Canada; USA; :	text
1196182	Zambia	text
1196183	Tanzania	text
1196184	Germany; Austria; France; Greece; Italy; Spain; Switzerland; Yugoslavia	text
1196185	Azores	text
1196186	Sri Lanka	text
1196187	Azores	text
1196188	South Africa	text
1196189	Canary Islands	text
1196190	Canary Islands	text
1196192	Great Britain; Algeria; Austria; Belgium; Cyprus; Czechoslovakia; Denmark; Finland; France; Germany; Greece; Hungary; Ireland; Israel; Italy; Luxembourg; Morocco; Netherlands; Norway; Poland; Portugal; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; USA; Mongolia; :	text
1196197	Tanzania	text
1196198	Sri Lanka	text
1196200	Morocco	text
1196201	Canary Islands	text
1196202	Argentina	text
1196203	Tanzania	text
1196204	Haiti	text
1196205	Germany; Austria; Belgium; Finland; France; Great Britain; Greece; Hungary; Italy; Luxembourg; Netherlands; Norway; Poland; Spain; Switzerland; Turkey; Yugoslavia; Canada; :	text
1196209	Germany; Tunisia; Algeria; Belgium; France; Hungary; Ireland; Morocco; Spain; Switzerland	text
1196211	USA; Mexico	text
1196212	Hong Kong; China	text
1196213	North America; Austria; Belgium; Bulgaria; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; Canada; USA; Mexico; :	text
1196217	Algeria; Cyprus	text
1196218	India	text
1196219	Zimbabwe	text
1196220	Peru	text
1196223	France; Spain; Syria; Greece	text
1196224	Spain	text
1196225	Cyprus	text
1196226	Germany; Austria; Bulgaria; Cyprus; Czechoslovakia; Finland; France; Greece; Hungary; Italy; Poland; Romania; Spain; Sweden; Switzerland; Turkey; USSR; Yugoslavia	text
1196228	Spain; France; Armenia; Cyprus	text
1196230	Spain	text
1196231	Israel	text
1196232	Turkmenistan	text
1196233	Saudi Arabia; Israel	text
1196236	Hawaii	text
1196237	Hawaii	text
1196238	Hawaii	text
1196239	Hawaii	text
1196240	Hawaii	text
1196241	Hawaii	text
1196242	Hawaii	text
1196245	Australia	text
1196249	Venezuela	text
1196250	Jamaica	text
1196252	Cuba	text
1196254	China	text
1196255	Finland; Austria; Belgium; Czechoslovakia; Germany; Great Britain; Greece; Luxembourg; Netherlands; Norway; Poland; Switzerland; USSR	text
1196257	Italy	text
1196258	France; Cyprus; Czechoslovakia; Germany; Italy; Morocco; Poland; Spain; Switzerland	text
1196259	Germany; France; Belgium; Great Britain; Luxembourg; Poland; Spain; Switzerland; :	text
1196266	Germany; Austria; Belgium; Czechoslovakia; Finland; France; Great Britain; Ireland; Italy; Luxembourg; Morocco; Norway; Poland; Romania; Spain; Sweden; Switzerland; Turkey; USSR; Yugoslavia; Canada; USA; Japan; Mongolia; :	text
1196271	Crozet Islands	text
1196272	Subantarctic Islands	text
1196274	Australia; New Zealand	text
1196275	Lord Howe Island	text
1196277	Australia; Tasmania	text
1196280	Hawaii; Argentina; Tasmania; Australia; France; Madeira; USA; Mexico; Chile; Kenya; South Africa; Zambia; Zimbabwe; New Zealand; Norfolk Island; Pacific	text
1196290	New Zealand	text
1196291	New Zealand; Subantarctic Islands Of New Zealand	text
1196292	Australia	text
1196293	Tasmania; Australia	text
1196294	Lord Howe Island	text
1196295	Australia	text
1196296	Australia	text
1196297	New Zealand; Subantarctic Islands Of New Zealand	text
1196300	Angola	text
1196301	Brazil; Mexico; Venezuela	text
1196302	Brazil; Mexico	text
1196303	Angola	text
1196305	Brazil	text
1196306	Brazil	text
1196307	USA	text
1196308	Australia	text
1196310	Chile	text
1196311	Chile	text
1196312	Chile	text
1196313	Chile	text
1196314	Chile	text
1196315	Chile	text
1196316	Chile	text
1196318	Australia; New Zealand	text
1196320	Bolivia; Chile; Argentina	text
1196322	Chile	text
1196325	Canary Islands	text
1196326	Greece; Algeria; Israel; Morocco; Canary Islands	text
1196327	Italy	text
