ReferenceID	Authors	Year	Title	Source
24265	Dubrony	1879	Enumeration des Orthoptères des régiones Indienne et Austro-Malaise, rapportées par MM J Doria, O Beccari et LM d''Albertis	Annali del Museo Civico di Storia Naturale di Genova 14:348-383
24266	Dufour	1820	Description de dix espèces nouvelles ou peu connues d''Insectes recueillis en Espagne	Ann génér des Sc Phys de Bruxelles 1820(6):307-317
24267	Fabricius	1775	Systema Entomologicae, sistens insectorum classes, ordines, genera, species, adiectis synonymis, locis, descriptionibus, observationibus	 832 pp
24268	Fabricius	1793	Entomologia systematica emendata et aucta	Hafniae 1792-94  Tom II(Orthoptera):519 pp
24269	Fabricius	1781	Species Insectorum exhibentes eorum differentias specificas, synonyma auctorum, loca natalia, metamorphosin adiectis observationibus, descriptionibus	 552 pp
24270	Fabricius	1787	Mantissa Insectorum sistens eorum species nuper detectas adiectis characteribus genericis, diffentiis specificis, emendationibus, observationibus	 Tom I:348 pp
24273	de Geer	1773	Mémoires pour servir à l''Histoire des Insectes I. Orthoptères vol. 3	 696 pp
24274	Gerstaecker	1873	Baron Karl von der Decken''s Reise in Ost-Afrika III. 2. Abth. Gliederthiere Insecta	
24275	Gerstaecker	1883	Beitrag zur Kenntnis der Orthopteren-Fauna Guineas, nach den von T. Buchholz während den Jahren 1872 bis 1875 dasselbst gesammelten Arten	Mitth des naturw Ver Neuvorp u Rügen
24276	Guerin-Méneville	1838	es war wirklich kein Titel angegeben!	Magasin de Zoologie 8(2):23
24277	Haan	1842	Bijdragen tot de Kennis der Orthoptera	Verhandl over de natuurlijke Geschiedenis der Nederlandsche overzeesche Bezittingen 238-243
24278	Krauss	1895	Beschreibung einer neuen Forficula aus Tunis, nebst Bemerkungen über das Vorkommen von Forficula lucasi, Dohrn	Entomologische Nachrichten (Entomologische Nachrichten ) 21:97-100
24308	Bolivar	1897	Les Orthoptères de St. Joseph''s College, à Trichinopoly, sud de l''Inde	Annales de la Societe entomologique de France 66:282-316
24309	de Bormans	1883	Étude sur quelques Forficulaires nouveaux ou peu connus, precédé d''un Tableau synoptique des genres de cette famille	Annales de la Societe entomologique de Belgique 27:59-90
24338	Fieber	1853	Synopsis der europäischen Dermapteren	Lotos 3:252-258
24340	Fischer von Waldheim	1846	Orthoptera Imperii Rossici	Mosquae 1-443
24342	Géné	1832	Saggio di una Monographia del Forficula indigene	Annali delle Scienze del Regno Lombardo-Veneto 2:215-230
24344	Kittary	1849	Orthoptères observés dans les steppes des Kirgises	Bull Soc Nat Moscou 22:437-442
24350	Semenov	1902	Dermaptera nova aut minus cognita, I	Rev Russe d'Ent 2:99-102
24351	Semenov	1908	Dermaptera nova aut minus cognita, III	Rev Russe d'Ent 8:159-173
24352	Semenov Tian-Shansky & Bey-Bienko	1934	Dermaptères de la Mongolie	Bulletin de la Société Entomologique de France (Bull. Soc. Entomol. Fr. ) 39:55-58
24359	Brindle	1972	A new species of Diplatys Serville (Dermaptera, Diplatyidae) from Costa Rica	Entomologist 105:281-283
24360	Brindle	1973	Dermaptera in the Hamburg Museum	Entomologische Mitteilungen aus dem Zoologischen Museum Hamburg 4(82):395-402
24363	Srivastava	1976	Studies on the Dermaptera of Philippines	EOS Revista Española de Entomologia 52:255-307
24375	Steinmann	1984	The Dermaptera material in the Museo Civico di Storia Naturale di Verona (Italy)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 30(1-2):189-204
24389	Borelli	1909	Nuove Forficule del Kashmir	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 24(603):1-4
24390	Borelli	1921	Dermaptères nouveaux du Museum de Paris	Bulletin du Muséum national d'Histoire naturelle Paris 77-83:153-161
24391	Borelli	1927	Dermatteri raccolti nell''Estremo-Oriente dal Prof. L. Silvestri	Bolletino del Labratorio di Zoologia Generale e Agraria della R. Scuola superiore d‘Agricoltura in Portici 20:60-78
24421	Azam	1906	Description d''une espèce et d''une variété de Forficules de Russie	Bull Soc Ent France 1906:80-82
24427	Brindle	1971	New Neotropical species of Dermaptera	Entomologist 104:249-257
24428	Brindle	1972	Dermaptera	Insects of Miconesia 5(2):97-171
24434	Steinmann	1982	Revision of the genus Timomenus Burr, 1907 (Dermaptera: Forficulidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 28(3-4):361-378
24507	Srivastava	1977	Notes on the genus Homotages Burr (Dermaptera: Labiidae) with the description of a new species from India	CEYLON JOURNAL OF SCIENCE BIOLOGICAL SCIENCES 12(2):109-114
24516	Srivastava	1978	On a new genus and three new species of Dermaptera from India with notes on Epilabis Burr	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 1(1):71-76
24522	Steinmann	1983	On Indian and Nepalese Dermaptera from the Museum d''Histoire Naturelle at Geneve	Revue suisse de zoologie 90(3):543-558
24523	Kapoor, Malla & PJ Shah	1978	On a collection of earwigs (Dermaptera) from Nepal	JOURNAL OF NATURAL HISTORY MUSEUM TRIBHUVAN UNIVERSITY 2(1-4):57-66
24524	Srivastava	1979	On a new species of genus Euborellia Burr (Dermaptera: Carcinophoridae) from Philippines	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 2(1):49-51
24526	Srivastava	1979	On a new species of the genus Labia Leach (Dermaptera: Labiidae) from Borneo	Doriana 5(233):1-6
24527	Srivastava	1981	On a new species of the genus Nannisolabis Burr (Insecta: Dermaptera) from Burma with a key to Oriental species	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 4(2):147-150
24528	Steinmann	1979	On some Dermaptera preserved in the Zoological Museum of the University of Florence	Redia Firenze 62:193-228
24538	Srivastava	1979	On two new species of the genus Paradohrnia Shiraki (Dermaptera: Eudohrniinae) from India	CEYLON JOURNAL OF SCIENCE BIOLOGICAL SCIENCES 13(1-2):23-27
24551	Borelli	1908	Descrizione di una nuova Forficole di Madeira	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 23(582):1-3
24570	Srivastava	1987	Notes on a collection of Dermaptera present in Zoologisk Museum, Copenhagen	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 8(1-3):111-125
24697	Stal	1860	Fregatten Eugenies Resa omkring Jorden. Insekten Orthoptera	
24723	Shiraki	1905	Neue Forficuliden Japans	Trans Sapporo Nat Hist Soc I Part 1:91-96
24742	Zhang, JF	1994	Discovery of primitive fossil earwigs (Insecta) from Late Jurassic of Laiyang, Shandong and its significance	ACTA PALAEONTOLOGICA SINICA 33((2) Mar):229-245
24797	Vishnyakova	1980	Earwigs (Insecta, Forficulida) from the Upper Jurassic of the Karatau Range	PALEONTOLOGICHESKII ZHURNAL 1980(1):78-94
24809	Srivastava	1975	Notes on the Indian species of the genus Irdex Burr (Dermaptera: Labiidae)	Tiwari KK and Srivastava CB [Eds] Dr BS Chauhan commemoration volume 1975 Zoological Society of India Vani Vihar Orissa India i-viii:Chapter pagination 267-278
24835	Steinmann	1987	Dermaptera of Venezuela	Decu V Orghidan T Dancau D Bordon C Linares O Urbani F Tronchoni J and Bosque C [Eds] Fauna hipogea y hemiedafica de Venezuela y de otros paises de America del Sur Editura Academiei Republicii Socialiste Romania Bucarest 1987:Chapter pagination 165-172
24908	Steinmann	1980	A revision of the species belonging in Forcipula Bolivar, 1897 (Dermaptera: Labiduridae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 26(1-3):229-252
24910	Steinmann	1986	A new generic classification for the Diplatys species-groups (Dermaptera: Pygidicranidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 32(1-2):169-179
24923	Moon & CW Kim	1985	A review of the Far East Palaearctic genus Challia Burr, including a new species Challia kyusani sp. nov. (Challinae: Dermaptera)	Korean Journal of Entomology (Korean J. Ent. ) 15(1):55-60
24924	Steinmann	1981	A revision of the Indo-Australian Gonolabis Burr, 1900 species (Dermaptera: Carcinophoridae)	Folia entomologica Hungarica 34(2):187-195
24925	Steinmann	1984	A revision of the Indo-Australian species of the genus Auchenomus Karsch, 1886 (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 30(3-4):511-521
24926	Steinmann	1982	A revision of the genus Ancistrogaster Stal, 1855 (Dermaptera, Forficulidae)	ANNALES HISTORICO-NATURALES MUSEI NATIONALIS HUNGARICI 74:75-84
24929	Steinmann	1986	A survey of Neotropical Strongylopsalinae (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 32(3-4):361-376
24930	Steinmann	1982	A survey of the Neotropical Prosparatta Burr species (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 28(1-2):139-141
24933	Steinmann	1979	A systematic survey of the species belonging in the genus Labidura Leach, 1815 (Dermaptera)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 25(3-4):415-423
24955	Steinmann	1983	A contribution to the fauna of earwigs (Dermaptera) of Vietnam	Zoologichesky Zhurnal 62(11):1745-1748
24961	Steinmann	1985	A revision of the genus Chaetolabia Brindle, 1972 (Dermaptera, Labiidae)	ANNALES HISTORICO-NATURALES MUSEI NATIONALIS HUNGARICI 77:121-126
24962	Steinmann	1985	A revision of the genus Irdex Burr, 1911 (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 31(1-3):245-265
24978	Steinmann	1981	A study of the circumtropical Dermaptera material in the ''Instituut voor Taxonomische Zoologie'', Amsterdam	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 27(1-2):187-210
24980	Stephens	1835	Illustrations of British Entomology	
24997	Capra	1929	Risultatit zoologici della Missione inviata dalla R. Societa geographica italiana per l’esplorazone dell’oasi di Giarabub. (Ortotteri e Dermatteri)	Societa Veneziana di Scienze Naturali 53:122-159
25000	Dubrony	1878	Essai sur le genre Chelidura	Annali del Museo Civico di Storia Naturale di Genova 12:433-450
25001	Capra	1978	Nuova specie di Anisolabis (s.l.) del Mar Rosso (Dermaptera Carcinophoridae)	Annali del Museo Civico di Storia Naturale di Genova 5(228):1-6
25002	Géné	1837	Descrizione di cinque nuove forficole d''Europa con alcune osservazioni intorno a varie specie giá conosciute di questo genere	Annali delle Scienze Regno Lombardo-Veneto 7:82-90
25010	Srivastava	1981	Notes on Bormans syntypes of some species of Dermaptera (Insecta)	Annali del Museo Civico di Storia Naturale Giacomo Doria Genova 287-306
25012	Srivastava	1982	Studies on some Bormans'' material of Dermaptera (Insecta)	Annali del Museo Civico di Storia Naturale Giacomo Doria Genova 97-107
25033	Steinmann	1984	The African species-group of the genus Esphalmenus Burr, 1909 (Dermaptera: Pygidicranidae)	Folia entomologica Hungarica 45:209-213
25034	Steinmann	1979	The Dermaptera in the PAN Zoologiczny Instytut, Warszawa	Folia entomologica Hungarica 32:149-175
25035	Steinmann	1985	The Dermaptera material of the Zoological Institute and Museum, Yerevan	Folia entomologica Hungarica 46(1):165-170
25036	Steinmann	1979	A revision of the Indo-Australian species of the genus Anisolabis Fieber, 1853	Reichenbachia 17(8):57-69
25038	Steinmann	1978	Zoogeographical dispersity of Carcinophoridae (Dermaptera)	Deutsche entomologische Zeitschrift  (Dtsch. ent. Z. ) 25:173-189
25041	Srivastava	1977	On two new species of Dermaptera from India	Deutsche Entomologische Zeitschrift NF 24:289-292
25042	Steinmann	1978	A revision of the African Gonolabis Burr, 1900, species (Dermaptera: Carcinophoridae)	Folia entomologica Hungarica 31:189-197
25043	Steinmann	1978	A revision of the genus Ctenisolabis Verhoeff, 1902 (Dermaptera: Carcinophoridae)	Folia entomologica Hungarica 31(2):213-217
25046	Steinmann	1978	Dermaptera from Tunisia with a checklist of the North African species	Folia entomologica Hungarica 31:181-187
25050	Steinmann	1975	A survey of the neotropical Vostox Burr species (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 21(3-4):435-445
25052	Steinmann	1974	A new generic classification of the species group of Diplatys Serville (Dermaptera: Pygidicranidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 20(1-2):187-205
25053	Steinmann	1981	The survey of the Dermaptera material in the Staatliches Museum fur Tierkunde Dresden. Part 1. Catadermaptera	Reichenbachia 19(24):133-142
25054	Steinmann	1983	The survey of the Dermaptera material in the Staatliches Museum für Tierkunde Dresden. Part 2: Eudermaptera	Reichenbachia 21(7):45-59
25056	Audinet-Serville	1838[1839]		Histoire naturelle des insectes. Orthopteres, Librairie encylopédique de Roret, Paris i-xviii, 1-776
25057	Ebner	1932	Eine neue Dermapteren Art aus Siebenbürgen (Rumänien)	Wiener entomologische Zeitung 49:16-17
25059	Steinmann	1977	A new Diaperasticus Burr species from Sudan (Dermaptera: Forficulidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 23(3-4):415-420
25060	Steinmann	1977	A survey of Palaearctic Anechurinae (Dermaptera: Forficulidae)	Acta zool hung 23:199-212
25063	Scudder	1890	The fossil insects of North America, with note on some European species, Vol 2 Tertiary insects, New York 215, pl 16, fig 24	 2
25069	Menozzi	1935	Contributo alla conoscenza dei Dermatteri del Congo Belga	Revue de Zoologie et de Botanique Africaine 27:15-32
25070	Menozzi	1938	Mission scientifique de l‘Omo, 4, fasc. 34 (Orthoptera), 11 (Dermaptera):	 4(34):135-143
25076	Burr	1909	Diagnoses preliminaires d‘insectes nouveaux receuilles dans le Congo belge par le Dr. Sheffield Neave	Annales de la Societe entomologique de Belgique 53:96
25077	Burr	1904	aus Genera Insectorum und Hincks Eintrag ZMUC iii02 Aus Brindle 1973 Eintrag ZMUC Iii02	in Distant: Insecta transvaaliensia, 1: 97 1:97
25078	Rehn, JAG	1933	Some Dermaptera from Angola, Northern Rhodesia and Belgian Congo, with a description of a new species of Karschiella	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 59:1-10
25079	Menozzi	1937	Dermatteri dell‘Angola	Revue suisse de zoologie 44:443-454
25080	Hincks	1957	The Earwigs of South Africa	South African Animal Life 4(Chapter 2):33-94
25082	Menozzi	1928	Dermapteres du Congo belge	Revue de Zoologie et de Botanique Africaine 16:29-32
25083	Steinmann	1985	Some new Spongovostox Burr, 1911, and Marava Burr, 1911 taxa (Dermaptera, Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 31(4):381-396
25084	Steinmann	1988	Seven new Chaetospania Karsch species from the old world (Dermaptera: Labiidae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 34:409-418
25085	Borelli	1923	Dermapteres du Congo Belge	Revue de Zoologie Africaine 11(4):412-434
25086	Hincks	1957	Dermaptera, in: Exploration Hydrobiologique du Lac Tanganika	Institute royal des Sciences naturelles Belgique 3(6):41-42
25087	Burr	1912	Über einige neue und interessante Dermapteren aus dem Museum Berlin	Sitzungsberichte der Gesellschaft Naturforschender Freunde zu Berlin 1912:311-330
25088	Dubrony	1879	Etudes de quelques Dermaptères exotiques	Anales de la Sociedad Espanola de Historia Natural 8:91-96
25091	Hincks	1954	Additions to the Belgian Congo Dermaptera	Annales du Musee du Congo Belge Tervuren (Belgique) Sciences Zoologiques 1:387-389
25094	Emlen & Nijout	2000	The development and evolution of exaggerated morphologies in insects	Annual Review of Entomology (Annu. Rev. Entomol. ) 45:661-708
25096	Steinmann	1979	A survey of the Gonolabis Burr, 1900 species from South East Asia (Dermaptera: Carcinophoridae)	Acta Zoologica Academiae Scientiarum Hungaricae (Acta Zool. Hung. ) 25(1-2):165-176
25097	Hebard	1929	Notes on the Malayan and Philippine Dermaptera with description of new species	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 55:335-344
25098	Mjöberg	1924	Results of Dr E Möbergs Swedish Scientific Expeditions to Australia 1910-1913. 36. Dermaptera	Arkiv för zoologi (Ark. Zool. ) 16(21):1-11
25099	Brindle	1977	Dermaptera from Ceylon	Revue suisse de zoologie 84(2):453-461
25102	Borelli	1907	Ortotteri raccolti de leonardo Fea nell‘Africa occidentale	Annali del Museo Civico di Storia Naturale di Genova Series 3; Volume 3:345-390
25103	Hincks	1955	Mission GF de Witte en collaboration avec W Adam, A. Janssen, L. van Meel et R. Verheven (1946-1949).  Dermaptera	Parc national de L‘Upemba 35(1):3-15
25106	Hincks	1951	The Dermaptera of the Belgian Congo	Annales du Musee du Congo Belge Tervuren (Belgique) Sciences Zoologiques Series 8; Volume 8:1-50
25112	Sharp	1895	The Cambridge Natural History. Chapter VIII Orthoptera	 202-219
25113	Nishikawa	1973	Three new species of the genus Diplatys (Dermaptera: Diplatyidae)	Bulletin of the Japan Entomological Academy 7(2):34-37
25118	Nishikawa	1969	Notes on the Carcinophorinae of Japan and the Ryukyus (Dermaptera: Carcinophoridae)	Kontyu 37(1):41-55
25119	Brindle	1982	Three new species of African Diplatys Serville (Dermaptera: Diplatyidae)	Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 118:163-165
25121	Brindle	1968	The Dermaptera of the Canary Islands	Arkiv för zoologi (Ark. Zool. ) 22(3):139-148
25122	Brindle	1968	Dermaptera	Parc national de la Garamba - Mission H de Saeger 53(2):17-32
25130	Heller	1907	Zwei neue Forficuliden von den Kanarischen Inseln (Orth.)	Deutsche entomologische Zeitschrift  (Dtsch. ent. Z. ) 1907:525-526
25131	Brindle	1975	Mission entomologique du Musee Royal de l‘Afrique Central aux Monts Uluguru, Tanzanie  2. Dermaptera	Revue de Zoologie Africaine 89(3):681-695
25136	Hebard	1924	Studies in the Dermaptera and Orthoptera of Equador	Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philadelphia) 76:109-248
25138	Brunner von Wattenwyl	1882	Prodomus der europäischen Orthopteren	 466 pp
25139	Desmarest	1820	Faune francaise ou Histoire naturelle, generale et particuliere des Animaux qui se trouve en France	
25145	Brindle	1981	Two new genera of neotropical earwigs (Dermaptera, Carcinophoridae)	Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 117(Jan-Apr):77-82
25148	Boeseman	1952	Diplatys sumatranus, a new earwig from Sumatra	Tidsskrift for Plateavl 31(24):259-263
25155	Caudell	1907	On some earwigs (Forficulidae) collected in Guatemala by Messrs Schwarz and Barber	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 33:169-176
25156	Caudell	1913	Notes on the Nearctic orthopterous insects. I. Nonsaltatorial forms	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 44:595-614
25159	Caudell	1927	Report on the Orthopteroid insects collected by the Fiji-New Zealand Expedition from the University of Iowa. Stud. Nat. Hist. Iowa Univ.	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 12(3):1-22
25161	Brindle	1975	Ergebnisse der Bhutan Expedition 1972 des Naturhistorischen Museums in Basel. Dermaptera	Entomologica Basiliensia 1:1-59
25162	Brindle	1976	Dermaptera from the Seychelles	Revue de Zoologie Africaine 90(2):435-445
25163	Brindle	1977	Dermaptera of Venezuela. Pygidicranidae and Labiidae (except Geracinae) Part 3.	REVISTA DE LA FACULTAD DE AGRONOMIA 9(3):109-131
25164	Brindle	1968	Contibution a la Conaissance de la Faune entomologique de la Cote-d‘Ivoire. (J. Decelle, 1961-1964). II Dermaptera	Annales du Musee Royal de l'Afrique Centrale Tervuren, Series no 8, Sciences Zoologiques 165:11-20
25165	Brindle	1968	A new Brazilian species of the genus Brachylabis Dohrn (Dermaptera, Carcinophoridae)	Papéis Avulsos de Zoologia 22(4):31-34
25166	Brindle	1970	A new species of the Genus Argusina Hebard (Dermaptera: Labiidae) from Papua	Entomologist(June):147-150
25168	Brindle	1969	A new species of Vandex Burr (Dermaptera: Labiidae) from Africa	Entomologist 102(August):190-193
25170	Brindle	1970	New African Species of the genus Pseudovostox Borelli (Dermaptera Labiidae)	Revue de Zoologie et de Botanique Africaine 81(3-4):255-270
25172	Brindle	1970	Dermaptera from Gabon	Revue Biologica Gabonica 6(1):11-25
25173	Brindle	1971	Two new species of Dermaptera from Brazil	Papéis Avulsos de Zoologia 23(20):165-171
25174	Brindle	1971	The Dermaptera of Ceylon Report No. 10, Lund University Ceylon Expedition in 1962	Entomologica Scandinavica Supplement 1:208-236
25176	Brindle	1972	Description of a new species of Dermaptera from Solomon Islands	Entomologist's Record 84:281-283
25177	Brindle	1974	The Dermaptera of Nepal	Senckenbergiana biologica 55(1/3):141-164
25180	Brindle	1966	The Dermaptera of Madagascar	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 118(7):221-259
25181	Brindle	1968	Contribution a la faune du Congo (Brazzaville) Mission A Villiers and A Descarpentrie. LXXIII Dermaptera	Bulettin de l‘IFAN, Series A 30(2):772-779
25182	Hincks	1960	Notes on Dermaptera.- IV. Description of new genera and species	Proceedings of the Royal entomological Society of London (B) (Proc. R. ent. Soc. Lond. (B)) 29(11-12):155-159
25183	Hincks	1961	Two new species of Diplatys Serville (Dermaptera: Pygidicranidae) from West Africa, with a note on a recently described Carcinophorine (Dermaptera: Labiduridae)	Bulettin de l‘IFAN, Series A 23(1):25-29
25185	Johnsen	1974	Contributions to the knowledge of Dermaptera, Orthoptera and Dictyoptera of the Canary Islands	Natura Jutlandica 17:27-83
25191	Krauss	1904	Beitrag zur Orthopteren-Fauna Montenegro‘s mit Beschreibung einer neuen Forficula Art	Sitzungsberichte der königlich böhmischen Gesellschaft der Wissenschaften. II Classe
25199	Eversmann	1859	Orthoptera Volgo-Uralensis	Bulletin de la Société imperiale des Naturalistes 121-146
25207	Hincks	1950	Supplementary notes on Mauritian Earwigs (Dermaptera)	Annals and Magazine of Natural History Series 12(Volume 3):353-357
25208	Hincks	1952	The Dermaptera of the New Hebrides	Annals and Magazine of Natural History Series 12(Volume 5):200-204
25209	Hincks	1952	Notes on some South African Dermaptera	Durban Museum Novitates 4(2):25-29
25210	Hincks	1953	Liste preliminaire des Dermapteres de Madagascar	Mémoires de l‘institut scientifique de Madagascar. Série E 4:361-382
25211	Hincks	1954	Report from Professor T Gislen‘s expedition to Australia in 1951-1952. 8. Dermaptera	Lunds Universitets Årsskrift, NF 50(4):1-10
25212	Hincks	1954	Notes on Dermaptera	Proceedings of the Royal entomological Society of London (B) (Proc. R. ent. Soc. Lond. (B)) 23(9-10):159-163
25213	Hincks	1954	La reserve naturelle integrale du Mont Nimba. Dermaptera	Mémoires de l‘Institut francais d‘Afrique noir 40(2):101-121
25215	Hebard	1920	Expedition of the California Academy of Sciences to the Galapagos Islands, 1905-1906	Proceedings of the California Academy of Sciences 2(17):311-346
25216	Hebard	1922	Dermaptera and Orthoptera of Hawaii	Occasional papers of the Bernice Pauahi Bishop Museum of the Polynesian ethnology and Natural History 7(14):305-375
25220	Hincks	1938	Die Arthropodenfauna von Madeira nach den Ergebnissen der Reise von Prof. Dr. O. Lundblad Juli - August 1935	Arkiv för zoologi (Ark. Zool. ) 30B(12):1-8
25221	Hincks	1954	The Dermaptera of Sumba and Flores	Verhandlungen der Naturforschenden Gesellschaft in Basel 65(1):9-23
25223	Machado	1957	Da presenca no Brasil do Genero Dicrana Burr, 1915 com a descricao de uma especie nova	Boletim do Museu nacional 166:1-7
25226	Giles	1973	Dermaptera from the Kermadec islands, with the description of a new species of Labia Leach (Labiidae)	The New Zealand Entomologist 5(3 & 4):304-312
25227	Giles	1958	Dermaptera from the Three Kings Islands, New Zealand, with the description of new species of Brachylabis Dohrn (Labiduridae)	RECORDS OF THE AUCKLAND INSTITUTE AND MUSEUM 5(1 & 2):43-48
25229	Günther, K	1933	Die Dermaptera der Deutschen Limnologischen Sunda-Expedition	Archiv für Hydrobiologie 4:504-517
25230	Günther, K	1933	Die Dermaptera der Deutschen Limnologischen Sunda-Expedition	Verhandlungen der Naturforschenden Gesellschaft in Basel 44(2):151-164
25231	Günther, K	1934	Phasmadoiden und Forficuliden von Java, den kleinen Sundinseln und Nordaustralien	Revue suisse de zoologie 41(34):525-543
25233	de Fernandes	1973	Des Dermapteres loges dans des galles de Quercus sp (avec la description d‘une espece nouvelle)	Arquivos do Museu Bocage 4(7 oder (2)):187-195
25234	Hebard	1921	American Dermaptera of he Museum National d‘Histoire naturelle, Paris, France	Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philadelphia) 337-354
25250	Mjöberg	1904	Eine neue Forficulide Beschrieben	Ent Tidskr 25:131-132
25251	Mjöberg	1913	Preliminary description of some new, Australian Gryllids and Forficulids	Entomologisk Tidskrift (Entomol. Tidskr. ) 34:26-34
25253	Motschulsky	1863	Essai d‘un catalogue des insectes de l‘ile Ceylan	Bulletin de la Société imperiale des Naturalistes 36:1-8
25258	Rehn, JAG & Hebard	1917	Studies in West Indian Earwigs (Dermaptera)	Bulletin of the American Museum of Natural History (Bull. Amer. Mus. Nat. Hist. ) 37:635-651
25260	Rehn, JAG	1903	Studies in American Forficulidae	Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philadelphia) 299-312
25261	Rehn, JAG	1904	Studies in old world Forficulids or Earwigs, and Blattids or Cockroaches	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 27:539-560
25262	Rehn, JAG	1905	Notes on Exotic Forficulids or Earwigs, with descriptions of new species	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 29:501-515
25263	Srivastava	1983	On the high altitude Dermaptera of India	Proceedings of the Workshop of High Altitude Entomology and Wildlife Ecology of the zoological Survey of India 1983:105-135
25264	Srivastava	1984	Notes on some Dermaptera present in the „Institut für Pflanzenschutzforschung Kleinmachow, Eberswalde-Finow, DDR“	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 5(2-3):103 - 108
25269	Semenov	1903	Dermatoptera nova aut minus cognita	(1):19-20
25270	Shiraki	1928	Dermaptera aus dem Kaiserreich Japan	Insecta Matsumurana 3(1):1-25
25272	Scudder	1875	Notes on Orthoptera from Northern Peru, collected by Prof James Orton	Proceedings of the Boston Society of Natural History 17:257-286
25274	Ramamurthi	1973	Dermaptera from Thailand, with description of three new species  (Insecta, Dermaptera)	Steenstrupia 3:11-16
25288	Srivastava	1982	Notes on some Bormans‘ material of Dermaptera (Insecta)	Annali del Museo Civico di Storia Naturale di Genova 84:97-107
25292	Srivastava	1983	Notes on some Dermaptera (Insecta) with description of a new species from India	Entomologica Basiliensia 8:39-42
25293	Srivastava	1983	Studies on some Dermaptera present in the American Museum of Natural History, New York	Records of the Zoological Survey of India (Rec. zool. Surv. India) 80:495-505
25294	Srivastava	1983	On a new species of the genus Irdex Burr (Dermaptera: Labiidae) from Sri Lanka	Journal of the Bombay Natural History Society 79(3):638-641
25302	Burr	1906	Dermatoptera. Résultats de l‘expédition scientifique néerlandaise á la Nouvelle-Guinée	Nova Guinea V(Zoologie):9-10
25303	Ramamurthi	1967	Dermaptera collected by the Noona Dan Expedition in the Philippine and Bismarck Islands	Entomologiske Meddelelser (Entomol. Medd. ) 35:227-259
25305	Srivastava	1982	Notes on a collection of Dermaptera (Insecta) present in the Natural History Museum, Basel	Entomologica Basiliensia 7:61-76
25310	Srivastava	1986	Studies on Indian Labidurinae (Dermaptera)	Records of the Zoological Survey of India. Miscalleonous Publication Occasional Paper 89:1-36
25311	Srivastava	1985	Insecta: Dermaptera	Records of the Zoological Survey of India (Rec. zool. Surv. India) 82(1-4):41-52
25312	Srivastava	1983	Notes on Dubrony‘s (= Bormans) some material of Dermaptera	Annali del Museo Civico di Storia Naturale di Genova 84:373-392
25314	Srivastava	1984	Notes on some Dermaptera present in Zoologisk Museum, Copenhagen	Bulletin of the Zoological Survey of India (Bull. zool. Surv. India) 5(2 -3):7-17
