name_code	common_name	database_id
wp-47901	Thornless dewberry	140
wp-47903	California blackberry	140
wp-s.47903	California blackberry	140
wp-47907	Kalamazoo dewberry	140
wp-47911	Rambling dewberry	140
wp-47916	Vicksburg blackberry	140
wp-47918	Fuzzy dewberry	140
wp-47922	Vermont blackberry	140
wp-47925	Samt-Brombeere	140
wp-47925	Bekleidete Brombeere	140
wp-47929	Missouri blackberry	140
wp-47931	Essex dewberry	140
wp-47940	Pacific dewberry	140
wp-47961	Wharton's dewberry	140
wp-47962	Wheeler's blackberry	140
wp-47968	Wisconsin blackberry	140
wp-47991	Loganberry	140
wp-48033	Robin runaway	140
wp-48038	Yellow avens	140
wp-48043	Calthaleaf avens	140
wp-s.48043	Calthaleaf avens	140
wp-48045	White avens	140
wp-s.48046	Texan avens	140
wp-48055	Appalachian barren strawberry	140
wp-48056	Bent avens	140
wp-48059	Glacier avens	140
wp-48063	Idaho barren strawberry	140
wp-48070	Rough avens	140
wp-48075	Piedmont barren strawberry	140
wp-48077	Largeleaf avens	140
wp-48084	Berg-Petersbart	140
wp-48087	Mountain avens	140
wp-48091	Pyren&auml;en-Nelkenwurz	140
wp-48093	Appalachian avens	140
wp-48094	Gletscher-Petersbart	140
wp-48094	Kriechende Nelkenwurz	140
wp-48097	Bach-Nelkenwurz	140
wp-48097	Purple avens	140
wp-48098	Ross' avens	140
wp-48109	Old man's whiskers	140
wp-48114	Gew&ouml;hnliche Nelkenwurz	140
wp-48114	Benediktenkraut	140
wp-48114	Herb bennet	140
wp-48115	Spring avens	140
wp-48116	Cream avens	140
wp-48120	Catling's avens	140
wp-48144	Apache plume	140
wp-48147	Tannen-Rose	140
wp-48151	Nadel-Rose	140
wp-48151	Prickly rose	140
wp-s.48151	Nadel-Rose	140
wp-s.48151	Prickly rose	140
wp-s.48152	Prickly rose	140
wp-48154	Acker-Rose	140
wp-48159	Anjou-Rose	140
wp-48163	Prairie rose	140
wp-48165	Feldrose	140
wp-48182	Smooth rose	140
wp-s.48184	Hispid rose	140
wp-48185	Glanz-Rose	140
wp-48187	Macartney rose	140
wp-48189	Pygmy rose	140
wp-48192	Lederbl&auml;ttrige Rose	140
wp-48195	California wildrose	140
wp-48197	Hunds-Rose (DE); Dog rose (EN); Escaramujo (ES)	140
wp-48198	Carolina rose	140
wp-s.48198	Carolina rose	140
wp-s.48199	Carolina rose	140
wp-48207	Chinese rose	140
wp-48214	Hecken-Rose	140
wp-48214	Corymb rose	140
wp-48232	Deseglise's Rose	140
wp-48238	Blaugr&uuml;ne Rose	140
wp-48250	White prairie rose	140
wp-48255	Essig-Rose	140
wp-48255	Franz&ouml;sische Rose	140
wp-48255	French Rose	140
wp-48265	Bereifte Rose	140
wp-48265	Redleaf Rose	140
wp-48270	Dwarf rose	140
wp-48286	Keilbl&auml;ttrige Rose	140
wp-48310	Cherokee rose	140
wp-48322	Memorial rose	140
wp-48328	Zimt-Rose	140
wp-48328	Double cinnamon rose	140
wp-48332	Rauhbl&auml;ttrige Rose	140
wp-48337	Kleinbl&uuml;tige Rose	140
wp-48337	Smallflower sweetbrier	140
wp-s.48337	Kleinbl&uuml;tige Rose	140
wp-s.48337	Smallflower sweetbrier	140
wp-48340	Baja rose	140
wp-48342	Weiche Rose	140
wp-48343	Bergrose	140
wp-48345	Moschusrose	140
wp-48345	Musk rose	140
wp-48349	Multiflora rose	140
wp-48353	Glandular rose	140
wp-48355	Shining rose	140
wp-48356	Nootka rose	140
wp-s.48356	Nootka rose	140
wp-s.48357	Bristly Nootka rose	140
wp-48362	Stumpfbl&auml;ttrige Rose	140
wp-48363	Appalachian Valley rose	140
wp-48364	Tea rose	140
wp-48377	Swamp rose	140
wp-48380	Alpen-Heckenrose	140
wp-48380	Alpen-Rose	140
wp-48380	Gebirgs-Rose	140
wp-48383	Ph&ouml;nizische Rose	140
wp-48384	Pine rose	140
wp-48390	Cluster rose	140
wp-s.48390	Cluster rose	140
wp-48405	Kratz-Rose	140
wp-48407	Mediterranean rose	140
wp-48408	R&auml;tische Rose	140
wp-48410	Wein-Rose	140
wp-48410	Sweetbriar rose	140
wp-48412	Kartoffel-Rose	140
wp-48412	Rugosa rose	140
wp-48419	Immergr&uuml;ne Rose	140
wp-48425	Climbing rose	140
wp-48428	Sammet-Rose	140
wp-48436	D&uuml;nen-Rose	140
wp-48436	Stachel-Rose	140
wp-48436	Scotch rose	140
wp-48437	Ground rose	140
wp-s.48438	Sonoma ground rose	140
wp-48440	Desert rose	140
wp-s.48440	Desert rose	140
wp-48445	Griffel-Rose	140
wp-48445	Langgrifflige Rose	140
wp-48458	Filzige Rose	140
wp-48458	Whitewoolly rose	140
wp-48472	Apfel-Rose	140
wp-48472	Apple rose	140
wp-48473	Virginia rose	140
wp-48479	Woods' rose	140
wp-s.48479	Woods' rose	140
wp-s.48485	Tehachapi rose	140
wp-s.48486	Mancos rose	140
wp-48488	Cabbage rose	140
wp-48489	Damaszener Rose	140
wp-48489	Damask rose	140
wp-48508	Bastard rose	140
wp-48517	Yellow rose	140
wp-48518	Cascade rose	140
wp-48530	Nuttall's little rose	140
wp-48535	Tapertip cinquefoil	140
wp-48540	Wei&szlig;es Fingerkraut	140
wp-48540	White cinquefoil	140
wp-48541	Whiteflower cinquefoil	140
wp-48542	Frauenmantel-Fingerkraut	140
wp-s.48542	Frauenmantel-Fingerkraut	140
wp-48548	Silkyleaf cinquefoil	140
wp-48554	Boulder Mountain cinquefoil	140
wp-48555	Gestrecktes Fingerkraut	140
wp-48555	English cinquefoil	140
wp-48565	Silberfingerkraut	140
wp-48565	Silver cinquefoil	140
wp-s.48569	Ruby cinquefoil	140
wp-48583	Gold-Fingerkraut	140
wp-s.48583	Gold-Fingerkraut	140
wp-48590	Soldier Meadows cinquefoil	140
wp-48595	Biennial cinquefoil	140
wp-48596	Twoflower cinquefoil	140
wp-48598	Tansy cinquefoil	140
wp-48603	Kleinstes Fingerkraut	140
wp-48603	Zwerg-Fingerkraut	140
wp-48604	Sparseleaf cinquefoil	140
wp-48614	Kalabrisches Fingerkraut	140
wp-48617	Dwarf cinquefoil	140
wp-48622	Karnisches Fingerkraut	140
wp-48623	Stengel-Fingerkraut	140
wp-s.48623	Stengel-Fingerkraut	140
wp-48630	Chamisso's cinquefoil	140
wp-48637	Aschgraues Fingerkraut	140
wp-48640	Ostalpen-Fingerkraut	140
wp-48640	Clusius-Fingerkraut	140
wp-48642	H&uuml;gel-Fingerkraut	140
wp-48644	Elegant cinquefoil	140
wp-s.48647	Elegant cinquefoil	140
wp-48656	Pilot Range cinquefoil	140
wp-48657	Zottiges Fingerkraut	140
wp-48657	Crantz' Fingerkraut	140
wp-s.48657	Zottiges Fingerkraut	140
wp-s.48657	Crantz' Fingerkraut	140
wp-48661	Bearded cinquefoil	140
wp-s.48662	Lemmon's cinquefoil	140
wp-48663	Crested cinquefoil	140
wp-48675	Dauphine-Fingerkraut	140
wp-48685	Varileaf cinquefoil	140
wp-s.48686	Mountainmeadow cinquefoil	140
wp-48695	Drummond's cinquefoil	140
wp-s.48695	Drummond's cinquefoil	140
wp-s.48696	Drummond's cinquefoil	140
wp-48699	Branched cinquefoil	140
wp-48702	Silverweed	140
wp-48705	Blutwurz	140
wp-48705	Erect cinquefoil	140
wp-48717	High mountain cinquefoil	140
wp-48723	Strawberry cinquefoil	140
wp-48726	Gletscher-Fingerkraut	140
wp-48726	Frost-Fingerkraut	140
wp-48727	Forked cinquefoil	140
wp-48738	Graceful cinquefoil	140
wp-48745	Schmalkronbl&auml;ttriges Fingerkraut	140
wp-48746	Gro&szlig;bl&uuml;tiges Fingerkraut	140
wp-48749	Gray's cinquefoil	140
wp-48757	R&ouml;tliches Fingerkraut	140
wp-s.48757	R&ouml;tliches Fingerkraut	140
wp-48760	Hickman's cinquefoil	140
wp-48762	Woolly cinquefoil	140
wp-s.48762	Woolly cinquefoil	140
wp-s.48763	Woolly cinquefoil	140
wp-48769	Hooker's cinquefoil	140
wp-s.48774	Arctic cinquefoil	140
wp-48784	Sand-Fingerkraut	140
wp-48785	Graues Fingerkraut	140
wp-48785	Ashy cinquefoil	140
wp-48786	Indische Scheinerdbeere (DE); Indian strawberry (EN); Falsa fresa (ES)	140
wp-48789	Mittleres Fingerkraut	140
wp-48789	Downy cinquefoil	140
wp-48817	Wei&szlig;enburger Fingerkraut	140
wp-48829	Macoun's cinquefoil	140
wp-48843	Kleinbl&uuml;tiges Fingerkraut	140
wp-48844	Cutleaf cinquefoil	140
wp-s.48845	Klamath cinquefoil	140
wp-48852	Berg-Fingerkraut	140
wp-48855	Morefield's cinquefoil	140
wp-48860	Vielspaltiges Fingerkraut	140
wp-s.48860	Vielspaltiges Fingerkraut	140
wp-s.48863	Staghorn cinquefoil	140
wp-48864	Ballona cinquefoil	140
wp-48865	Featherleaf cinquefoil	140
wp-48873	Newberry's cinquefoil	140
wp-48875	Dolomiten-Fingerkraut	140
wp-48878	Schneewei&szlig;es Fingerkraut	140
wp-48878	Snow cinquefoil	140
wp-s.48878	Schneewei&szlig;es Fingerkraut	140
wp-s.48878	Snow cinquefoil	140
wp-s.48882	Fiveleaf cinquefoil	140
wp-48884	Norwegian cinquefoil	140
wp-48884	Norwegisches Fingerkraut	140
wp-48888	New Mexico cinquefoil	140
wp-48891	Sheep cinquefoil	140
wp-s.48892	Sheep cinquefoil	140
wp-48903	Combleaf cinquefoil	140
wp-48907	Pennsylvania cinquefoil	140
wp-48907	Pennsylvanisches Fingerkraut	140
wp-s.48908	Pennsylvania cinquefoil	140
wp-48914	Platte River cinquefoil	140
wp-48923	Silky cinquefoil	140
wp-48925	Pretty cinquefoil	140
wp-s.48925	Pretty cinquefoil	140
wp-48927	Beautiful cinquefoil	140
wp-48933	Pyren&auml;en-Fingerkraut	140
wp-48937	Aufrechtes Fingerkraut	140
wp-48937	Sulphur cinquefoil	140
wp-s.48937	Aufrechtes Fingerkraut	140
wp-s.48937	Sulphur cinquefoil	140
wp-48943	Kriechendes Fingerkraut (DE); Creeping cinquefoil (EN); Pie de gallo	140
wp-48943	Cinco en rama (ES)	140
wp-48952	Cliff cinquefoil	140
wp-48955	Brook cinquefoil	140
wp-48956	Dwarf mountain cinquefoil	140
wp-48958	Reddish cinquefoil	140
wp-48960	Chihuahuan cinquefoil	140
wp-48962	Rocky Mountain cinquefoil	140
wp-48965	Rock cinquefoil	140
wp-48976	Steinbrech-Fingerkraut	140
wp-48976	Polster-Fingerkraut	140
wp-48987	Sierra Blanca cinquefoil	140
wp-48989	Schlesisches Fingerkraut	140
wp-48990	Common cinquefoil	140
wp-49008	Erdbeer-Fingerkraut	140
wp-49008	Strawberryleaf cinquefoil	140
wp-s.49013	Greenland cinquefoil	140
wp-49020	Colorado cinquefoil	140
wp-49024	Navajo cinquefoil	140
wp-49027	Liegendes Fingerkraut	140
wp-s.49027	Liegendes Fingerkraut	140
wp-s.49033	Paradox cinquefoil	140
wp-49050	Scarlet cinquefoil	140
wp-49053	Kleinbl&uuml;tiges Fingerkraut	140
wp-49053	Th&uuml;ringer Fingerkraut	140
wp-49078	Oneflower cinquefoil	140
wp-49080	Vahl's cinquefoil	140
wp-49081	Seealpen-Fingerkraut	140
wp-49083	Fr&uuml;hlings-Fingerkraut	140
wp-49083	Spring cinquefoil	140
wp-49085	Villous cinquefoil	140
wp-49098	Kern cinquefoil	140
wp-49165	G&auml;nse-Fingerkraut	140
wp-49165	Silverweed cinquefoil	140
wp-s.49165	G&auml;nse-Fingerkraut	140
wp-s.49165	Silverweed cinquefoil	140
wp-s.49166	Pacific silverweed	140
wp-s.49167	Greenland silverweed	140
wp-49229	Blutauge	140
wp-49229	Purple Marshlocks	140
wp-49236	Shrubby cinquefoil	140
wp-49236	Strauchiges Fingerkraut	140
wp-49236	Fingerstrauch	140
wp-49236	Tundra Rose	140
wp-49245	Tall cinquefoil	140
wp-s.49245	Tall cinquefoil	140
wp-s.49246	Cream cinquefoil	140
wp-49250	Bigflower cinquefoil	140
wp-49252	Sticky cinquefoil	140
wp-s.49252	Sticky cinquefoil	140
wp-s.49253	Arizona cinquefoil	140
wp-s.49254	Ashland cinquefoil	140
wp-s.49255	Ewan's cinquefoil	140
wp-s.49258	Hansen's cinquefoil	140
wp-s.49259	Smallpetal cinquefoil	140
wp-s.49260	Nevada cinquefoil	140
wp-49271	Felsen-Fingerkraut	140
wp-s.49279	Beach strawberry	140
wp-s.49280	Pacific beach strawberry	140
wp-49288	Zimt-Erdbeere	140
wp-49288	Moschus-Erdbeere	140
wp-49299	Wald-Erdbeere (DE); Woodland strawberry (EN); Fresera (ES)	140
wp-s.49299	Wald-Erdbeere (DE); Woodland strawberry (EN); Fresera (ES)	140
wp-s.49300	Woodland strawberry	140
wp-s.49302	California strawberry	140
wp-49303	Virginia strawberry	140
wp-s.49303	Virginia strawberry	140
wp-49307	H&uuml;gel-Erdbeere	140
wp-49307	Knackbeere	140
wp-49307	Gr&uuml;ne Erdbeere	140
wp-s.49307	H&uuml;gel-Erdbeere	140
wp-s.49307	Knackbeere	140
wp-s.49307	Gr&uuml;ne Erdbeere	140
wp-49309	Garten-Erdbeere	140
wp-49309	Cultivated Strawberry	140
wp-s.49309	Garten-Erdbeere	140
wp-s.49309	Cultivated Strawberry	140
wp-49313	Border horkelia	140
wp-49314	California horkelia	140
wp-s.49314	California horkelia	140
wp-s.49317	California horkelia	140
wp-s.49318	California horkelia	140
wp-49319	Cleveland's horkelia	140
wp-49320	Sierra horkelia	140
wp-s.49320	Sierra horkelia	140
wp-49322	Wedgeleaf horkelia	140
wp-49325	Carrotleaf horkelia	140
wp-s.49325	Carrotleaf horkelia	140
wp-49329	Pinewoods horkelia	140
wp-s.49329	Pinewoods horkelia	140
wp-s.49331	Bighead horkelia	140
wp-s.49333	Smallflower horkelia	140
wp-s.49334	Littlehead horkelia	140
wp-49336	Henderson's horkelia	140
wp-49337	White Mountain horkelia	140
wp-49338	Point Reyes horkelia	140
wp-49339	Parry horkelia	140
wp-49341	Rydb.'s horkelia	140
wp-49342	Silky horkelia	140
wp-49343	Santa Rosa horkelia	140
wp-49344	Threetooth horkelia	140
wp-49346	Ramona horkelia	140
wp-49347	Kern Plateau horkelia	140
wp-49348	Barton Flats horkelia	140
wp-49350	Santa Lucia horkelia	140
wp-49352	Purple false horkelia	140
wp-49353	Congdon's false horkelia	140
wp-49355	Sierra Valley mousetail	140
wp-49357	Silverhair mousetail	140
wp-49359	Arizona whitefeather	140
wp-s.49360	Rock whitefeather	140
wp-49361	Bailey's ivesia	140
wp-s.49361	Bailey's ivesia	140
wp-49364	Tahquitz mousetail	140
wp-49365	Field mousetail	140
wp-49366	Charleston Peak mousetail	140
wp-49367	Gordon's ivesia	140
wp-49371	Jaeger's mousetail	140
wp-49372	King's mousetail	140
wp-49373	Longbract mousetail	140
wp-49374	Clubmoss mousetail	140
wp-49377	Granite mousetail	140
wp-49378	Manyleaf mousetail	140
wp-49379	Ash Creek mousetail	140
wp-49380	Kingston Mountain mousetail	140
wp-49381	Silky mousetail	140
wp-49382	Pine Nut Mountain mousetail	140
wp-49383	Dwarf mousetail	140
wp-49384	Grimy mousetail	140
wp-s.49385	Shelly's mousetail	140
wp-49386	Intermountain mousetail	140
wp-49387	Sierra mousetail	140
wp-49388	Rock mousetail	140
wp-49389	Plumas mousetail	140
wp-49390	Sky mousetail	140
wp-s.49391	Ostler's mousetail	140
wp-49392	Tweedy's ivesia	140
wp-49393	Yosemite mousetail	140
wp-49394	Utah mousetail	140
wp-49395	Wire mousetail	140
wp-49408	Alpen-Gelbling	140
wp-49408	Creeping sibbaldia	140
wp-49411	Shrubby fivefingers	140
wp-49444	Alpine lady's mantle	140
wp-49567	Ger&ouml;teter Frauenmantel	140
wp-49576	Zusammenneigender Frauenmantel	140
wp-49581	Leder-Frauenmantel	140
wp-49587	Borstiger Frauenmantel	140
wp-49597	Scharfz&auml;hniger Frauenmantel	140
wp-49609	Niederliegender Frauenmantel	140
wp-49634	Ausgebreiteter Frauenmantel	140
wp-49655	Kleiner Frauenmantel	140
wp-49663	T&auml;uschender Frauenmantel	140
wp-49666	Thin-stem lady's mantle	140
wp-49670	Zerschlitzter Frauenmantel	140
wp-49672	F&auml;cher-Frauenmantel	140
wp-49699	Smooth lady's mantle	140
wp-49704	Kleiner Frauenmantel	140
wp-49705	Clustered lady's mantle	140
wp-49715	Grobz&auml;hniger Frauenmantel	140
wp-49741	Kleiner Frauenmantel	140
wp-49752	Hoppes Frauenmantel	140
wp-49768	Eingeschnittener Frauenmantel	140
wp-49772	Unsch&ouml;ner Frauenmantel	140
wp-49799	Kerners Frauenmantel	140
wp-49876	Weicher Frauenmantel	140
wp-49879	Hairy lady's mantle	140
wp-49903	Stumpfer Frauenmantel	140
wp-s.49903	Stumpfer Frauenmantel	140
wp-49943	F&uuml;nfbl&auml;ttriger Frauenmantel	140
wp-49943	Schneet&auml;lchen-Frauenmantel	140
wp-49959	Gefalteter Silbermantel	140
wp-49959	Gef&auml;ltelter Frauenmantel	140
wp-49994	Nierenbl&auml;ttriger Frauenmantel	140
wp-50011	Rotscheidiger Frauenmantel	140
wp-50053	Gebuchteter Frauenmantel	140
wp-50068	Gl&auml;nzender Frauenmantel	140
wp-50079	Stroh-Frauenmantel	140
wp-50082	Gestriegelter Frauenmantel	140
wp-50086	Broadtooth lady's mantle	140
wp-50112	Tiroler Frauenmantel	140
wp-50124	Gestutztlappiger Frauenmantel	140
wp-50142	Wechselhaar-Frauenmantel	140
wp-50144	Thinstem lady's mantle	140
wp-50166	Grassland lady's mantle	140
wp-50169	Gelbgr&uuml;ner Frauenmantel	140
wp-50176	Acker-Frauenmantel	140
wp-50176	Field parsley piert	140
wp-50178	Kleinfr&uuml;chtiger Acker-Frauenmantel	140
wp-50178	Slender parsley piert	140
wp-s.50178	Kleinfr&uuml;chtiger Acker-Frauenmantel	140
wp-s.50178	Slender parsley piert	140
wp-50270	Oldwood	140
wp-50270	Troutwood	140
wp-50276	Gew&ouml;hnlicher Odermennig (DE); Churchsteeples (EN); Hierba de san Guillermo (ES)	140
wp-s.50276	Gew&ouml;hnlicher Odermennig (DE); Churchsteeples (EN); Hierba de san Guillermo (ES)	140
wp-50280	Tall hairy agrimony	140
wp-50281	Incised agrimony	140
wp-50282	Smallfruit agrimony	140
wp-50285	Harvestlice	140
wp-50291	Wohlriechender Odermennig	140
wp-50291	Gro&szlig;er Odermennig	140
wp-50292	Soft agrimony	140
wp-50293	Creeping grovebur	140
wp-50294	Beaked agrimony	140
wp-50295	Roadside agrimony	140
wp-50304	Prairie burnet	140
wp-50305	Western burnet	140
wp-50310	Bergamasker Wiesenknopf	140
wp-50310	S&uuml;dalpen-Wiesenknopf	140
wp-50316	Gro&szlig;fr&uuml;chtiger Wiesenknopf (DE); Algafita (ES)	140
wp-50319	Kleiner Wiesenknopf	140
wp-s.50319	Kleiner Wiesenknopf	140
wp-50333	Menendez' Baumbibernelle (DE); Algafiton de Tamadaba (ES)	140
wp-50335	Pulidos Baumbibernelle (DE); Algafiton de La Aldea (ES)	140
wp-50337	Kurz&auml;hrige Bencomia (DE); Bencomia de Tirajana (ES)	140
wp-50338	Geschw&auml;nzte Bencomia (DE); Bencomia de monte (ES)	140
wp-50339	Nebenblattlose Bencomia (DE); Bencomia de cumbre (ES)	140
wp-50340	Kugelfr&uuml;chtige Bencomia (DE); Bencomia herrena (ES)	140
wp-50343	Moquins Marcetella (DE); Palo de sangre (ES)	140
wp-50352	Canadian burnet	140
wp-50357	Menzies' burnet	140
wp-50358	Gro&szlig;er Wiesenknopf	140
wp-50358	Official burnet	140
wp-s.50358	Gro&szlig;er Wiesenknopf	140
wp-s.50358	Official burnet	140
wp-50623	Biddy-biddy	140
wp-50628	Pale biddy-biddy	140
wp-50655	Drummond's mountain-avens	140
wp-s.50656	Yellow mountain-avens	140
wp-s.50657	Tomentose mountain-avens	140
wp-50660	Entireleaf mountain-avens	140
wp-s.50660	Entireleaf mountain-avens	140
wp-s.50662	White mountain-avens	140
wp-s.50663	Crenulate mountain-avens	140
wp-50665	Silberwurz	140
wp-50665	Eightpetal mountain-avens	140
wp-s.50665	Silberwurz	140
wp-s.50665	Eightpetal mountain-avens	140
wp-s.50668	Kamtschatca mountain-avens	140
wp-s.50669	Alaskan mountain-avens	140
wp-s.50670	Hooker's mountain-avens	140
wp-50682	Heath cliffrose	140
wp-50683	Desert bitterbrush	140
wp-50684	Mexican cliffrose	140
wp-50685	Pinkava's cliffrose	140
wp-50687	Stansbury cliffrose	140
wp-50688	Antelope bitterbrush	140
wp-50693	Littleleaf mountain mahogany	140
wp-50694	Curl-leaf mountain mahogany	140
wp-50699	Alderleaf mountain mahogany	140
wp-s.50700	Silver mountain mahogany	140
wp-s.50701	Island mountain mahogany	140
wp-s.50702	Birchleaf mountain mahogany	140
wp-s.50703	Klamath mountain mahogany	140
wp-s.50704	Smooth mountain mahogany	140
wp-s.50705	Hairy mountain mahogany	140
wp-50709	Catalina Island mountain mahogany	140
wp-50711	Southern mountain misery	140
wp-50712	Mountain misery	140
wp-50715	Catalina ironwood	140
wp-s.50715	Catalina ironwood	140
wp-s.50716	Fern-leaf Catalina ironwood	140
wp-50728	Laceshrub	140
wp-50747	Dwarf ninebark	140
wp-s.50747	Dwarf ninebark	140
wp-50751	Pacific ninebark	140
wp-50752	Mallow ninebark	140
wp-50753	Mountain ninebark	140
wp-50754	Common ninebark	140
wp-50754	Fieder-Spierstrauch	140
wp-s.50755	Atlantic ninebark	140
wp-50761	Alabama cherry	140
wp-50764	Allegheny plum	140
wp-s.50765	Davis' plum	140
wp-50766	American plum	140
wp-50768	Desert peach	140
wp-50769	Chickasaw plum	140
wp-s.50770	Watson's plum	140
wp-50778	Aprikose	140
wp-50778	Apricot	140
wp-50778	Abricot	140
wp-50783	S&uuml;&szlig;kirsche	140
wp-50783	Vogelkirsche	140
wp-50783	Sweet cherry	140
wp-50794	Briancon-Pflaume	140
wp-50803	Carolina laurelcherry	140
wp-50806	Kirschpflaume	140
wp-50806	Cherry plum	140
wp-50808	Sauerkirsche	140
wp-50808	Glaskirsche (DE); Sour cherry (EN); Guindo	140
wp-50808	Cerezo (ES)	140
wp-50832	Eastern sandcherry	140
wp-50842	Zwetschge	140
wp-50842	European plum	140
wp-s.50842	Zwetschge	140
wp-s.50842	European plum	140
wp-s.50843	Pflaume (DE); Plum (EN); Ciruelero (ES)	140
wp-50845	Mandel (DE); Sweet almond (EN); Almendro (ES)	140
wp-50848	Bitter cherry	140
wp-50858	Desert almond	140
wp-s.50858	Desert almond	140
wp-50863	Desert apricot	140
wp-s.50863	Desert apricot	140
wp-50865	Zwergkirsche	140
wp-50865	European dwarf cherry	140
wp-50867	Scrub plum	140
wp-50873	Flowering almond	140
wp-50876	Oklahoma plum	140
wp-50885	Havard's plum	140
wp-50892	Kanarischer Kirschlorbeer (DE); Hija (ES)	140
wp-50895	Hortulan plum	140
wp-50902	Hollyleaf cherry	140
wp-s.50902	Hollyleaf cherry	140
wp-s.50903	Almendrillo	140
wp-50931	Kirschlorbeer	140
wp-50931	Cherry laurel	140
wp-50940	Portugal laurel	140
wp-50942	Hollyleaf cherry	140
wp-50944	Felsenkirsche	140
wp-50944	Steinweichsel	140
wp-50944	Mahaleb cherry	140
wp-50948	Beach plum	140
wp-s.50949	Graves' plum	140
wp-50954	Mexican plum	140
wp-50957	Texas almond	140
wp-50966	Wild goose plum	140
wp-50968	Murray's plum	140
wp-50969	West Indian laurel-cherry (Bahamas)	140
wp-50969	Almendrillo	140
wp-50969	Cuajani hembra	140
wp-50969	Cuajanicillo	140
wp-50969	Mameicillo	140
wp-50969	Palo rojo (Cuba)	140
wp-50969	Almendrillo	140
wp-50969	Almendrito	140
wp-50969	Membrillito	140
wp-50969	Palo de hacha	140
wp-50969	Yaya boba (Dominican Republic)	140
wp-50969	Amandier a petites feuilles	140
wp-50969	La mandit	140
wp-50969	Le mongier (Haiti)	140
wp-50969	Ants wood	140
wp-50969	Wild cassada (Jamaica)	140
wp-50972	Canadian plum	140
wp-50979	Almendro	140
wp-50979	Almendro macho	140
wp-50979	Cuajan	140
wp-50979	Cujani macho (Cuba)	140
wp-50979	Almendrillo	140
wp-50979	Almendrito	140
wp-50979	Almendro	140
wp-50979	Calla	140
wp-50979	Calla cucaracha	140
wp-50979	Cucaracha	140
wp-50979	Membrillo	140
wp-50979	Yaya boba (Dominican Republic)	140
wp-50979	Amnadier a grandes feuilles (Haiti)	140
wp-50979	Pruan tree	140
wp-50979	Prune tree (Jamaica)	140
wp-50979	Noyeau (Lesser Antilles)	140
wp-50979	Almendrillo	140
wp-50979	Almendron (Puerto Rico)	140
wp-50988	Traubenkirsche	140
wp-50988	European bird cherry	140
wp-s.50988	Traubenkirsche	140
wp-s.50988	European bird cherry	140
wp-50996	Pin cherry	140
wp-50998	Pfirsich	140
wp-50998	Peach	140
wp-50998	P&ecirc;che	140
wp-50998	Melocoton	140
wp-51005	Amandier-montagne (Lesser Antilles)	140
wp-51014	Great Lakes sandcherry	140
wp-s.51014	Great Lakes sandcherry	140
wp-s.51015	Western sandcherry	140
wp-51026	Creek plum	140
wp-51040	Black cherry	140
wp-51040	Sp&auml;te Traubenkirsche	140
wp-51046	Japanese flowering cherry	140
wp-51059	Schlehe	140
wp-51059	Schwarzdorn	140
wp-51059	Blackthorn	140
wp-s.51059	Schlehe	140
wp-s.51059	Schwarzdorn	140
wp-s.51059	Blackthorn	140
wp-51068	Klamath plum	140
wp-s.51068	Klamath plum	140
wp-s.51069	Kellogg's Klamath plum	140
wp-s.51070	Oregon Klamath plum	140
wp-51074	Winter-flowering cherry	140
wp-51077	Susquehana sandcherry	140
wp-51088	Peachbush	140
wp-51089	Nanking cherry	140
wp-51094	Flowering plum	140
wp-51100	Hog plum	140
wp-51111	Chokecherry	140
wp-s.51112	Western chokecherry	140
wp-s.51113	Black chokecherry	140
wp-51126	Duke Cherry	140
wp-51175	Red Stinkwood	140
wp-51234	Indian plum	140
wp-51245	Common pearlbrush	140
wp-51249	Goldr&ouml;schen	140
wp-51249	Japanese rose	140
wp-51251	Alabama snow-wreath	140
wp-51252	Shasta snow-wreath	140
wp-51254	Jetbead	140
wp-51256	Blackbrush	140
wp-51264	Giant false spiraea	140
wp-51268	False spiraea	140
wp-51272	Desert sweet	140
wp-51274	Chamise	140
wp-51276	Redshank	140
wp-51284	White meadowsweet	140
wp-s.51285	White meadowsweet	140
wp-s.51299	Beauverd spirea	140
wp-s.51300	Shinyleaf meadowsweet	140
wp-s.51301	Shinyleaf spirea	140
wp-51315	Reeves' meadowsweet	140
wp-51319	Germander meadowsweet	140
wp-51319	Ulmenbl&auml;ttriger Spierstrauch	140
wp-51319	Reina del prado	140
wp-51333	Rose spirea	140
wp-s.51333	Rose spirea	140
wp-s.51334	Menzies' spirea	140
wp-51357	Iberian spirea	140
wp-s.51357	Iberian spirea	140
wp-51362	Japanischer Spierstrauch	140
wp-51362	Japanese meadowsweet	140
wp-s.51365	Fortune's meadowsweet	140
wp-51387	Karpaten-Spierstrauch	140
wp-s.51387	Karpaten-Spierstrauch	140
wp-51419	Bridal Wreath	140
wp-51429	Weiden-Spierstrauch	140
wp-51429	Willowleaf meadowsweet	140
wp-51438	Northern meadowsweet	140
wp-51442	Rose meadowsweet	140
wp-51452	Thunb.'s meadowsweet	140
wp-51453	Steeplebush	140
wp-51455	Asian meadowsweet	140
wp-51463	Virginia meadowsweet	140
wp-51481	Big arroyo rockmat	140
wp-51482	Mat rockspirea	140
wp-51484	Halfshrub rockmat	140
wp-51485	Olympic Mountain rockmat	140
wp-51487	Oneflower kelseya	140
wp-51489	Partridgefoot	140
wp-51496	Oceanspray	140
wp-51497	Rockspirea	140
