AcceptedTaxonID	DistributionElement	StandardInUse
1155678	CHM-LN	TDWG Level 4 code
1155680	CA	text
1155680	CAL	TDWG Level 3 code
1155681	CAL	TDWG Level 3 code
1155681	Mexico: Baja California. USA: CA, OR.	text
1155681	MXN	TDWG Level 3 code
1155681	ORE	TDWG Level 3 code
1155683	MRY	TDWG Level 3 code
1155683	PEN	TDWG Level 3 code
1155683	USA: MD, PA, VA, WV.	text
1155683	VRG	TDWG Level 3 code
1155683	WVA	TDWG Level 3 code
1155685	CA	text
1155685	CAL	TDWG Level 3 code
1155687	OR, WA	text
1155687	ORE	TDWG Level 3 code
1155687	WAS	TDWG Level 3 code
1155688	UT	text
1155688	UTA	TDWG Level 3 code
1155689	CA	text
1155689	CAL	TDWG Level 3 code
1155690	CA	text
1155690	CAL	TDWG Level 3 code
1155692	AB, BC, CO, ID, MT, WY	text
1155692	ABT	TDWG Level 3 code
1155692	BRC	TDWG Level 3 code
1155692	COL	TDWG Level 3 code
1155692	IDA	TDWG Level 3 code
1155692	MNT	TDWG Level 3 code
1155692	WYO	TDWG Level 3 code
1155693	ASS	TDWG Level 3 code
1155694	ABT	TDWG Level 3 code
1155694	ASK	TDWG Level 3 code
1155694	BRC	TDWG Level 3 code
1155694	CAL	TDWG Level 3 code
1155694	Canada: AB, BC, YK. USA: AK, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY.	text
1155694	COL	TDWG Level 3 code
1155694	IDA	TDWG Level 3 code
1155694	MNT	TDWG Level 3 code
1155694	NEV	TDWG Level 3 code
1155694	NWM	TDWG Level 3 code
1155694	ORE	TDWG Level 3 code
1155694	SDA	TDWG Level 3 code
1155694	UTA	TDWG Level 3 code
1155694	WAS	TDWG Level 3 code
1155694	WYO	TDWG Level 3 code
1155694	YUK	TDWG Level 3 code
1155695	CA	text
1155695	CAL	TDWG Level 3 code
1155696	ABT	TDWG Level 3 code
1155696	ARI	TDWG Level 3 code
1155696	BRC	TDWG Level 3 code
1155696	CAL	TDWG Level 3 code
1155696	Canada: AB, BC, YK. USA: AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY.	text
1155696	COL	TDWG Level 3 code
1155696	IDA	TDWG Level 3 code
1155696	MNT	TDWG Level 3 code
1155696	NEV	TDWG Level 3 code
1155696	NWM	TDWG Level 3 code
1155696	ORE	TDWG Level 3 code
1155696	SDA	TDWG Level 3 code
1155696	UTA	TDWG Level 3 code
1155696	WAS	TDWG Level 3 code
1155696	WYO	TDWG Level 3 code
1155696	YUK	TDWG Level 3 code
1155697	CA	text
1155697	CAL	TDWG Level 3 code
1155698	AK, BC, OR, WA	text
1155698	ASK	TDWG Level 3 code
1155698	BRC	TDWG Level 3 code
1155698	ORE	TDWG Level 3 code
1155698	WAS	TDWG Level 3 code
1155699	AB, AK, BC, CA, CO, ID, MT, NV, OR, UT, WA, WY, YK	text
1155699	ABT	TDWG Level 3 code
1155699	ASK	TDWG Level 3 code
1155699	BRC	TDWG Level 3 code
1155699	CAL	TDWG Level 3 code
1155699	COL	TDWG Level 3 code
1155699	IDA	TDWG Level 3 code
1155699	MNT	TDWG Level 3 code
1155699	NEV	TDWG Level 3 code
1155699	ORE	TDWG Level 3 code
1155699	UTA	TDWG Level 3 code
1155699	WAS	TDWG Level 3 code
1155699	WYO	TDWG Level 3 code
1155699	YUK	TDWG Level 3 code
1155700	VA	text
1155700	VRG	TDWG Level 3 code
1155701	ARI	TDWG Level 3 code
1155701	AZ, CO, NM.	text
1155701	COL	TDWG Level 3 code
1155701	NWM	TDWG Level 3 code
1155702	CO, ID, MT, NM, OR, UT, WY	text
1155702	COL	TDWG Level 3 code
1155702	IDA	TDWG Level 3 code
1155702	MNT	TDWG Level 3 code
1155702	NWM	TDWG Level 3 code
1155702	ORE	TDWG Level 3 code
1155702	UTA	TDWG Level 3 code
1155702	WYO	TDWG Level 3 code
1155703	Canada: NB, ON, PQ. USA: CT, GA, MA, MD, ME, NC, NH, NY, OH, PA, SC, TN, VA, VT, WV	text
1155703	CNT	TDWG Level 3 code
1155703	GEO	TDWG Level 3 code
1155703	MAI	TDWG Level 3 code
1155703	MAS	TDWG Level 3 code
1155703	MRY	TDWG Level 3 code
1155703	NBR	TDWG Level 3 code
1155703	NCA	TDWG Level 3 code
1155703	NWH	TDWG Level 3 code
1155703	NWY	TDWG Level 3 code
1155703	OHI	TDWG Level 3 code
1155703	ONT	TDWG Level 3 code
1155703	PEN	TDWG Level 3 code
1155703	QUE	TDWG Level 3 code
1155703	SCA	TDWG Level 3 code
1155703	TEN	TDWG Level 3 code
1155703	VER	TDWG Level 3 code
1155703	VRG	TDWG Level 3 code
1155703	WVA	TDWG Level 3 code
1155704	China: Gansu.	text
1155704	CHS	TDWG Level 3 code
1155705	ALA	TDWG Level 3 code
1155705	NCA	TDWG Level 3 code
1155705	SCA	TDWG Level 3 code
1155705	TEN	TDWG Level 3 code
1155705	USA: AL, NC, SC, TN, VA, WV.	text
1155705	VRG	TDWG Level 3 code
1155705	WVA	TDWG Level 3 code
1155706	Canada: LB, NB, NF, NS, PE, PQ. USA: ME, NH, NY, PA, VA, VT, WV.	text
1155706	LAB	TDWG Level 3 code
1155706	MAI	TDWG Level 3 code
1155706	NBR	TDWG Level 3 code
1155706	NFL	TDWG Level 3 code
1155706	NSC	TDWG Level 3 code
1155706	NWH	TDWG Level 3 code
1155706	NWY	TDWG Level 3 code
1155706	PEI	TDWG Level 3 code
1155706	PEN	TDWG Level 3 code
1155706	QUE	TDWG Level 3 code
1155706	VER	TDWG Level 3 code
1155706	VRG	TDWG Level 3 code
1155706	WVA	TDWG Level 3 code
1155708	JAP	TDWG Level 3 code
1155708	KOR	TDWG Level 3 code
1155708	Korea and Japan.	text
1155709	ASK	TDWG Level 3 code
1155709	BRC	TDWG Level 3 code
1155709	CAN: BC. USA: AK, OR, WA.	text
1155709	ORE	TDWG Level 3 code
1155709	WAS	TDWG Level 3 code
1155710	Canada: LB, NB, NF, NS, ON, PE, PQ. USA: CT, DE, KY, MA, MD, ME, NH, NY, PA, VA, VT, WV.	text
1155710	CNT	TDWG Level 3 code
1155710	DEL	TDWG Level 3 code
1155710	KTY	TDWG Level 3 code
1155710	LAB	TDWG Level 3 code
1155710	MAI	TDWG Level 3 code
1155710	MAS	TDWG Level 3 code
1155710	MRY	TDWG Level 3 code
1155710	NBR	TDWG Level 3 code
1155710	NFL	TDWG Level 3 code
1155710	NSC	TDWG Level 3 code
1155710	NWH	TDWG Level 3 code
1155710	NWY	TDWG Level 3 code
1155710	ONT	TDWG Level 3 code
1155710	PEI	TDWG Level 3 code
1155710	PEN	TDWG Level 3 code
1155710	QUE	TDWG Level 3 code
1155710	VER	TDWG Level 3 code
1155710	VRG	TDWG Level 3 code
1155710	WVA	TDWG Level 3 code
1155711	AK, BC, OR, WA	text
1155711	ASK	TDWG Level 3 code
1155711	BRC	TDWG Level 3 code
1155711	ORE	TDWG Level 3 code
1155711	WAS	TDWG Level 3 code
1155712	AK, BC, CA, ID, OR, WA	text
1155712	ASK	TDWG Level 3 code
1155712	BRC	TDWG Level 3 code
1155712	CAL	TDWG Level 3 code
1155712	IDA	TDWG Level 3 code
1155712	ORE	TDWG Level 3 code
1155712	WAS	TDWG Level 3 code
1155714	MD, WV	text
1155714	MRY	TDWG Level 3 code
1155714	WVA	TDWG Level 3 code
1155715	China: Gansu.	text
1155715	CHN	TDWG Level 3 code
1155716	AB, AK, BC, MT, OR, WA, WY	text
1155716	ABT	TDWG Level 3 code
1155716	ASK	TDWG Level 3 code
1155716	BRC	TDWG Level 3 code
1155716	MNT	TDWG Level 3 code
1155716	ORE	TDWG Level 3 code
1155716	WAS	TDWG Level 3 code
1155716	WYO	TDWG Level 3 code
1155718	CA	text
1155718	CAL	TDWG Level 3 code
1155719	CA, NV	text
1155719	CAL	TDWG Level 3 code
1155719	NEV	TDWG Level 3 code
1155720	NC, VA	text
1155720	NCA	TDWG Level 3 code
1155720	VRG	TDWG Level 3 code
1155721	GA, NC, VA	text
1155721	GEO	TDWG Level 3 code
1155721	NCA	TDWG Level 3 code
1155721	VRG	TDWG Level 3 code
1155722	ID, MT	text
1155722	IDA	TDWG Level 3 code
1155722	MNT	TDWG Level 3 code
1155723	KOR	TDWG Level 3 code
1155724	ID, UT	text
1155724	IDA	TDWG Level 3 code
1155724	UTA	TDWG Level 3 code
1155726	CA	text
1155726	CAL	TDWG Level 3 code
1155727	KUR	TDWG Level 3 code
1155727	Russia: South Sakhalin Is., Kunashir Is., Shikotan.	text
1155727	SAK	TDWG Level 3 code
1155728	ALA	TDWG Level 3 code
1155728	INI	TDWG Level 3 code
1155728	KTY	TDWG Level 3 code
1155728	NWY	TDWG Level 3 code
1155728	OHI	TDWG Level 3 code
1155728	PEN	TDWG Level 3 code
1155728	TEN	TDWG Level 3 code
1155728	USA: AL, IN, KY, NY, OH, PA WV, TN.	text
1155728	WVA	TDWG Level 3 code
1155730	CHC-SC	TDWG Level 4 code
1155731	CAL	TDWG Level 3 code
1155731	USA: CA.	text
1155732	KOR	TDWG Level 3 code
1155735	AK, NT, YK	text
1155735	ASK	TDWG Level 3 code
1155735	NWT	TDWG Level 3 code
1155735	YUK	TDWG Level 3 code
1155736	MON	TDWG Level 3 code
1155736	Mongolia	text
1155738	Austria. Belgium. Bulgaria. Czechoslovakia. France. Germany. Great Britain. Greece. Hungary. Ireland. Italy. Netherlands. Poland. Portugal. Romania. Spain. Switzerland. Ukraine. Yugoslavia.	text
1155738	AUT	TDWG Level 3 code
1155738	BGM	TDWG Level 3 code
1155738	BUL	TDWG Level 3 code
1155738	CZE	TDWG Level 3 code
1155738	FRA	TDWG Level 3 code
1155738	GER	TDWG Level 3 code
1155738	GRB	TDWG Level 3 code
1155738	GRC	TDWG Level 3 code
1155738	HUN	TDWG Level 3 code
1155738	IRE	TDWG Level 3 code
1155738	ITA	TDWG Level 3 code
1155738	KRY	TDWG Level 3 code
1155738	NET	TDWG Level 3 code
1155738	POL	TDWG Level 3 code
1155738	POR	TDWG Level 3 code
1155738	ROM	TDWG Level 3 code
1155738	SPA	TDWG Level 3 code
1155738	SWI	TDWG Level 3 code
1155738	UKR	TDWG Level 3 code
1155738	YUG	TDWG Level 3 code
1155745	POR	TDWG Level 3 code
1155745	Portugal. Spain.	text
1155745	SPA	TDWG Level 3 code
1155746	BUL	TDWG Level 3 code
1155746	Bulgaria.	text
1155747	FRA	TDWG Level 3 code
1155747	France. Spain.	text
1155747	SPA	TDWG Level 3 code
1155751	CZE	TDWG Level 3 code
1155751	Czechoslovakia. Poland. Romania.	text
1155751	POL	TDWG Level 3 code
1155751	ROM	TDWG Level 3 code
1155752	ALB	TDWG Level 3 code
1155752	Albania. Romania. Yugoslavia.	text
1155752	ROM	TDWG Level 3 code
1155752	YUG	TDWG Level 3 code
1155753	GRC	TDWG Level 3 code
1155753	Greece. Romania. Yugoslavia.	text
1155753	ROM	TDWG Level 3 code
1155753	YUG	TDWG Level 3 code
1155754	Austria. Czechoslovakia. France. Germany. Italy. Switzerland.	text
1155754	AUT	TDWG Level 3 code
1155754	CZE	TDWG Level 3 code
1155754	FRA	TDWG Level 3 code
1155754	GER	TDWG Level 3 code
1155754	ITA	TDWG Level 3 code
1155754	SWI	TDWG Level 3 code
1155755	ALB	TDWG Level 3 code
1155755	Albania? Caucasus. Turkey.	text
1155755	NCS	TDWG Level 3 code
1155755	TCS	TDWG Level 3 code
1155755	TUR	TDWG Level 3 code
1155761	POR	TDWG Level 3 code
1155761	Portugal. Spain.	text
1155761	SPA	TDWG Level 3 code
1155763	NC	text
1155763	NCA	TDWG Level 3 code
1155764	NC	text
1155764	NCA	TDWG Level 3 code
1155766	AMU	TDWG Level 3 code
1155766	MON	TDWG Level 3 code
1155766	Russia: Amur. Mongolia.	text
1155768	BRC	TDWG Level 3 code
1155768	CAL	TDWG Level 3 code
1155768	Canada: BC. Mexico: Baja California. USA: CA, OR, WA.	text
1155768	MXN	TDWG Level 3 code
1155768	ORE	TDWG Level 3 code
1155768	WAS	TDWG Level 3 code
1155769	MS	text
1155769	MSI	TDWG Level 3 code
1155770	Canada: NB, ON, PQ. USA: ME, MI, MN, ND, NY, WI	text
1155770	MAI	TDWG Level 3 code
1155770	MIC	TDWG Level 3 code
1155770	MIN	TDWG Level 3 code
1155770	NBR	TDWG Level 3 code
1155770	NDA	TDWG Level 3 code
1155770	NWY	TDWG Level 3 code
1155770	ONT	TDWG Level 3 code
1155770	QUE	TDWG Level 3 code
1155770	WIS	TDWG Level 3 code
1155771	ABT	TDWG Level 3 code
1155771	ALA	TDWG Level 3 code
1155771	ARK	TDWG Level 3 code
1155771	BRC	TDWG Level 3 code
1155771	Canada: AB, BC, MB, NB, NS, ON, PE, PQ, SK.  USA: AL, AR,  CT, DE, FL, GA, IL, IN, KY, MA,  MD, ME, MI, MN, MO, MS,  NC, NH, NJ,  NY, OH, OK,  PA,  SC,  TN, VA, VT, WI, WV.	text
1155771	CNT	TDWG Level 3 code
1155771	DEL	TDWG Level 3 code
1155771	FLA	TDWG Level 3 code
1155771	GEO	TDWG Level 3 code
1155771	ILL	TDWG Level 3 code
1155771	INI	TDWG Level 3 code
1155771	KTY	TDWG Level 3 code
1155771	MAI	TDWG Level 3 code
1155771	MAN	TDWG Level 3 code
1155771	MAS	TDWG Level 3 code
1155771	MIC	TDWG Level 3 code
1155771	MIN	TDWG Level 3 code
1155771	MRY	TDWG Level 3 code
1155771	MSI	TDWG Level 3 code
1155771	MSO	TDWG Level 3 code
1155771	NBR	TDWG Level 3 code
1155771	NCA	TDWG Level 3 code
1155771	NSC	TDWG Level 3 code
1155771	NWH	TDWG Level 3 code
1155771	NWJ	TDWG Level 3 code
1155771	NWY	TDWG Level 3 code
1155771	OHI	TDWG Level 3 code
1155771	OKL	TDWG Level 3 code
1155771	ONT	TDWG Level 3 code
1155771	PEI	TDWG Level 3 code
1155771	PEN	TDWG Level 3 code
1155771	QUE	TDWG Level 3 code
1155771	SAS	TDWG Level 3 code
1155771	SCA	TDWG Level 3 code
1155771	TEN	TDWG Level 3 code
1155771	VER	TDWG Level 3 code
1155771	VRG	TDWG Level 3 code
1155771	WIS	TDWG Level 3 code
1155771	WVA	TDWG Level 3 code
1155776	THA	TDWG Level 3 code
1155778	CHC-SC	TDWG Level 4 code
1155780	Baltic States. Belgium. Czechoslovakia. Finland. Germany. Hungary. Netherlands. Poland. Romania. Russia North. Sweden.	text
1155780	BGM	TDWG Level 3 code
1155780	BLT	TDWG Level 3 code
1155780	CZE	TDWG Level 3 code
1155780	FIN	TDWG Level 3 code
1155780	GER	TDWG Level 3 code
1155780	HUN	TDWG Level 3 code
1155780	NET	TDWG Level 3 code
1155780	POL	TDWG Level 3 code
1155780	ROM	TDWG Level 3 code
1155780	RUN	TDWG Level 3 code
1155780	SWE	TDWG Level 3 code
1155782	Caucasus. Turkey.	text
1155782	NCS	TDWG Level 3 code
1155782	TCS	TDWG Level 3 code
1155782	TUR	TDWG Level 3 code
1155783	ASS	TDWG Level 3 code
1155785	ABT	TDWG Level 3 code
1155785	ASK	TDWG Level 3 code
1155785	BRC	TDWG Level 3 code
1155785	CAL	TDWG Level 3 code
1155785	Canada: AB, AK, BC, YK. USA: CA, CO, ID, MT, NM, NV, OR, UT, WA, WY.	text
1155785	COL	TDWG Level 3 code
1155785	IDA	TDWG Level 3 code
1155785	MNT	TDWG Level 3 code
1155785	NEV	TDWG Level 3 code
1155785	NWM	TDWG Level 3 code
1155785	ORE	TDWG Level 3 code
1155785	UTA	TDWG Level 3 code
1155785	WAS	TDWG Level 3 code
1155785	WYO	TDWG Level 3 code
1155785	YUK	TDWG Level 3 code
1155787	CA	text
1155787	CAL	TDWG Level 3 code
1155789	Russia: North Ossetia. Turkey.	text
1155789	TCS	TDWG Level 3 code
1155789	TUR	TDWG Level 3 code
1155790	Caucasus. Turkey.	text
1155790	NCS	TDWG Level 3 code
1155790	TCS	TDWG Level 3 code
1155790	TUR	TDWG Level 3 code
1155792	MAI	TDWG Level 3 code
1155792	ME, NC, NH, NY, PA, TN, VA, VT, WV	text
1155792	NCA	TDWG Level 3 code
1155792	NWH	TDWG Level 3 code
1155792	NWY	TDWG Level 3 code
1155792	PEN	TDWG Level 3 code
1155792	TEN	TDWG Level 3 code
1155792	VER	TDWG Level 3 code
1155792	VRG	TDWG Level 3 code
1155792	WVA	TDWG Level 3 code
1155794	Endemic to S Spain.	text
1155794	SPA	TDWG Level 3 code
1155795	12    	TDWG Level 2 code
1155795	BLT	TDWG Level 3 code
1155795	BUL	TDWG Level 3 code
1155795	Bulgaria. Denmark, Czeck Rep. or Slovakia. Finland. Germany. Hungary. Norway. Poland. Sweden. Switzerland. Sweden. Turkey (Anatolia).	text
1155795	CZE	TDWG Level 3 code
1155795	DEN	TDWG Level 3 code
1155795	FIN	TDWG Level 3 code
1155795	GER	TDWG Level 3 code
1155795	HUN	TDWG Level 3 code
1155795	NET	TDWG Level 3 code
1155795	NOR	TDWG Level 3 code
1155795	POL	TDWG Level 3 code
1155795	ROM	TDWG Level 3 code
1155795	RUE	TDWG Level 3 code
1155795	RUN	TDWG Level 3 code
1155795	SWE	TDWG Level 3 code
1155795	SWI	TDWG Level 3 code
1155795	TUR	TDWG Level 3 code
1155797	Armenia. Turkey.	text
1155797	TCS	TDWG Level 3 code
1155797	TUR	TDWG Level 3 code
1155798	MOR	TDWG Level 3 code
1155798	Morocco.	text
1155799	LBS	TDWG Level 3 code
1155799	Lebanon.	text
1155800	Austria. Bosnia. Czechoslovakia. France. Germany. Italy. Poland. Switzerland. Yugoslavia.	text
1155800	AUT	TDWG Level 3 code
1155800	CZE	TDWG Level 3 code
1155800	FRA	TDWG Level 3 code
1155800	GER	TDWG Level 3 code
1155800	ITA	TDWG Level 3 code
1155800	POL	TDWG Level 3 code
1155800	SWI	TDWG Level 3 code
1155800	YUG	TDWG Level 3 code
1155801	Austria. Balkans. Czech Republic. Germany. Poland. Slovakia. Turkey.	text
1155801	AUT	TDWG Level 3 code
1155801	BUL	TDWG Level 3 code
1155801	CZE	TDWG Level 3 code
1155801	FRA	TDWG Level 3 code
1155801	GER	TDWG Level 3 code
1155801	GRC	TDWG Level 3 code
1155801	HUN	TDWG Level 3 code
1155801	KRY	TDWG Level 3 code
1155801	POL	TDWG Level 3 code
1155801	ROM	TDWG Level 3 code
1155801	TUE	TDWG Level 3 code
1155801	UKR	TDWG Level 3 code
1155801	YUG	TDWG Level 3 code
1155802	Austria. Crimea. "Czechoslovakia", Germany. Hungary. Romania. W Turkey.	text
1155802	AUT	TDWG Level 3 code
1155802	CZE	TDWG Level 3 code
1155802	GER	TDWG Level 3 code
1155802	HUN	TDWG Level 3 code
1155802	KRY	TDWG Level 3 code
1155802	ROM	TDWG Level 3 code
1155802	TUE	TDWG Level 3 code
1155804	ALB	TDWG Level 3 code
1155804	Albania. Bosnia-Herzegovena. Greece. Montenegro. Macedonia.	text
1155804	GRC	TDWG Level 3 code
1155804	YUG	TDWG Level 3 code
1155805	Austria.	text
1155805	AUT	TDWG Level 3 code
1155806	BUL	TDWG Level 3 code
1155806	Bulgaria, Hungary, Romania, "Yugoslavia".	text
1155806	HUN	TDWG Level 3 code
1155806	ROM	TDWG Level 3 code
1155806	YUG	TDWG Level 3 code
1155807	Austria. Belgium. Bulgaria. Czechoslovakia. Finland. France. Germany. Great Britain. Hungary. Ireland. Italy. Netherlands. Poland. Portugal. Spain. Switzerland. Yugoslavia. Ukraine.	text
1155807	AUT	TDWG Level 3 code
1155807	BGM	TDWG Level 3 code
1155807	CZE	TDWG Level 3 code
1155807	FIN	TDWG Level 3 code
1155807	FRA	TDWG Level 3 code
1155807	GER	TDWG Level 3 code
1155807	GRB	TDWG Level 3 code
1155807	HUN	TDWG Level 3 code
1155807	IRE	TDWG Level 3 code
1155807	ITA	TDWG Level 3 code
1155807	KRY	TDWG Level 3 code
1155807	NET	TDWG Level 3 code
1155807	POL	TDWG Level 3 code
1155807	POR	TDWG Level 3 code
1155807	SIC	TDWG Level 3 code
1155807	SPA	TDWG Level 3 code
1155807	SWI	TDWG Level 3 code
1155807	UKR	TDWG Level 3 code
1155807	YUG	TDWG Level 3 code
1155808	FRA	TDWG Level 3 code
1155808	France	text
1155809	Austria. Belgium. Bulgaria. Czech Republic. Finland. France. Germany. Great Britain. Hungary. Ireland. Italy. Macedonia. Netherlands. Poland. Portugal. Spain. Switzerland. Yugoslavia. Ukraine.	text
1155809	AUT	TDWG Level 3 code
1155809	BGM	TDWG Level 3 code
1155809	CZE	TDWG Level 3 code
1155809	FIN	TDWG Level 3 code
1155809	FRA	TDWG Level 3 code
1155809	GER	TDWG Level 3 code
1155809	GRB	TDWG Level 3 code
1155809	HUN	TDWG Level 3 code
1155809	IRE	TDWG Level 3 code
1155809	ITA	TDWG Level 3 code
1155809	KRY	TDWG Level 3 code
1155809	NET	TDWG Level 3 code
1155809	POL	TDWG Level 3 code
1155809	POR	TDWG Level 3 code
1155809	SIC	TDWG Level 3 code
1155809	SPA	TDWG Level 3 code
1155809	SWI	TDWG Level 3 code
1155809	UKR	TDWG Level 3 code
1155809	YUG	TDWG Level 3 code
1155813	ITA	TDWG Level 3 code
1155813	Italy	text
1155814	YUG-MA	TDWG Level 4 code
1155816	ARI	TDWG Level 3 code
1155816	CAL	TDWG Level 3 code
1155816	COL	TDWG Level 3 code
1155816	IDA	TDWG Level 3 code
1155816	NEV	TDWG Level 3 code
1155816	NWM	TDWG Level 3 code
1155816	ORE	TDWG Level 3 code
1155816	SDA	TDWG Level 3 code
1155816	USA: AZ, CA, CO, ID, NM, NV, OR, SD, UT, WA, WY.	text
1155816	UTA	TDWG Level 3 code
1155816	WAS	TDWG Level 3 code
1155816	WYO	TDWG Level 3 code
1155817	ABT	TDWG Level 3 code
1155817	ASK	TDWG Level 3 code
1155817	BRC	TDWG Level 3 code
1155817	Canada: AB, BC, SK. USA: AK,  CO, ID, MT, NM, OR, SD, UT, WA, WY.	text
1155817	COL	TDWG Level 3 code
1155817	IDA	TDWG Level 3 code
1155817	MNT	TDWG Level 3 code
1155817	NWM	TDWG Level 3 code
1155817	ORE	TDWG Level 3 code
1155817	SAS	TDWG Level 3 code
1155817	SDA	TDWG Level 3 code
1155817	UTA	TDWG Level 3 code
1155817	WAS	TDWG Level 3 code
1155817	WYO	TDWG Level 3 code
1155818	CA, ID, NV, UT	text
1155818	CAL	TDWG Level 3 code
1155818	IDA	TDWG Level 3 code
1155818	NEV	TDWG Level 3 code
1155818	UTA	TDWG Level 3 code
1155819	ORE	TDWG Level 3 code
1155819	USA: Oregon.	text
1155821	ALB	TDWG Level 3 code
1155821	AUT	TDWG Level 3 code
1155821	BGM	TDWG Level 3 code
1155821	BLT	TDWG Level 3 code
1155821	COR	TDWG Level 3 code
1155821	CZE	TDWG Level 3 code
1155821	Europe: Albania. Austria. Baltic States. Belgium. Czechoslovakia. Finland. France. Germany. Hungary. Italy. Macedonia. Netherlands. Norway. Poland. Portugal. Romania. Russia North. Russia East. Spain. Sweden. Switzerland. Ukraine.	text
1155821	FIN	TDWG Level 3 code
1155821	FRA	TDWG Level 3 code
1155821	GER	TDWG Level 3 code
1155821	HUN	TDWG Level 3 code
1155821	ITA	TDWG Level 3 code
1155821	KRY	TDWG Level 3 code
1155821	NET	TDWG Level 3 code
1155821	NOR	TDWG Level 3 code
1155821	POL	TDWG Level 3 code
1155821	POR	TDWG Level 3 code
1155821	ROM	TDWG Level 3 code
1155821	RUE	TDWG Level 3 code
1155821	RUN	TDWG Level 3 code
1155821	SAR	TDWG Level 3 code
1155821	SPA	TDWG Level 3 code
1155821	SWE	TDWG Level 3 code
1155821	SWI	TDWG Level 3 code
1155821	UKR	TDWG Level 3 code
1155828	EHM	TDWG Level 3 code
1155828	Inferred from title of article.	text
1155828	PAK	TDWG Level 3 code
1155828	WHM	TDWG Level 3 code
1155829	32    	TDWG Level 2 code
1155831	TZK	TDWG Level 3 code
1155833	AFG	TDWG Level 3 code
1155833	PAK	TDWG Level 3 code
1155834	TUR	TDWG Level 3 code
1155834	Turkey.	text
1155837	JAP	TDWG Level 3 code
1155837	Japan	text
1155839	MNT	TDWG Level 3 code
1155839	MT	text
1155840	CA	text
1155840	CAL	TDWG Level 3 code
1155841	CA	text
1155841	CAL	TDWG Level 3 code
1155842	ABT	TDWG Level 3 code
1155842	ASK	TDWG Level 3 code
1155842	BRC	TDWG Level 3 code
1155842	CAL	TDWG Level 3 code
1155842	Canada: AB, BC: USA: AK, CA, CO, ID, MT, NM, OR, WA, WY.	text
1155842	COL	TDWG Level 3 code
1155842	IDA	TDWG Level 3 code
1155842	MNT	TDWG Level 3 code
1155842	NWM	TDWG Level 3 code
1155842	ORE	TDWG Level 3 code
1155842	WAS	TDWG Level 3 code
1155842	WYO	TDWG Level 3 code
1155843	CA	text
1155843	CAL	TDWG Level 3 code
1155844	ABT	TDWG Level 3 code
1155844	ASK	TDWG Level 3 code
1155844	BRC	TDWG Level 3 code
1155844	Can: AB, BC, YK. USA: AK, MT, WA.	text
1155844	MNT	TDWG Level 3 code
1155844	WAS	TDWG Level 3 code
1155844	YUK	TDWG Level 3 code
1155845	ABT	TDWG Level 3 code
1155845	ARI	TDWG Level 3 code
1155845	ASK	TDWG Level 3 code
1155845	BRC	TDWG Level 3 code
1155845	CAL	TDWG Level 3 code
1155845	Canada: AB, BC, MB. USA: AK, AZ, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY.	text
1155845	COL	TDWG Level 3 code
1155845	IDA	TDWG Level 3 code
1155845	MAN	TDWG Level 3 code
1155845	MNT	TDWG Level 3 code
1155845	NEV	TDWG Level 3 code
1155845	NWM	TDWG Level 3 code
1155845	ORE	TDWG Level 3 code
1155845	UTA	TDWG Level 3 code
1155845	WAS	TDWG Level 3 code
1155845	WYO	TDWG Level 3 code
1155847	AB, AK, BC, CA, CO, ID, MT, OR, UT, WA, WY	text
1155847	ABT	TDWG Level 3 code
1155847	ASK	TDWG Level 3 code
1155847	BRC	TDWG Level 3 code
1155847	CAL	TDWG Level 3 code
1155847	COL	TDWG Level 3 code
1155847	IDA	TDWG Level 3 code
1155847	MNT	TDWG Level 3 code
1155847	ORE	TDWG Level 3 code
1155847	UTA	TDWG Level 3 code
1155847	WAS	TDWG Level 3 code
1155847	WYO	TDWG Level 3 code
1155848	CA	text
1155848	CAL	TDWG Level 3 code
1155849	AB, BC, CA, CO, ID, MT, OR, WA, WY	text
1155849	ABT	TDWG Level 3 code
1155849	BRC	TDWG Level 3 code
1155849	CAL	TDWG Level 3 code
1155849	COL	TDWG Level 3 code
1155849	IDA	TDWG Level 3 code
1155849	MNT	TDWG Level 3 code
1155849	ORE	TDWG Level 3 code
1155849	WAS	TDWG Level 3 code
1155849	WYO	TDWG Level 3 code
1155851	from International Kuril Island Project: Russia: Kamchatka, Chukotka Peninsula, Kunashir. Mongolia.	text
1155851	KAM	TDWG Level 3 code
1155851	KUR	TDWG Level 3 code
1155851	MON	TDWG Level 3 code
1155852	ABT	TDWG Level 3 code
1155852	ASK	TDWG Level 3 code
1155852	BRC	TDWG Level 3 code
1155852	Canada: AB, AK, BC, SK, , YK, USA: CO, ID, MT, OR, SD, UT, WA, WY	text
1155852	COL	TDWG Level 3 code
1155852	IDA	TDWG Level 3 code
1155852	MNT	TDWG Level 3 code
1155852	ORE	TDWG Level 3 code
1155852	SAS	TDWG Level 3 code
1155852	SDA	TDWG Level 3 code
1155852	UTA	TDWG Level 3 code
1155852	WAS	TDWG Level 3 code
1155852	WYO	TDWG Level 3 code
1155852	YUK	TDWG Level 3 code
1155853	Canada: LB, NB, ON, PQ. USA: GA, MA, MD, ME, NC, NH, NY, TN, PA, VA, VT, WV.	text
