AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
335829	130528	atlantica	(Fauvel, 1924)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335829		urn:lsid:marinespecies.org:taxname:335829	
224023	130528	australis	(Fauvel, 1919)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=224023		urn:lsid:marinespecies.org:taxname:224023	
130524	130528	foetida	(Claparède, 1870)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=130524		urn:lsid:marinespecies.org:taxname:130524	
130525	130528	imitans	(Eisig, 1914)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=130525		urn:lsid:marinespecies.org:taxname:130525	
335832	130528	liberiana	(Augener, 1918)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335832		urn:lsid:marinespecies.org:taxname:335832	
130527	130528	ligustica	(Orlandi, 1896)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=130527		urn:lsid:marinespecies.org:taxname:130527	
146429	130528	typica	Eisig, 1914	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=146429		urn:lsid:marinespecies.org:taxname:146429	
335605	131351	pariseta	Ben-Eliahu, 1977	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335605		urn:lsid:marinespecies.org:taxname:335605	
335606	130114	websteri	Day, 1973	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335606		urn:lsid:marinespecies.org:taxname:335606	
335607	335124	platycauda	Yamanishi, 1998	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335607		urn:lsid:marinespecies.org:taxname:335607	
335608	334535	vannifera	Yamanishi, 1998	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335608		urn:lsid:marinespecies.org:taxname:335608	
335609	155097	pulla	Westheide, 1974	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335609		urn:lsid:marinespecies.org:taxname:335609	
335610	330735	brevis	Yamanishi, 1998	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335610		urn:lsid:marinespecies.org:taxname:335610	
335611	209921	crassa	Caullery, 1915	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335611		urn:lsid:marinespecies.org:taxname:335611	
335612	131516	capensis	McIntosh, 1925	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335612		urn:lsid:marinespecies.org:taxname:335612	
