AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsExtinct	HasPreHolocene	HasModern	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDNameGUID
1200954	1200953	bispinosus	Ho, G.W.C., 2013	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:13500	urn:lsid:Phasmida.speciesfile.org:TaxonName:13500
1200955	1200953	minor	Ho, G.W.C., 2013	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:13499	urn:lsid:Phasmida.speciesfile.org:TaxonName:13499
1201117	1201116	flabellatum	(Günther, 1929)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5718	urn:lsid:Phasmida.speciesfile.org:TaxonName:5718
1201118	1201116	vepres	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5715	urn:lsid:Phasmida.speciesfile.org:TaxonName:5715
1201119	1201116	lauterbachi	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5710	urn:lsid:Phasmida.speciesfile.org:TaxonName:5710
1201120	1201116	olivaceum	(Günther, 1929)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5707	urn:lsid:Phasmida.speciesfile.org:TaxonName:5707
1201153	1201152	bicolor	Günther, 1937	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5650	urn:lsid:Phasmida.speciesfile.org:TaxonName:5650
1201154	1201152	pachynotus	Günther, 1929	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5648	urn:lsid:Phasmida.speciesfile.org:TaxonName:5648
1201156	1201155	modestus	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5645	urn:lsid:Phasmida.speciesfile.org:TaxonName:5645
1201157	1201155	strumosus	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5643	urn:lsid:Phasmida.speciesfile.org:TaxonName:5643
1201415	1201414	punctipes	(Serville, 1838)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5049	urn:lsid:Phasmida.speciesfile.org:TaxonName:5049
1201418	1201414	cliquennoisi	Hennemann & Conle, 2004	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:5046	urn:lsid:Phasmida.speciesfile.org:TaxonName:5046
1201451	1201450	inermis	(Redtenbacher, 1908)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4988	urn:lsid:Phasmida.speciesfile.org:TaxonName:4988
1201452	1201450	speiseri	(Carl, 1915)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4984	urn:lsid:Phasmida.speciesfile.org:TaxonName:4984
1201497	1201496	galbanus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4908	urn:lsid:Phasmida.speciesfile.org:TaxonName:4908
1201498	1201496	monticola	Günther, 1929	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4907	urn:lsid:Phasmida.speciesfile.org:TaxonName:4907
1201666	1201665	mancus	Bates, 1865	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4554	urn:lsid:Phasmida.speciesfile.org:TaxonName:4554
1201669	1201665	bos	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4553	urn:lsid:Phasmida.speciesfile.org:TaxonName:4553
1201670	1201665	buergersi	Günther, 1935	Subspecies	 Justified emendation (Incorrect original spelling is <i>bürgersi</i>)	Accepted name	False	False	True	terrestrial	 Justified emendation (Incorrect original spelling is <i>bürgersi</i>)	Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4549	urn:lsid:Phasmida.speciesfile.org:TaxonName:4549
1201672	1201665	catenulatus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4547	urn:lsid:Phasmida.speciesfile.org:TaxonName:4547
1201673	1201665	celebensis	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4545	urn:lsid:Phasmida.speciesfile.org:TaxonName:4545
1201674	1201665	centurio	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4540	urn:lsid:Phasmida.speciesfile.org:TaxonName:4540
1201676	1201665	cristatipennis	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4535	urn:lsid:Phasmida.speciesfile.org:TaxonName:4535
1201678	1201665	cuspidatus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4534	urn:lsid:Phasmida.speciesfile.org:TaxonName:4534
1201679	1201665	mayri	Günther, 1935	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4531	urn:lsid:Phasmida.speciesfile.org:TaxonName:4531
1201681	1201680	prostasis	Westwood, 1859	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4528	urn:lsid:Phasmida.speciesfile.org:TaxonName:4528
1201682	1201680	asper	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4526	urn:lsid:Phasmida.speciesfile.org:TaxonName:4526
1201683	1201680	dorsatus	Günther, 1929	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4525	urn:lsid:Phasmida.speciesfile.org:TaxonName:4525
1201684	1201680	flabellatus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4524	urn:lsid:Phasmida.speciesfile.org:TaxonName:4524
1201685	1201680	gibbonotus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4522	urn:lsid:Phasmida.speciesfile.org:TaxonName:4522
1201686	1201680	sarasini	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4517	urn:lsid:Phasmida.speciesfile.org:TaxonName:4517
1201688	1201680	serripes	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:4515	urn:lsid:Phasmida.speciesfile.org:TaxonName:4515
1202373	1202372	blatchleyi	(Caudell, 1905)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:3086	urn:lsid:Phasmida.speciesfile.org:TaxonName:3086
1202374	1202372	atlantica	Davis, 1923	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:3082	urn:lsid:Phasmida.speciesfile.org:TaxonName:3082
1202532	1202531	velii	Walsh, B.D., 1864	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2691	urn:lsid:Phasmida.speciesfile.org:TaxonName:2691
1202534	1202531	eucnemis	Hebard, 1937	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2686	urn:lsid:Phasmida.speciesfile.org:TaxonName:2686
1202637	1202636	peruana	(Saussure, 1868)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2464	urn:lsid:Phasmida.speciesfile.org:TaxonName:2464
1202641	1202636	nigripes	(Scudder, S.H., 1875)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2460	urn:lsid:Phasmida.speciesfile.org:TaxonName:2460
1202665	1202664	rulanda	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2413	urn:lsid:Phasmida.speciesfile.org:TaxonName:2413
1202666	1202664	modestior	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2411	urn:lsid:Phasmida.speciesfile.org:TaxonName:2411
1202667	1202664	undulatipes	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2409	urn:lsid:Phasmida.speciesfile.org:TaxonName:2409
1202669	1202668	tanarata	Brock, 1999	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2407	urn:lsid:Phasmida.speciesfile.org:TaxonName:2407
1202670	1202668	amplior	Brock, 1999	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2406	urn:lsid:Phasmida.speciesfile.org:TaxonName:2406
1202671	1202668	singapura	Seow-Choen & Brock, 1999	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2404	urn:lsid:Phasmida.speciesfile.org:TaxonName:2404
1202840	1202839	insularis	(Kirby, 1896)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2106	urn:lsid:Phasmida.speciesfile.org:TaxonName:2106
1202846	1202839	verrucifer	(Günther, 1935)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2101	urn:lsid:Phasmida.speciesfile.org:TaxonName:2101
1202847	1202839	talaudiensis	(Günther, 1935)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2099	urn:lsid:Phasmida.speciesfile.org:TaxonName:2099
1202849	1202848	vipera	(Kaup, 1871)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2069	urn:lsid:Phasmida.speciesfile.org:TaxonName:2069
1202856	1202848	bilineatus	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2061	urn:lsid:Phasmida.speciesfile.org:TaxonName:2061
1202857	1202848	bituber	(Sharp, 1898)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2051	urn:lsid:Phasmida.speciesfile.org:TaxonName:2051
1202860	1202848	praestantior	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2039	urn:lsid:Phasmida.speciesfile.org:TaxonName:2039
1202874	1202873	srilankensis	Hennemann, 2002	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2015	urn:lsid:Phasmida.speciesfile.org:TaxonName:2015
1202875	1202873	montanus	Hennemann, 2002	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:2014	urn:lsid:Phasmida.speciesfile.org:TaxonName:2014
1203098	1203097	heinrichi	Günther, 1935	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1553	urn:lsid:Phasmida.speciesfile.org:TaxonName:1553
1203100	1203097	rufescens	Hennemann, 1998	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1552	urn:lsid:Phasmida.speciesfile.org:TaxonName:1552
1203256	1203255	laetior	(Brunner von Wattenwyl, 1907)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1260	urn:lsid:Phasmida.speciesfile.org:TaxonName:1260
1203259	1203255	monticola	(Günther, 1944)	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1257	urn:lsid:Phasmida.speciesfile.org:TaxonName:1257
1203341	1203340	hoenei	Günther, 1940	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:13494	urn:lsid:Phasmida.speciesfile.org:TaxonName:13494
1203342	1203340	formosanum	Huang, Y.S., 2013	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:13493	urn:lsid:Phasmida.speciesfile.org:TaxonName:13493
1203365	1203364	pseudosipylus	Redtenbacher, 1908	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1053	urn:lsid:Phasmida.speciesfile.org:TaxonName:1053
1203366	1203364	laevis	Günther, 1936	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:1052	urn:lsid:Phasmida.speciesfile.org:TaxonName:1052
1218098	1203562	attenuata	Pantel, 1890	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:465414	urn:lsid:Phasmida.speciesfile.org:TaxonName:465414
1218099	1203562	iberica	Scali, Milani & Passamonti, 2012	Subspecies		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:465413	urn:lsid:Phasmida.speciesfile.org:TaxonName:465413
