AcceptedTaxonID	DistributionElement	StandardInUse
1173813	Papua New Guinea	text
1173814	THA	TDWG Level 3 code
1173814	Thailand	text
1173815	Indonesia (Sulawesi)	text
1173815	SUL	TDWG Level 3 code
1173816	IND	TDWG Level 3 code
1173816	India	text
1173817	New Guinea Island	text
1173817	NWG	TDWG Level 3 code
1173818	42    	TDWG Level 2 code
1173818	Malaysia	text
1173819	Indonesia (Sulawesi)	text
1173819	SUL	TDWG Level 3 code
1173820	MLY-SI	TDWG Level 4 code
1173820	Singapore	text
1173821	Indonesia (Sumba Island)	text
1173821	LSI-LS	TDWG Level 4 code
1173822	42    	TDWG Level 2 code
1173822	Malaysia	text
1173823	Indonesia (Sulawesi)	text
1173823	SUL	TDWG Level 3 code
1173824	Malaysia (Malacca state)	text
1173824	MLY-PM	TDWG Level 4 code
1173825	42    	TDWG Level 2 code
1173825	IND	TDWG Level 3 code
1173825	SRL	TDWG Level 3 code
1173826	IND	TDWG Level 3 code
1173826	Sri Lanka; India	text
1173826	SRL	TDWG Level 3 code
1173829	42    	TDWG Level 2 code
1173829	Indonesia	text
1173830	36    	TDWG Level 2 code
1173830	NNS	TDWG Level 3 code
1173830	TAI	TDWG Level 3 code
1173830	Taiwan; China; Japan (Ryukyu Islands); Vietnam	text
1173830	VIE	TDWG Level 3 code
1173831	36    	TDWG Level 2 code
1173831	NNS	TDWG Level 3 code
1173831	TAI	TDWG Level 3 code
1173831	Taiwan; China; Japan (Ryukyu Islands); Vietnam	text
1173831	VIE	TDWG Level 3 code
1173833	Japan (Ryukyu Islands)	text
1173833	NNS	TDWG Level 3 code
1173834	NWG-PN	TDWG Level 4 code
1173834	PHI	TDWG Level 3 code
1173835	Indonesia (Ternate Island, Obi Island)	text
1173835	PHI	TDWG Level 3 code
1173837	NWG-PN	TDWG Level 4 code
1173837	Papua New Guinea	text
1173838	Indonesia (Java); Indonesia (Sumatra); Thailand; Vietnam	text
1173838	JAW	TDWG Level 3 code
1173838	SUM	TDWG Level 3 code
1173838	THA	TDWG Level 3 code
1173838	VIE	TDWG Level 3 code
1173839	Indonesia (Ambon Island)	text
1173839	MOL	TDWG Level 3 code
1173839	PHI	TDWG Level 3 code
1173843	Madagascar	text
1173843	MDG	TDWG Level 3 code
1173844	Madagascar	text
1173844	MDG	TDWG Level 3 code
1173845	Madagascar	text
1173845	MDG	TDWG Level 3 code
1173846	Madagascar	text
1173846	MDG	TDWG Level 3 code
1173847	Madagascar	text
1173847	MDG	TDWG Level 3 code
1173848	Madagascar	text
1173848	MDG	TDWG Level 3 code
1173850	Madagascar	text
1173850	MDG	TDWG Level 3 code
1173851	Madagascar	text
1173851	MDG	TDWG Level 3 code
1173852	Madagascar	text
1173852	MDG	TDWG Level 3 code
1173853	Madagascar	text
1173853	MDG	TDWG Level 3 code
1173854	Madagascar	text
1173854	MDG	TDWG Level 3 code
1173855	Madagascar	text
1173855	MDG	TDWG Level 3 code
1173856	Madagascar	text
1173856	MDG	TDWG Level 3 code
1173857	Madagascar	text
1173857	MDG	TDWG Level 3 code
1173858	Madagascar	text
1173858	MDG	TDWG Level 3 code
1173859	Madagascar	text
1173859	MDG	TDWG Level 3 code
1173860	Madagascar	text
1173860	MDG	TDWG Level 3 code
1173861	Madagascar	text
1173861	MDG	TDWG Level 3 code
1173862	Madagascar	text
1173862	MDG	TDWG Level 3 code
1173864	CPP	TDWG Level 3 code
1173864	South Africa (Cape province)	text
1173868	Malawi	text
1173868	MLW	TDWG Level 3 code
1173869	ANG	TDWG Level 3 code
1173869	BOT	TDWG Level 3 code
1173869	NAM	TDWG Level 3 code
1173869	South Africa (Transvaal province); Botswana; Namibia; Angola	text
1173869	TVL	TDWG Level 3 code
1173870	CPP	TDWG Level 3 code
1173870	NAM	TDWG Level 3 code
1173870	Namibia; South Africa (Cape province); South Africa (Natal province); South Africa (Orange Free State province); South Africa (Transvaal province); Zimbabwe	text
1173870	NAT	TDWG Level 3 code
1173870	OFS	TDWG Level 3 code
1173870	TVL	TDWG Level 3 code
1173870	ZIM	TDWG Level 3 code
1173872	BOT	TDWG Level 3 code
1173872	NAM	TDWG Level 3 code
1173872	Namibia; Botswana; Zimbabwe	text
1173872	ZIM	TDWG Level 3 code
1173874	ANG	TDWG Level 3 code
1173874	Angola; Congo, Democratic Republic of the	text
1173874	ZAI	TDWG Level 3 code
1173878	MOZ	TDWG Level 3 code
1173878	Swaziland; South Africa (Transvaal province); Mozambique	text
1173878	SWZ	TDWG Level 3 code
1173878	TVL	TDWG Level 3 code
1173879	MOZ	TDWG Level 3 code
1173879	Mozambique	text
1173880	NAT	TDWG Level 3 code
1173880	South Africa (Natal province); South Africa (Transvaal province)	text
1173880	TVL	TDWG Level 3 code
1173882	NAT	TDWG Level 3 code
1173882	South Africa (Natal province); South Africa (Transvaal province)	text
1173882	TVL	TDWG Level 3 code
1173883	GGI-PR	TDWG Level 4 code
1173883	GGI-ST	TDWG Level 4 code
1173883	São Tomé and Príncipe (São Tomé Island); São Tomé and Príncipe (Príncipe Island)	text
1173884	DJI	TDWG Level 3 code
1173884	ETH	TDWG Level 3 code
1173884	KEN	TDWG Level 3 code
1173884	RWA	TDWG Level 3 code
1173884	SOM	TDWG Level 3 code
1173884	TAN	TDWG Level 3 code
1173884	ZAI	TDWG Level 3 code
1173884	ZAM	TDWG Level 3 code
1173884	Zambia; Congo, Democratic Republic of the; Rwanda; Tanzania; Tanzania (Zanzibar Island); Kenya; Ethiopia; Somaliland	text
1173887	Congo, Democratic Republic of the	text
1173887	ZAI	TDWG Level 3 code
1173888	NAM	TDWG Level 3 code
1173888	NAT	TDWG Level 3 code
1173888	South Africa (Natal province); South Africa (Transvaal province); Namibia	text
1173888	TVL	TDWG Level 3 code
1173892	CMN	TDWG Level 3 code
1173892	EQG	TDWG Level 3 code
1173892	Equatorial Guinea, Republic of; Cameroon	text
1173894	TAN	TDWG Level 3 code
1173894	Tanzania	text
1173895	DJI	TDWG Level 3 code
1173895	SOM	TDWG Level 3 code
1173895	Somaliland	text
1173896	MOZ	TDWG Level 3 code
1173896	ZIM	TDWG Level 3 code
1173896	Zimbabwe; Mozambique	text
1173897	DJI	TDWG Level 3 code
1173897	KEN	TDWG Level 3 code
1173897	Kenya; Somaliland	text
1173897	SOM	TDWG Level 3 code
1173898	South Africa (Transvaal province); Zimbabwe	text
1173898	TVL	TDWG Level 3 code
1173898	ZIM	TDWG Level 3 code
1173899	MOZ	TDWG Level 3 code
1173899	Mozambique; Zimbabwe	text
1173899	ZIM	TDWG Level 3 code
1173900	South Africa (Transvaal province); Zimbabwe	text
1173900	TVL	TDWG Level 3 code
1173900	ZIM	TDWG Level 3 code
1173901	Malawi	text
1173901	MLW	TDWG Level 3 code
1173902	KEN	TDWG Level 3 code
1173902	Kenya	text
1173903	South Africa (Transvaal province); Zimbabwe	text
1173903	TVL	TDWG Level 3 code
1173903	ZIM	TDWG Level 3 code
1173904	Congo, Democratic Republic of the	text
1173904	ZAI	TDWG Level 3 code
1173905	CPP	TDWG Level 3 code
1173905	South Africa (Cape province)	text
1173907	CON	TDWG Level 3 code
1173907	Congo, Republic of the	text
1173908	ANG	TDWG Level 3 code
1173908	GAB	TDWG Level 3 code
1173908	Gabon; Congo, Democratic Republic of the; Angola	text
1173908	ZAI	TDWG Level 3 code
1173909	KEN	TDWG Level 3 code
1173909	TAN	TDWG Level 3 code
1173909	Tanzania; Kenya	text
1173910	MOZ	TDWG Level 3 code
1173910	NAT	TDWG Level 3 code
1173910	South Africa (Natal province); Mozambique	text
1173915	ZAI	TDWG Level 3 code
1173915	ZIM	TDWG Level 3 code
1173915	Zimbabwe; Congo, Democratic Republic of the	text
1173916	ANG	TDWG Level 3 code
1173916	CAF	TDWG Level 3 code
1173916	CMN	TDWG Level 3 code
1173916	DJI	TDWG Level 3 code
1173916	ETH	TDWG Level 3 code
1173916	KEN	TDWG Level 3 code
1173916	MOZ	TDWG Level 3 code
1173916	NAM	TDWG Level 3 code
1173916	Namibia; Angola; South Africa (Transvaal province); Mozambique; Zimbabwe; Zambia; Congo, Democratic Republic of the; Tanzania; Kenya; Somaliland; Ethiopia; Sudan; Uganda; Central African Republic; Cameroon	text
1173916	SOM	TDWG Level 3 code
1173916	SUD	TDWG Level 3 code
1173916	TAN	TDWG Level 3 code
1173916	TVL	TDWG Level 3 code
1173916	UGA	TDWG Level 3 code
1173916	ZAI	TDWG Level 3 code
1173916	ZAM	TDWG Level 3 code
1173916	ZIM	TDWG Level 3 code
1173919	Congo, Democratic Republic of the; Tanzania	text
1173919	TAN	TDWG Level 3 code
1173919	ZAI	TDWG Level 3 code
1173920	ANG	TDWG Level 3 code
1173920	Angola; Zambia; Congo, Democratic Republic of the; Malawi; Tanzania; Kenya; Ethiopia; Somaliland	text
1173920	DJI	TDWG Level 3 code
1173920	ETH	TDWG Level 3 code
1173920	KEN	TDWG Level 3 code
1173920	MLW	TDWG Level 3 code
1173920	SOM	TDWG Level 3 code
1173920	TAN	TDWG Level 3 code
1173920	ZAI	TDWG Level 3 code
1173920	ZAM	TDWG Level 3 code
1173923	Congo, Democratic Republic of the; Kenya	text
1173923	KEN	TDWG Level 3 code
1173923	ZAI	TDWG Level 3 code
1173924	ANG	TDWG Level 3 code
1173924	BOT	TDWG Level 3 code
1173924	NAM	TDWG Level 3 code
1173924	Namibia; Botswana; Angola; Zambia; Zimbabwe	text
1173924	ZAM	TDWG Level 3 code
1173924	ZIM	TDWG Level 3 code
1173925	ETH	TDWG Level 3 code
1173925	Ethiopia; Tanzania (Zanzibar Island)	text
1173925	TAN	TDWG Level 3 code
1173926	BOT	TDWG Level 3 code
1173926	CPP	TDWG Level 3 code
1173926	MLW	TDWG Level 3 code
1173926	MOZ	TDWG Level 3 code
1173926	NAM	TDWG Level 3 code
1173926	NAT	TDWG Level 3 code
1173926	OFS	TDWG Level 3 code
1173926	South Africa (Cape province); South Africa (Natal province); South Africa (Orange Free State province); South Africa (Transvaal province); Swaziland; Mozambique; Zimbabwe; Botswana; Namibia; Malawi; Tanzania	text
1173926	SWZ	TDWG Level 3 code
1173926	TAN	TDWG Level 3 code
1173926	TVL	TDWG Level 3 code
1173926	ZIM	TDWG Level 3 code
1173930	ETH	TDWG Level 3 code
1173930	Ethiopia	text
1173931	BUR	TDWG Level 3 code
1173931	CMN	TDWG Level 3 code
1173931	Congo, Democratic Republic of the; Burundi; Rwanda; Uganda; Cameroon	text
1173931	RWA	TDWG Level 3 code
1173931	UGA	TDWG Level 3 code
1173931	ZAI	TDWG Level 3 code
1173932	NAM	TDWG Level 3 code
1173932	Namibia	text
1173934	CON	TDWG Level 3 code
1173934	Congo, Democratic Republic of the; Congo, Republic of the	text
1173934	ZAI	TDWG Level 3 code
1173935	TAN	TDWG Level 3 code
1173935	Tanzania	text
1173937	BOT	TDWG Level 3 code
1173937	MLW	TDWG Level 3 code
1173937	NAM	TDWG Level 3 code
1173937	Namibia; Botswana; South Africa (Transvaal province); Malawi	text
1173937	TVL	TDWG Level 3 code
1173939	ANG	TDWG Level 3 code
1173939	BOT	TDWG Level 3 code
1173939	NAM	TDWG Level 3 code
1173939	Namibia; Botswana; Angola	text
1173940	CMN	TDWG Level 3 code
1173940	GAB	TDWG Level 3 code
1173940	TOG	TDWG Level 3 code
1173940	UGA	TDWG Level 3 code
1173940	ZAI	TDWG Level 3 code
1173941	CMN	TDWG Level 3 code
1173941	Congo, Democratic Republic of the; Gabon; Cameroon; Togo; Uganda	text
1173941	GAB	TDWG Level 3 code
1173941	TOG	TDWG Level 3 code
1173941	UGA	TDWG Level 3 code
1173941	ZAI	TDWG Level 3 code
1173942	Congo, Democratic Republic of the	text
1173942	ZAI	TDWG Level 3 code
1173947	China; China (Tibet)	text
1173947	CHT	TDWG Level 3 code
1173949	Madagascar	text
1173949	MDG	TDWG Level 3 code
1173950	Madagascar	text
1173950	MDG	TDWG Level 3 code
1173952	CPP	TDWG Level 3 code
1173952	NAT	TDWG Level 3 code
1173952	South Africa (Cape province); South Africa (Natal province)	text
1173953	MOZ	TDWG Level 3 code
1173953	NAT	TDWG Level 3 code
1173953	South Africa (Natal province); Swaziland; South Africa (Transvaal province); Mozambique	text
1173953	SWZ	TDWG Level 3 code
1173953	TVL	TDWG Level 3 code
1173954	CPP	TDWG Level 3 code
1173954	MOZ	TDWG Level 3 code
1173954	NAT	TDWG Level 3 code
1173954	South Africa (Cape province); South Africa (Natal province); South Africa (Transvaal province); Mozambique	text
1173954	TVL	TDWG Level 3 code
1173961	Australia (Capital Territory)	text
1173961	NSW-CT	TDWG Level 4 code
1173962	Australia (Queensland)	text
1173962	QLD-QU	TDWG Level 4 code
1173963	Australia (Queensland)	text
1173963	QLD-QU	TDWG Level 4 code
1173964	Australia (Queensland)	text
1173964	QLD-QU	TDWG Level 4 code
1173965	Australia (New South Wales)	text
1173965	NSW-NS	TDWG Level 4 code
1173966	50    	TDWG Level 2 code
1173966	Australia	text
1173972	Australia (New South Wales)	text
1173972	NSW-NS	TDWG Level 4 code
1173973	Australia (Queensland)	text
1173973	QLD-QU	TDWG Level 4 code
1173974	Australia (South Australia)	text
1173974	SOA	TDWG Level 3 code
1173976	Australia (Western Australia)	text
1173976	WAU-WA	TDWG Level 4 code
1173977	Australia (Queensland)	text
1173977	QLD-QU	TDWG Level 4 code
1173978	Australia (Queensland)	text
1173978	QLD-QU	TDWG Level 4 code
1173983	Australia (Queensland)	text
1173983	QLD-QU	TDWG Level 4 code
1173984	Australia (Queensland); Australia (New South Wales)	text
1173984	NSW-NS	TDWG Level 4 code
1173984	QLD-QU	TDWG Level 4 code
1173985	Australia (Queensland)	text
1173985	QLD-QU	TDWG Level 4 code
1173987	CPP	TDWG Level 3 code
1173987	NAT	TDWG Level 3 code
1173987	South Africa (Cape province); South Africa (Natal province); South Africa (Transvaal province)	text
1173987	TVL	TDWG Level 3 code
1173988	CPP	TDWG Level 3 code
1173988	LES	TDWG Level 3 code
1173988	South Africa (Cape province); Lesotho	text
1173989	CPP	TDWG Level 3 code
1173989	LES	TDWG Level 3 code
1173989	South Africa (Cape province); Lesotho	text
1173990	CPP	TDWG Level 3 code
1173990	South Africa (Cape province)	text
1173991	LES	TDWG Level 3 code
1173991	Lesotho	text
1173992	CPP	TDWG Level 3 code
1173992	South Africa (Cape province)	text
1173995	CPP	TDWG Level 3 code
1173995	South Africa (Cape province)	text
1173998	CPP	TDWG Level 3 code
1173998	South Africa (Cape province)	text
1173999	CPP	TDWG Level 3 code
1173999	NAT	TDWG Level 3 code
1173999	South Africa (Cape province); South Africa (Natal province); South Africa (Transvaal province)	text
1173999	TVL	TDWG Level 3 code
1174000	CPP	TDWG Level 3 code
1174000	South Africa (Cape province)	text
1174001	MLW	TDWG Level 3 code
1174001	ZIM	TDWG Level 3 code
1174001	Zimbabwe; Malawi	text
1174002	NAT	TDWG Level 3 code
1174002	OFS	TDWG Level 3 code
1174002	South Africa (Natal province); South Africa (Orange Free State province)	text
1174003	NAT	TDWG Level 3 code
1174003	South Africa (Natal province); South Africa (Transvaal province)	text
1174003	TVL	TDWG Level 3 code
1174004	CPP	TDWG Level 3 code
1174004	South Africa (Cape province)	text
1174005	NAM	TDWG Level 3 code
1174005	Namibia	text
1174006	CPP	TDWG Level 3 code
1174006	South Africa (Cape province)	text
1174007	CPP	TDWG Level 3 code
1174007	South Africa (Cape province)	text
1174009	CPP	TDWG Level 3 code
1174009	South Africa (Cape province)	text
1174013	CPP	TDWG Level 3 code
1174013	South Africa (Cape province)	text
1174017	NAM	TDWG Level 3 code
1174017	Namibia	text
1174018	CPP	TDWG Level 3 code
1174018	MLW	TDWG Level 3 code
1174018	MOZ	TDWG Level 3 code
1174018	NAT	TDWG Level 3 code
1174018	South Africa (Cape province); South Africa (Natal province); Mozambique; Malawi	text
1174026	CPP	TDWG Level 3 code
1174026	South Africa (Cape province)	text
1174027	CPP	TDWG Level 3 code
1174027	South Africa (Cape province)	text
1174028	CPP	TDWG Level 3 code
1174028	South Africa (Cape province)	text
1174041	PHI	TDWG Level 3 code
1174041	Philippines	text
1174043	ASS-AS	TDWG Level 4 code
1174043	IND	TDWG Level 3 code
1174043	India; India (Assam)	text
1174045	BOR	TDWG Level 3 code
1174045	Indonesia (Java Island); Borneo Island; Indonesia (Sumatra); Indonesia (Ambon Island); Timor Island; Indonesia (Sumba Island); Indonesia (Aru Islands); Indonesia (Sulawesi)	text
1174045	JAW	TDWG Level 3 code
1174045	LSI-ET	TDWG Level 4 code
1174045	LSI-LS	TDWG Level 4 code
1174045	MOL	TDWG Level 3 code
1174045	NWG-IJ	TDWG Level 4 code
1174045	SUL	TDWG Level 3 code
1174045	SUM	TDWG Level 3 code
1174046	Indonesia (Java Island)	text
1174046	JAW	TDWG Level 3 code
1174048	Burma	text
1174048	MYA	TDWG Level 3 code
1174050	New Guinea Island	text
1174050	NWG	TDWG Level 3 code
1174051	ASS-AS	TDWG Level 4 code
1174051	India (Assam)	text
1174052	BOR	TDWG Level 3 code
1174052	JAW	TDWG Level 3 code
1174052	Malaysia (Malacca state); Indonesia (Java Island); Borneo Island; Philippines (Palawan Island)	text
1174052	MLY-PM	TDWG Level 4 code
1174052	PHI	TDWG Level 3 code
1174053	JAW	TDWG Level 3 code
1174053	Malaysia (Malacca state); Indonesia (Sumatra); Indonesia (Mentawei Islands); Indonesia (Java Island)	text
1174053	MLY-PM	TDWG Level 4 code
1174053	SUM	TDWG Level 3 code
1174055	MLY-SI	TDWG Level 4 code
1174055	Singapore	text
1174056	PHI	TDWG Level 3 code
1174056	Philippines	text
1174057	BOR	TDWG Level 3 code
1174057	Borneo Island	text
1174058	VIE	TDWG Level 3 code
1174058	Vietnam	text
1174059	LSI-ET	TDWG Level 4 code
1174059	Timor Island	text
1174060	36    	TDWG Level 2 code
1174060	China; Vietnam	text
1174060	VIE	TDWG Level 3 code
1174061	BOR	TDWG Level 3 code
1174061	Borneo Island	text
1174062	VIE	TDWG Level 3 code
1174062	Vietnam	text
1174067	CPP	TDWG Level 3 code
1174067	South Africa (Cape province)	text
1174068	South Africa (Transvaal province)	text
1174068	TVL	TDWG Level 3 code
1174069	South Africa (Transvaal province)	text
1174069	TVL	TDWG Level 3 code
1174071	CPP	TDWG Level 3 code
1174071	South Africa (Cape province)	text
1174073	South Africa (Transvaal province)	text
1174073	TVL	TDWG Level 3 code
1174075	CPP	TDWG Level 3 code
1174075	LES	TDWG Level 3 code
1174075	South Africa (Cape province); Lesotho; South Africa (Transvaal province)	text
1174075	TVL	TDWG Level 3 code
1174077	South Africa (Transvaal province)	text
1174077	TVL	TDWG Level 3 code
1174078	KEN	TDWG Level 3 code
1174078	Kenya	text
1174079	CPP	TDWG Level 3 code
1174079	LES	TDWG Level 3 code
1174079	NAT	TDWG Level 3 code
1174079	South Africa (Cape province); Lesotho; South Africa (Natal province)	text
1174081	South Africa (Transvaal province)	text
1174081	TVL	TDWG Level 3 code
1174082	ANG	TDWG Level 3 code
1174082	Angola	text
1174083	ZIM	TDWG Level 3 code
1174083	Zimbabwe	text
1174084	LES	TDWG Level 3 code
1174084	Lesotho; South Africa (Orange Free State province); South Africa (Transvaal province)	text
1174084	OFS	TDWG Level 3 code
1174084	TVL	TDWG Level 3 code
1174087	TAN	TDWG Level 3 code
1174087	Tanzania	text
1174088	MOZ	TDWG Level 3 code
1174088	Mozambique; Zimbabwe; Zambia	text
1174088	ZAM	TDWG Level 3 code
1174088	ZIM	TDWG Level 3 code
1174089	ZIM	TDWG Level 3 code
1174089	Zimbabwe	text
1174091	CPP	TDWG Level 3 code
1174091	South Africa (Cape province)	text
1174093	IND	TDWG Level 3 code
1174093	Sri Lanka; India	text
1174093	SRL	TDWG Level 3 code
1174094	IND	TDWG Level 3 code
1174094	India; Burma	text
1174094	MYA	TDWG Level 3 code
1174098	NAT	TDWG Level 3 code
1174098	South Africa (Natal province)	text
1174099	NAT	TDWG Level 3 code
1174099	South Africa (Natal province)	text
1174100	CPP	TDWG Level 3 code
1174100	MOZ	TDWG Level 3 code
1174100	NAT	TDWG Level 3 code
1174100	South Africa (Cape province); South Africa (Natal province); Swaziland; South Africa (Transvaal province); Mozambique	text
1174100	SWZ	TDWG Level 3 code
1174100	TVL	TDWG Level 3 code
1174101	CPP	TDWG Level 3 code
1174101	NAT	TDWG Level 3 code
1174101	South Africa (Cape province); South Africa (Natal province)	text
1174103	NAT	TDWG Level 3 code
1174103	South Africa (Natal province)	text
1174105	36    	TDWG Level 2 code
1174105	China	text
1174106	CHC-YN	TDWG Level 4 code
1174106	China (Yunnan province)	text
1174107	36    	TDWG Level 2 code
1174107	China	text
1174109	IND	TDWG Level 3 code
1174109	India	text
1174110	IND	TDWG Level 3 code
1174110	Sri Lanka; India	text
1174110	SRL	TDWG Level 3 code
1174112	36    	TDWG Level 2 code
1174112	China; Vietnam	text
1174112	VIE	TDWG Level 3 code
1174114	36    	TDWG Level 2 code
1174114	China	text
1174115	NEP	TDWG Level 3 code
1174115	Nepal	text
1174116	TAI	TDWG Level 3 code
1174116	Taiwan	text
1174117	Cameroon; Gabon	text
1174117	CMN	TDWG Level 3 code
1174117	GAB	TDWG Level 3 code
1174118	42    	TDWG Level 2 code
1174118	Indonesia (Komodo Island)	text
1174118	LSI-LS	TDWG Level 4 code
1174119	Congo, Democratic Republic of the	text
1174119	ZAI	TDWG Level 3 code
1174120	36    	TDWG Level 2 code
1174120	China	text
1174121	36    	TDWG Level 2 code
1174121	China	text
1174122	IND	TDWG Level 3 code
1174122	India	text
1174124	36    	TDWG Level 2 code
1174124	Malaysia (Malacca state); Burma; Vietnam; Thailand; China	text
1174124	MLY-PM	TDWG Level 4 code
1174124	MYA	TDWG Level 3 code
1174124	THA	TDWG Level 3 code
1174124	VIE	TDWG Level 3 code
1174126	Congo, Democratic Republic of the; Rwanda	text
1174126	RWA	TDWG Level 3 code
1174126	ZAI	TDWG Level 3 code
1174127	BOR	TDWG Level 3 code
1174127	Indonesia (Java Island); Borneo Island; Indonesia (Ambon Island)	text
1174127	JAW	TDWG Level 3 code
1174127	MOL	TDWG Level 3 code
1174129	BOR	TDWG Level 3 code
1174129	Borneo Island	text
1174131	TAI	TDWG Level 3 code
1174131	Taiwan	text
1174132	36    	TDWG Level 2 code
1174132	VIE	TDWG Level 3 code
1174133	VIE	TDWG Level 3 code
1174133	Vietnam	text
1174134	36    	TDWG Level 2 code
1174134	China	text
1174140	COS	TDWG Level 3 code
1174140	Costa Rica; Nicaragua	text
1174140	NIC	TDWG Level 3 code
1174141	CLM	TDWG Level 3 code
1174141	COS	TDWG Level 3 code
1174141	GUA	TDWG Level 3 code
1174141	Guatemala; Costa Rica; Panama; Colombia	text
1174141	PAN	TDWG Level 3 code
1174143	CUB	TDWG Level 3 code
1174143	Cuba	text
1174144	PUE	TDWG Level 3 code
1174144	Puerto Rico	text
1174146	PUE	TDWG Level 3 code
1174146	Puerto Rico	text
1174147	DOM	TDWG Level 3 code
1174147	Dominican Republic	text
1174150	84    	TDWG Level 2 code
1174150	Brazil	text
1174151	84    	TDWG Level 2 code
1174151	Brazil	text
1174152	84    	TDWG Level 2 code
1174152	Brazil	text
1174153	84    	TDWG Level 2 code
1174153	Brazil	text
1174156	PAR	TDWG Level 3 code
1174156	Paraguay	text
1174157	84    	TDWG Level 2 code
1174157	Brazil	text
1174159	79    	TDWG Level 2 code
1174159	BLZ	TDWG Level 3 code
1174159	CUB	TDWG Level 3 code
1174159	DOM	TDWG Level 3 code
1174159	Mexico; Belize; Cuba; Dominican Republic; USA (Florida)	text
1174169	79    	TDWG Level 2 code
1174169	CLM	TDWG Level 3 code
1174169	CUB	TDWG Level 3 code
1174169	FLA	TDWG Level 3 code
1174169	HAI-HA	TDWG Level 4 code
1174169	JAM	TDWG Level 3 code
1174169	Jamaica; Cuba; Haiti; Puerto Rico; Puerto Rico (Vieques Island); Panama; Colombia; Venezuela; Trinidad and Tobago, Republic of (Trinidad); Mexico; USA (Florida)	text
1174169	PAN	TDWG Level 3 code
1174169	PUE	TDWG Level 3 code
1174169	TRT	TDWG Level 3 code
1174169	VEN	TDWG Level 3 code
1174174	84    	TDWG Level 2 code
1174174	AGE	TDWG Level 3 code
1174174	AGS	TDWG Level 3 code
1174174	AGW	TDWG Level 3 code
1174174	BOL	TDWG Level 3 code
1174174	Brazil; Bolivia; Paraguay; Argentina	text
1174174	PAR	TDWG Level 3 code
1174175	84    	TDWG Level 2 code
1174175	AGE	TDWG Level 3 code
1174175	AGS	TDWG Level 3 code
1174175	AGW	TDWG Level 3 code
1174175	BOL	TDWG Level 3 code
1174175	Brazil; Bolivia; Paraguay; Argentina	text
1174175	PAR	TDWG Level 3 code
1174177	84    	TDWG Level 2 code
1174177	BOL	TDWG Level 3 code
1174177	CLM	TDWG Level 3 code
1174177	Colombia; Suriname; Brazil; Peru; Ecuador; Bolivia	text
1174177	ECU	TDWG Level 3 code
1174177	PER	TDWG Level 3 code
1174177	SUR	TDWG Level 3 code
1174180	84    	TDWG Level 2 code
1174180	Brazil; Peru	text
1174180	PER	TDWG Level 3 code
1174183	Brazil (São Paulo); Brazil (Rio de Janeiro)	text
1174183	BZL-RJ	TDWG Level 4 code
1174183	BZL-SP	TDWG Level 4 code
1174184	Unknown	text
1174185	GUY	TDWG Level 3 code
1174185	Trinidad and Tobago, Republic of (Trinidad); Guyana	text
1174185	TRT	TDWG Level 3 code
1174188	BOL	TDWG Level 3 code
1174188	Bolivia	text
1174189	Brazil (Amazonas)	text
1174189	BZN-AM	TDWG Level 4 code
1174189	CLM	TDWG Level 3 code
1174190	79    	TDWG Level 2 code
1174190	CLM	TDWG Level 3 code
1174190	FRG	TDWG Level 3 code
1174190	GUA	TDWG Level 3 code
1174190	GUY	TDWG Level 3 code
1174190	Mexico; Guatemala; Panama; Colombia; Venezuela; Trinidad and Tobago, Republic of (Trinidad); Guyana; Suriname; French Guiana	text
1174190	PAN	TDWG Level 3 code
1174190	SUR	TDWG Level 3 code
1174190	TRT	TDWG Level 3 code
1174190	VEN	TDWG Level 3 code
1174196	79    	TDWG Level 2 code
1174196	COS	TDWG Level 3 code
1174196	GUA	TDWG Level 3 code
1174196	PAN	TDWG Level 3 code
1174196	Trinidad; Venezuela; Guatemala; Costa Rica; Panama; Mexico	text
1174196	TRT	TDWG Level 3 code
1174196	VEN	TDWG Level 3 code
1174197	SUR	TDWG Level 3 code
1174197	Suriname	text
1174198	84    	TDWG Level 2 code
1174198	Brazil	text
1174199	84    	TDWG Level 2 code
1174199	Brazil	text
1174200	PER	TDWG Level 3 code
1174200	Peru	text
1174202	AGE	TDWG Level 3 code
1174202	AGS	TDWG Level 3 code
1174202	AGW	TDWG Level 3 code
1174202	PAR	TDWG Level 3 code
1174202	Paraguay; Uruguay; Argentina	text
1174202	URU	TDWG Level 3 code
1174205	84    	TDWG Level 2 code
1174205	Brazil	text
1174206	AGE	TDWG Level 3 code
1174206	AGS	TDWG Level 3 code
1174206	AGW	TDWG Level 3 code
1174206	Argentina	text
1174207	AGE	TDWG Level 3 code
1174207	AGS	TDWG Level 3 code
1174207	AGW-SA	TDWG Level 4 code
1174207	Argentina	text
1174208	AGE	TDWG Level 3 code
1174208	AGS	TDWG Level 3 code
1174208	AGW-SA	TDWG Level 4 code
1174208	Argentina	text
1174209	AGE	TDWG Level 3 code
1174209	AGS	TDWG Level 3 code
1174209	AGW	TDWG Level 3 code
1174209	Argentina	text
1174210	AGE	TDWG Level 3 code
1174210	AGS	TDWG Level 3 code
1174210	AGW	TDWG Level 3 code
1174210	Argentina	text
1174211	84    	TDWG Level 2 code
1174211	Brazil	text
1174212	AGE	TDWG Level 3 code
1174212	AGS	TDWG Level 3 code
1174212	AGW	TDWG Level 3 code
1174212	Argentina	text
