AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
757711	513490	laevis	H. L. Clark, 1938	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757711		urn:lsid:marinespecies.org:taxname:757711	
757712	513490	nigrobrunnea	Mortensen, 1928	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757712		urn:lsid:marinespecies.org:taxname:757712	
757713	754823	mediterraneus	Kühn, 1925	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757713		urn:lsid:marinespecies.org:taxname:757713	
757714	754824	bukkensis	Kutassy, 1928	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757714		urn:lsid:marinespecies.org:taxname:757714	
757715	754825	oligoporus	Martin, in Jeannet & Martin, 1937	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757715		urn:lsid:marinespecies.org:taxname:757715	
757582	754826	ranvillensis	Mercier, 1932	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757582		urn:lsid:marinespecies.org:taxname:757582	
757716	754827	dimota	Vialov, 1930	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757716		urn:lsid:marinespecies.org:taxname:757716	
757583	754828	zuiekensis	Jesionek-Szymanska, 1963	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757583		urn:lsid:marinespecies.org:taxname:757583	
757717	754829	somaliensis	Currie, 1925	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757717		urn:lsid:marinespecies.org:taxname:757717	
757584	754830	plana	Maczýnska, 1962	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757584		urn:lsid:marinespecies.org:taxname:757584	
