AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
264672	262597	troglophilus	Vandel, 1955	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264672		urn:lsid:marinespecies.org:taxname:264672	
264673	262598	panormitanus	(Arcangeli, 1935)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264673		urn:lsid:marinespecies.org:taxname:264673	
264674	262617	hungarica	Méhely, 1924	Subspecies	accepted	Accepted name	0	fresh		Wilson, George D.F.	2013-11-12 10:35:51	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264674		urn:lsid:marinespecies.org:taxname:264674	
264675	262617	robusta	(Mestrov, 1927)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264675		urn:lsid:marinespecies.org:taxname:264675	
264676	262617	thermalis	(Mestrov, 1960)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264676		urn:lsid:marinespecies.org:taxname:264676	
264677	262619	kruegeri	Wägele, 1983	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264677		urn:lsid:marinespecies.org:taxname:264677	
264678	262635	acutipedis	Borutzkii, 1959	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264678		urn:lsid:marinespecies.org:taxname:264678	
264679	262635	terskeyensis	Borutzkii, 1959	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264679		urn:lsid:marinespecies.org:taxname:264679	
264680	262643	saraensis	Borutzkii, 1975	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264680		urn:lsid:marinespecies.org:taxname:264680	
264681	262682	mehelyi	Kesselyak, 1930	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264681		urn:lsid:marinespecies.org:taxname:264681	
264682	262682	politus	(Koch, 1841)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264682		urn:lsid:marinespecies.org:taxname:264682	
264683	262686	carpathicus	Verhoeff, 1928	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264683		urn:lsid:marinespecies.org:taxname:264683	
264684	262686	saxonicus	Verhoeff, 1927	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264684		urn:lsid:marinespecies.org:taxname:264684	
264685	262686	slovakius	Strouhal, 1940	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264685		urn:lsid:marinespecies.org:taxname:264685	
264686	262695	gospicensis	Verhoeff, 1930	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264686		urn:lsid:marinespecies.org:taxname:264686	
264687	262695	ubliensis	Verhoeff, 1928	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264687		urn:lsid:marinespecies.org:taxname:264687	
264223	118237	confusa	(Norman, 1886)	Subspecies	accepted	Accepted name	0	marine		Boyko, Christopher B.	2010-10-27 19:41:47	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264223		urn:lsid:marinespecies.org:taxname:264223	
264224	118237	maxillipedis	Bourdon, 1972	Subspecies	accepted	Accepted name	0	marine		Boyko, Christopher B.	2010-10-08 16:48:11	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264224		urn:lsid:marinespecies.org:taxname:264224	
264260	255302	africana	Kensley, 1968	Subspecies	accepted	Accepted name	0	marine		Boyko, Christopher B.	2010-11-17 22:15:36	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264260		urn:lsid:marinespecies.org:taxname:264260	
264261	255302	elongata	(Hansen, 1897)	Subspecies	accepted	Accepted name	0	marine		Boyko, Christopher B.	2010-10-08 16:48:11	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264261		urn:lsid:marinespecies.org:taxname:264261	
264688	262851	ciferrii	(Arcangeli, 1931)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264688		urn:lsid:marinespecies.org:taxname:264688	
264689	262862	angolae	Brian, 1931	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264689		urn:lsid:marinespecies.org:taxname:264689	
264690	262862	bicolor	Barnard, 1924	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264690		urn:lsid:marinespecies.org:taxname:264690	
264691	262963	aturensis	Vandel, 1950	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264691		urn:lsid:marinespecies.org:taxname:264691	
264692	262963	aurensis	Vandel, 1948	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264692		urn:lsid:marinespecies.org:taxname:264692	
264693	262963	beneharnensis	Vandel, 1946	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264693		urn:lsid:marinespecies.org:taxname:264693	
264694	262963	bigerronensis	Vandel, 1946	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264694		urn:lsid:marinespecies.org:taxname:264694	
264695	262963	convenicus	Vandel, 1946	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264695		urn:lsid:marinespecies.org:taxname:264695	
264696	262963	macromelos	Racovitza, 1908	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264696		urn:lsid:marinespecies.org:taxname:264696	
264697	262963	malarodensis	Vandel, 1952	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264697		urn:lsid:marinespecies.org:taxname:264697	
